TM;Category;unknown;Quantity
08-09-2016 12:01 AM;Nu;6.360629766E+17;796
08-27-2015 12:01 AM;Xi;6.357623046E+17;437
04-15-2019 12:01 AM;Phi;6.369088326E+17;534
2016-07-11T00:01:00.0000000;Beta;636,037,920,600,000,000.00000000;277
2011-07-14 00:01:00;Tau;6.34462E+017;468
2018-07-05T00:01:00.0000000;Omega;636,663,456,600,000,000.00000000;202
2016-07-30 00:01:00;Zeta;636054336600000000;550
2017-02-17 00:01:00;Omega;6.36229E+017;73
2015-06-14 00:01:00;Eta;6.35698E+017;323
2010-06-02 00:01:00;Sigma;634110336600000000;818
02-06-2016 12:01 AM;Theta;6.359031366E+17;532
2018-01-10 00:02:00;Eta;6.36511E+017;884
2015-06-30 00:01:00;Tau;635712192600000000;491
07-17-2011 12:01 AM;Pi;6.344645766E+17;795
2015-03-23 00:01:00;Kappa;635626656600000000;194
10-31-2013 12:01 AM;Theta;6.351877446E+17;900
11-17-2019 12:01 AM;Delta;6.370954566E+17;695
2016-05-21 00:01:00;Epsilon;635993856600000000;241
2016-10-15 00:02:00;Phi;6.36121E+017;740
2012-01-29 00:01:00;Rho;6.34634E+017;459
2013-09-17 00:01:00;Omicron;6.35150E+017;827
11-17-2012 12:01 AM;Zeta;6.348870726E+17;245
2012-06-02 00:01:00;Rho;634741920600000000;831
2013-08-04 00:01:00;Omega;635111712600000000;75
01-17-2018 12:01 AM;Eta;6.365174406E+17;196
2016-02-11 00:02:00;Rho;635907457200000000;998
2018-10-01 00:01:00;Omicron;636739488600000000;469
08-19-2019 12:02 AM;Omega;6.370176972E+17;74
2010-07-06 00:03:00;Zeta;634139713800000000;483
2016-01-30T00:01:00.0000000;Rho;635,897,088,600,000,000.00000000;440
04-14-2019 12:01 AM;Kappa;6.369079686E+17;776
2019-06-28 00:01:00;Rho;636972768600000000;566
2011-12-18T00:02:00.0000000;Theta;634,597,633,200,000,000.00000000;312
2012-11-26T00:02:00.0000000;Omicron;634,894,849,200,000,000.00000000;533
2011-08-02 00:01:00;Rho;6.34478E+017;23
2016-03-26 00:01:00;Omega;635945472600000000;174
09-06-2013 12:01 AM;Beta;6.351402246E+17;541
2013-03-01 00:01:00;Upsilon;634976928600000000;63
2014-09-29 00:02:00;Lambda;635475457200000000;725
2014-08-10 00:01:00;Alpha;6.35432E+017;428
2018-03-01 00:02:00;Rho;636554593200000000;231
2011-02-16 00:01:00;Xi;634334112600000000;334
2015-12-03 00:02:00;Phi;635846977200000000;394
04-03-2016 12:02 AM;Beta;6.359523852E+17;375
11-05-2010 12:02 AM;Sigma;6.342451212E+17;603
2016-04-26 00:01:00;Zeta;635972256600000000;290
2018-04-12 00:01:00;Lambda;6.36591E+017;408
2019-10-21 00:01:00;Gamma;637072128600000000;465
07-12-2014 12:01 AM;Gamma;6.354072006E+17;365
2017-01-30 00:01:00;Nu;6.36213E+017;989
2018-02-24 00:01:00;Alpha;636550272600000000;866
