TM;Category;unknown;Quantity
03-02-2014 12:01 AM;Phi;6.352931526E+17;63
2018-05-31 00:01:00;Rho;636633216600000000;863
07-07-2015 12:01 AM;Sigma;6.357182406E+17;242
05-01-2018 12:01 AM;Gamma;6.366072966E+17;526
2018-10-22T00:01:00.0000000;Phi;636,757,632,600,000,000.00000000;899
10-20-2015 12:01 AM;Chi;6.358089606E+17;493
01-25-2015 12:02 AM;Omega;6.355774092E+17;464
2012-06-22 00:01:00;Chi;6.34759E+017;716
02-02-2012 12:01 AM;Nu;6.346373766E+17;562
03-16-2010 12:01 AM;Phi;6.340429446E+17;259
05-22-2011 12:02 AM;Sigma;6.344161932E+17;400
2010-06-22T00:01:00.0000000;Eta;634,127,616,600,000,000.00000000;462
2016-05-05 00:01:00;Beta;6.35980E+017;378
2012-10-25 00:01:00;Iota;634867200600000000;555
2016-01-27 00:01:00;Iota;635894496600000000;259
2014-02-03T00:01:00.0000000;Iota;635,269,824,600,000,000.00000000;423
2013-03-12 00:01:00;Rho;634986432600000000;120
07-06-2014 12:01 AM;Chi;6.354020166E+17;772
09-11-2017 12:02 AM;Nu;6.364068492E+17;660
2010-06-21 00:01:00;Theta;634126752600000000;539
2015-12-23T00:01:00.0000000;Lambda;635,864,256,600,000,000.00000000;176
2019-11-07 00:01:00;Psi;637086816600000000;171
2017-03-04 00:01:00;Upsilon;636241824600000000;775
2014-11-23 00:01:00;Epsilon;635522976600000000;434
2019-08-27 00:01:00;Omicron;637024608600000000;365
2019-05-28 00:01:00;Epsilon;636945984600000000;294
2019-02-09 00:02:00;Xi;636852673200000000;382
2012-06-23 00:01:00;Epsilon;6.34760E+017;96
2012-07-05 00:02:00;Lambda;634770433200000000;182
2014-10-16T00:01:00.0000000;Phi;635,490,144,600,000,000.00000000;206
2019-07-06 00:02:00;Omicron;6.36980E+017;911
2010-08-21 00:01:00;Beta;6.34179E+017;408
2013-08-26 00:02:00;Alpha;635130721200000000;937
09-17-2014 12:01 AM;Xi;6.354650886E+17;621
2014-10-03 00:01:00;Mu;6.35479E+017;698
2012-07-02T00:02:00.0000000;Nu;634,767,841,200,000,000.00000000;640
2010-07-13 00:02:00;Omicron;634145761200000000;137
2019-04-22 00:02:00;Tau;636914881200000000;700
10-05-2015 12:01 AM;Psi;6.357960006E+17;245
2018-11-24 00:01:00;Theta;636786144600000000;882
2018-07-27 00:01:00;Alpha;6.36682E+017;361
2010-06-12 00:01:00;Eta;6.34119E+017;50
11-21-2016 12:02 AM;Psi;6.361528332E+17;662
05-19-2018 12:01 AM;Psi;6.366228486E+17;549
2010-03-02 00:01:00;Iota;634030848600000000;968
2011-01-21 00:03:00;Omega;634311649800000000;758
2012-04-06T00:01:00.0000000;Chi;634,692,672,600,000,000.00000000;407
07-04-2010 12:01 AM;Tau;6.341379846E+17;842
2015-04-19 00:02:00;Rho;6.35650E+017;5
2013-03-01 00:01:00;Psi;634976928600000000;897
2012-10-23 00:01:00;Nu;634865472600000000;820
11-29-2015 12:01 AM;Theta;6.358435206E+17;911
05-18-2014 12:01 AM;Phi;6.353596806E+17;92
2012-02-13 00:01:00;Xi;634646880600000000;894
2014-05-07 00:02:00;Alpha;635350177200000000;734
2016-10-29 00:01:00;Mu;636132960600000000;783
2017-07-20 00:02:00;Chi;636361057200000000;883
2019-10-19 00:02:00;Rho;637070401200000000;352
09-15-2010 12:02 AM;Eta;6.342010572E+17;3
12-18-2014 12:01 AM;Sigma;6.355445766E+17;489
2017-10-09 00:02:00;Theta;636431041200000000;113
2012-07-24 00:01:00;Zeta;634786848600000000;926
2013-12-17 00:01:00;Theta;6.35228E+017;605
2010-09-05 00:02:00;Chi;634192417200000000;278
2010-12-17 00:01:00;Omicron;634281408600000000;735
2013-10-22 00:02:00;Epsilon;6.35180E+017;455
2010-11-12 00:01:00;Omicron;634251168600000000;340
2010-01-11T00:02:00.0000000;Epsilon;633,987,649,200,000,000.00000000;544
05-04-2017 12:01 AM;Zeta;6.362945286E+17;145
2015-03-23 00:02:00;Upsilon;635626657200000000;579
2014-11-02T00:02:00.0000000;Upsilon;635,504,833,200,000,000.00000000;604
02-15-2019 12:02 AM;Iota;6.368578572E+17;367
11-25-2011 12:01 AM;Chi;6.345777606E+17;655
02-19-2013 12:02 AM;Eta;6.349682892E+17;446
2011-08-13T00:02:00.0000000;Zeta;634,487,905,200,000,000.00000000;576
2017-06-19T00:02:00.0000000;Delta;636,334,273,200,000,000.00000000;38
01-29-2019 12:01 AM;Alpha;6.368431686E+17;63
05-05-2017 12:01 AM;Eta;6.362953926E+17;695
05-04-2018 12:03 AM;Tau;6.366098898E+17;103
2017-09-05 00:02:00;Psi;6.36402E+017;83
2019-01-18T00:01:00.0000000;Pi;636,833,664,600,000,000.00000000;991
2011-04-26T00:01:00.0000000;Epsilon;634,393,728,600,000,000.00000000;657
2019-02-04 00:01:00;Omicron;636848352600000000;776
2017-11-28T00:02:00.0000000;Mu;636,474,241,200,000,000.00000000;99
2014-12-13 00:02:00;Psi;6.35540E+017;23
12-30-2015 12:03 AM;Tau;6.358703058E+17;189
02-24-2017 12:02 AM;Epsilon;6.362349132E+17;411
2014-12-28 00:02:00;Upsilon;635553217200000000;170
2013-07-07 00:02:00;Nu;6.35088E+017;717
2011-01-07T00:01:00.0000000;Mu;634,299,552,600,000,000.00000000;465
2011-10-08T00:01:00.0000000;Theta;634,536,288,600,000,000.00000000;157
2018-03-15 00:01:00;Mu;636566688600000000;345
2019-10-23 00:02:00;Tau;6.37074E+017;643
09-13-2010 12:01 AM;Gamma;6.341993286E+17;801
01-17-2018 12:01 AM;Omega;6.365174406E+17;454
2017-02-12T00:02:00.0000000;Gamma;636,224,545,200,000,000.00000000;524
03-21-2014 12:02 AM;Omicron;6.353095692E+17;802
2016-09-16 00:03:00;Gamma;636095809800000000;584
12-20-2013 12:01 AM;Omega;6.352309446E+17;342
2014-05-05T00:02:00.0000000;Zeta;635,348,449,200,000,000.00000000;510
2017-06-05 00:03:00;Theta;6.36322E+017;882
2017-10-25 00:02:00;Theta;636444865200000000;125
2014-03-12T00:01:00.0000000;Zeta;635,301,792,600,000,000.00000000;755
2018-05-13 00:02:00;Iota;636617665200000000;544
07-02-2017 12:01 AM;Rho;6.363455046E+17;609
2011-07-12 00:01:00;Beta;634460256600000000;205
10-01-2010 12:02 AM;Zeta;6.342148812E+17;547
2012-04-10 00:03:00;Psi;6.34696E+017;632
2019-02-07T00:01:00.0000000;Gamma;636,850,944,600,000,000.00000000;880
02-28-2016 12:01 AM;Xi;6.359221446E+17;128
01-02-2011 12:01 AM;Iota;6.342952326E+17;602
2016-11-15 00:03:00;Nu;636147649800000000;972
01-21-2015 12:02 AM;Omega;6.355739532E+17;353
2016-10-12 00:02:00;Chi;636118273200000000;33
01-21-2016 12:03 AM;Rho;6.358893138E+17;72
2017-01-24T00:02:00.0000000;Theta;636,208,129,200,000,000.00000000;727
12-01-2014 12:01 AM;Psi;6.355298886E+17;566
2010-08-11 00:03:00;Mu;634170817800000000;962
2012-05-27T00:02:00.0000000;Mu;634,736,737,200,000,000.00000000;959
2012-05-13 00:02:00;Zeta;634724641200000000;107
2018-02-28T00:02:00.0000000;Psi;636,553,729,200,000,000.00000000;480
03-29-2018 12:02 AM;Lambda;6.365787852E+17;783
2011-12-23 00:01:00;Kappa;6.34602E+017;649
