TM;Category;unknown;Quantity
2013-11-06T00:01:00.0000000;Tau;635,192,928,600,000,000.00000000;128
08-23-2016 12:01 AM;Kappa;6.360750726E+17;107
2012-06-04 00:01:00;Zeta;6.34744E+017;352
04-08-2015 12:01 AM;Omicron;6.356404806E+17;581
06-07-2013 12:01 AM;Theta;6.350616006E+17;370
01-14-2013 12:01 AM;Tau;6.349371846E+17;34
2013-10-04 00:01:00;Beta;635164416600000000;29
11-08-2016 12:01 AM;Upsilon;6.361416006E+17;767
2011-11-17 00:01:00;Theta;6.34571E+017;881
2012-06-17T00:01:00.0000000;Iota;634,754,880,600,000,000.00000000;714
2012-03-05 00:01:00;Alpha;6.34665E+017;105
2018-09-21 00:01:00;Omicron;6.36731E+017;70
2016-12-22 00:01:00;Alpha;636179616600000000;916
2016-12-22 00:01:00;Xi;636179616600000000;771
2018-07-01 00:01:00;Iota;636660000600000000;194
2014-01-24 00:01:00;Nu;6.35261E+017;836
2010-01-09 00:01:00;Tau;633985920600000000;916
2011-06-27 00:01:00;Pi;6.34447E+017;666
2016-05-16T00:01:00.0000000;Upsilon;635,989,536,600,000,000.00000000;161
2018-04-11 00:01:00;Tau;6.36590E+017;964
2017-12-19 00:01:00;Iota;636492384600000000;424
2017-02-10 00:01:00;Rho;636222816600000000;282
2013-06-18 00:02:00;Sigma;6.35071E+017;0
12-07-2012 12:01 AM;Theta;6.349043526E+17;896
10-18-2011 12:01 AM;Iota;6.345449286E+17;552
03-14-2016 12:02 AM;Delta;6.359351052E+17;906
02-01-2012 12:01 AM;Gamma;6.346365126E+17;403
2015-06-22 00:01:00;Alpha;635705280600000000;106
2011-09-01 00:02:00;Zeta;634504321200000000;809
02-03-2012 12:01 AM;Theta;6.346382406E+17;521
06-23-2019 12:01 AM;Pi;6.369684486E+17;600
2019-11-04T00:02:00.0000000;Tau;637,084,225,200,000,000.00000000;246
02-21-2012 12:01 AM;Gamma;6.346537926E+17;654
2013-05-13 00:01:00;Iota;6.35040E+017;824
2015-06-14 00:02:00;Pi;6.35698E+017;227
2015-01-28 00:02:00;Chi;635580001200000000;9
2013-05-08T00:01:00.0000000;Alpha;635,035,680,600,000,000.00000000;328
2018-07-04T00:01:00.0000000;Upsilon;636,662,592,600,000,000.00000000;723
06-19-2015 12:01 AM;Theta;6.357026886E+17;733
2010-12-03 00:03:00;Alpha;634269313800000000;722
2014-06-14 00:01:00;Psi;635383008600000000;397
02-03-2018 12:01 AM;Rho;6.365321286E+17;260
2018-07-21T00:01:00.0000000;Lambda;636,677,280,600,000,000.00000000;818
2018-04-02 00:01:00;Upsilon;636582240600000000;914
2011-03-24 00:01:00;Omega;634365216600000000;828
12-07-2017 12:01 AM;Kappa;6.364820166E+17;741
2013-02-12 00:01:00;Delta;6.34962E+017;676
2010-09-05 00:01:00;Beta;634192416600000000;668
2010-08-13 00:01:00;Xi;634172544600000000;660
2010-09-21T00:01:00.0000000;Mu;634,206,240,600,000,000.00000000;98
06-20-2014 12:01 AM;Iota;6.353881926E+17;182
06-23-2018 12:02 AM;Theta;6.366530892E+17;983
03-25-2018 12:04 AM;Kappa;6.365753304E+17;33
2010-01-06 00:02:00;Omicron;633983329200000000;336
2011-07-07T00:01:00.0000000;Eta;634,455,936,600,000,000.00000000;152
2018-05-13 00:01:00;Alpha;636617664600000000;841
06-03-2019 12:02 AM;Epsilon;6.369511692E+17;818
2011-11-11T00:01:00.0000000;Zeta;634,565,664,600,000,000.00000000;732
2011-02-11 00:01:00;Epsilon;634329792600000000;686
2012-11-25T00:02:00.0000000;Zeta;634,893,985,200,000,000.00000000;261
11-13-2013 12:01 AM;Alpha;6.351989766E+17;52
2016-07-25T00:04:00.0000000;Upsilon;636,050,018,400,000,000.00000000;455
2018-12-31T00:03:00.0000000;Xi;636,818,113,800,000,000.00000000;220
2015-09-21 00:02:00;Beta;635783905200000000;273
2013-08-06T00:02:00.0000000;Alpha;635,113,441,200,000,000.00000000;412
2017-12-19 00:01:00;Epsilon;636492384600000000;910
2014-08-26 00:01:00;Delta;635446080600000000;591
2019-08-14 00:01:00;Beta;6.37013E+017;150
2013-11-24 00:02:00;Epsilon;635208481200000000;775
08-23-2017 12:02 AM;Sigma;6.363904332E+17;270
01-19-2017 12:02 AM;Eta;6.362038092E+17;863
2019-05-12 00:01:00;Iota;636932160600000000;916
2017-07-10 00:03:00;Iota;6.36352E+017;822
2015-09-01 00:02:00;Sigma;635766625200000000;942
2014-11-26 00:02:00;Chi;6.35526E+017;283
04-15-2013 12:01 AM;Lambda;6.350158086E+17;103
2013-02-06T00:01:00.0000000;Delta;634,957,056,600,000,000.00000000;968
2010-08-22 00:02:00;Sigma;6.34180E+017;752
2015-11-21 00:04:00;Pi;6.35837E+017;79
2014-05-23T00:03:00.0000000;Phi;635,364,001,800,000,000.00000000;574
2018-10-23 00:02:00;Iota;636758497200000000;46
2017-04-10 00:01:00;Psi;636273792600000000;376
2011-09-16 00:02:00;Mu;634517281200000000;915
2013-05-04 00:02:00;Gamma;635032225200000000;635
2011-10-23T00:02:00.0000000;Xi;634,549,249,200,000,000.00000000;458
2013-03-15T00:02:00.0000000;Zeta;634,989,025,200,000,000.00000000;437
06-05-2018 12:02 AM;Tau;6.366375372E+17;982
2019-01-06 00:03:00;Sigma;6.36823E+017;252
2013-04-02 00:03:00;Lambda;635004577800000000;148
2011-04-11 00:02:00;Chi;634380769200000000;691
2016-07-29 00:02:00;Gamma;636053473200000000;507
2016-06-26 00:01:00;Alpha;636024960600000000;236
2010-11-21 00:01:00;Eta;6.34259E+017;229
2016-05-02 00:03:00;Pi;6.35977E+017;274
2018-04-20 00:01:00;Omega;636597792600000000;288
2015-10-07 00:02:00;Pi;635797729200000000;990
09-02-2019 12:02 AM;Xi;6.370297932E+17;785
07-18-2017 12:03 AM;Beta;6.363593298E+17;810
09-27-2017 12:02 AM;Mu;6.364206732E+17;943
2019-10-01 00:02:00;Omicron;637054849200000000;159
2019-05-12 00:01:00;Chi;636932160600000000;446
03-23-2013 12:01 AM;Delta;6.349959366E+17;811
2018-03-01 00:01:00;Lambda;636554592600000000;635
04-18-2011 12:01 AM;Omicron;6.343868166E+17;821
2015-11-15 00:02:00;Delta;635831425200000000;161
2014-12-27T00:01:00.0000000;Tau;635,552,352,600,000,000.00000000;856
01-20-2017 12:01 AM;Alpha;6.362046726E+17;554
2016-11-10 00:02:00;Gamma;636143329200000000;23
2018-11-28 00:01:00;Tau;636789600600000000;985
2013-03-11 00:01:00;Omega;634985568600000000;803
2011-12-23 00:02:00;Upsilon;6.34602E+017;449
2013-01-19T00:02:00.0000000;Pi;634,941,505,200,000,000.00000000;810
10-11-2018 12:01 AM;Iota;6.367481286E+17;689
08-18-2018 12:02 AM;Eta;6.367014732E+17;580
12-27-2012 12:01 AM;Sigma;6.349216326E+17;27
2013-08-31 00:02:00;Lambda;6.35135E+017;322
2012-03-01 00:02:00;Gamma;634661569200000000;818
2013-09-07 00:02:00;Tau;635141089200000000;213
2016-11-15 00:03:00;Iota;636147649800000000;474
2012-06-29 00:02:00;Kappa;634765249200000000;716
2015-03-12 00:03:00;Alpha;6.35617E+017;293
2011-01-15 00:01:00;Lambda;6.34306E+017;632
09-27-2016 12:02 AM;Nu;6.361053132E+17;17
2010-07-10T00:02:00.0000000;Kappa;634,143,169,200,000,000.00000000;661
03-28-2013 12:01 AM;Xi;6.350002566E+17;388
2011-01-21 00:02:00;Omicron;634311649200000000;106
06-01-2019 12:03 AM;Eta;6.369494418E+17;639
2011-05-28 00:04:00;Theta;634421378400000000;982
08-02-2018 12:02 AM;Sigma;6.366876492E+17;896
2013-10-17T00:02:00.0000000;Kappa;635,175,649,200,000,000.00000000;993
11-15-2012 12:02 AM;Nu;6.348853452E+17;65
2012-10-18 00:01:00;Xi;634861152600000000;159
10-28-2019 12:03 AM;Delta;6.370781778E+17;531
01-04-2015 12:03 AM;Tau;6.355592658E+17;907
