TM;Category;unknown;Quantity
12-21-2013 12:01 AM;Mu;6.352318086E+17;37
2010-06-08 00:01:00;Theta;634115520600000000;754
2011-10-22 00:01:00;Kappa;634548384600000000;624
2012-08-16 00:01:00;Zeta;6.34807E+017;795
2014-10-01 00:01:00;Nu;635477184600000000;927
09-17-2015 12:01 AM;Alpha;6.357804486E+17;119
2018-06-12 00:01:00;Sigma;636643584600000000;419
2019-10-23 00:01:00;Rho;6.37074E+017;394
2013-05-22 00:01:00;Kappa;635047776600000000;149
03-01-2015 12:01 AM;Nu;6.356076486E+17;319
2014-05-12 00:01:00;Lambda;6.35354E+017;283
2019-10-07 00:01:00;Kappa;6.37060E+017;608
2012-10-26 00:01:00;Xi;6.34868E+017;758
11-22-2017 12:01 AM;Theta;6.364690566E+17;898
2010-07-10T00:01:00.0000000;Upsilon;634,143,168,600,000,000.00000000;130
11-28-2010 12:01 AM;Gamma;6.342649926E+17;166
2015-05-21T00:01:00.0000000;Omicron;635,677,632,600,000,000.00000000;936
06-29-2017 12:01 AM;Theta;6.363429126E+17;3
08-26-2010 12:01 AM;Gamma;6.341837766E+17;133
09-21-2013 12:01 AM;Beta;6.351531846E+17;955
01-09-2013 12:01 AM;Phi;6.349328646E+17;97
2015-09-21 00:01:00;Xi;635783904600000000;413
2018-06-20 00:01:00;Epsilon;636650496600000000;321
2013-10-04 00:02:00;Lambda;6.35164E+017;104
2019-09-16 00:01:00;Alpha;637041888600000000;725
01-01-2011 12:01 AM;Psi;6.342943686E+17;982
2017-09-16T00:02:00.0000000;Mu;636,411,169,200,000,000.00000000;129
09-24-2019 12:01 AM;Phi;6.370488006E+17;548
2019-03-18 00:01:00;Sigma;636884640600000000;449
2013-02-24T00:01:00.0000000;Delta;634,972,608,600,000,000.00000000;740
2019-04-22 00:02:00;Chi;636914881200000000;909
2016-04-24 00:01:00;Xi;635970528600000000;60
03-07-2018 12:02 AM;Epsilon;6.365597772E+17;953
06-05-2019 12:01 AM;Alpha;6.369528966E+17;673
2015-07-31T00:01:00.0000000;Iota;635,738,976,600,000,000.00000000;682
08-08-2016 12:01 AM;Zeta;6.360621126E+17;968
2014-05-29 00:02:00;Epsilon;6.35369E+017;82
04-26-2015 12:01 AM;Zeta;6.356560326E+17;38
06-26-2013 12:01 AM;Lambda;6.350780166E+17;585
04-17-2011 12:01 AM;Epsilon;6.343859526E+17;531
12-30-2010 12:02 AM;Nu;6.342926412E+17;184
2019-07-01T00:01:00.0000000;Tau;636,975,360,600,000,000.00000000;788
03-10-2012 12:01 AM;Sigma;6.346693446E+17;748
2012-07-18 00:02:00;Eta;634781665200000000;487
03-01-2015 12:01 AM;Alpha;6.356076486E+17;623
2015-04-21 00:01:00;Alpha;6.35652E+017;821
2013-12-28T00:02:00.0000000;Theta;635,237,857,200,000,000.00000000;645
2018-04-24T00:01:00.0000000;Lambda;636,601,248,600,000,000.00000000;344
2017-07-28 00:01:00;Omega;636367968600000000;612
12-20-2013 12:02 AM;Sigma;6.352309452E+17;741
2013-08-26 00:02:00;Eta;635130721200000000;889
2014-10-16 00:02:00;Kappa;635490145200000000;61
2010-08-19 00:02:00;Rho;634177729200000000;142
07-06-2014 12:03 AM;Rho;6.354020178E+17;724
2019-02-26T00:01:00.0000000;Xi;636,867,360,600,000,000.00000000;43
04-21-2015 12:02 AM;Rho;6.356517132E+17;684
10-24-2014 12:02 AM;Pi;6.354970572E+17;366
05-06-2017 12:02 AM;Sigma;6.362962572E+17;354
2010-03-24T00:02:00.0000000;Omicron;634,049,857,200,000,000.00000000;36
2019-01-22 00:01:00;Beta;636837120600000000;908
08-26-2010 12:02 AM;Rho;6.341837772E+17;657
05-30-2010 12:02 AM;Lambda;6.341077452E+17;852
12-12-2010 12:01 AM;Alpha;6.342770886E+17;521
06-30-2016 12:01 AM;Omega;6.360284166E+17;384
05-24-2011 12:01 AM;Mu;6.344179206E+17;770
2014-06-27T00:04:00.0000000;Gamma;635,394,242,400,000,000.00000000;436
2014-10-21 00:01:00;Psi;6.35494E+017;642
2013-01-18T00:01:00.0000000;Rho;634,940,640,600,000,000.00000000;105
08-25-2015 12:03 AM;Omega;6.357605778E+17;527
07-17-2017 12:02 AM;Pi;6.363584652E+17;206
2016-01-06 00:02:00;Xi;635876353200000000;232
2016-11-19 00:02:00;Chi;6.36151E+017;832
2018-10-06 00:01:00;Xi;636743808600000000;631
01-01-2017 12:01 AM;Omega;6.361882566E+17;906
2016-07-30 00:01:00;Sigma;636054336600000000;703
2010-01-26 00:02:00;Xi;634000609200000000;872
2017-04-25T00:01:00.0000000;Beta;636,286,752,600,000,000.00000000;297
2014-06-07 00:01:00;Omicron;635376960600000000;790
2012-02-08 00:01:00;Tau;634642560600000000;501
03-28-2017 12:02 AM;Omega;6.362625612E+17;340
2017-08-18 00:01:00;Omega;6.36386E+017;757
05-05-2017 12:02 AM;Tau;6.362953932E+17;108
2011-04-06 00:01:00;Alpha;634376448600000000;882
2016-08-30 00:02:00;Chi;636081121200000000;790
2013-12-07T00:05:00.0000000;Upsilon;635,219,715,000,000,000.00000000;725
2016-07-16 00:01:00;Nu;6.36042E+017;756
09-02-2014 12:01 AM;Iota;6.354521286E+17;649
2010-09-21T00:02:00.0000000;Iota;634,206,241,200,000,000.00000000;443
2019-01-01T00:03:00.0000000;Omega;636,818,977,800,000,000.00000000;559
2019-05-15 00:01:00;Sigma;6.36935E+017;289
07-26-2015 12:02 AM;Kappa;6.357346572E+17;828
2013-04-19T00:01:00.0000000;Iota;635,019,264,600,000,000.00000000;351
2012-04-20 00:01:00;Phi;634704768600000000;447
