TM;Category;unknown;Quantity
2019-11-03 00:01:00;Nu;637083360600000000;245
2019-09-18 00:01:00;Lambda;6.37044E+017;504
2010-09-20T00:01:00.0000000;Omega;634,205,376,600,000,000.00000000;419
01-02-2011 12:01 AM;Omicron;6.342952326E+17;586
02-18-2018 12:01 AM;Zeta;6.365450886E+17;816
2014-05-25 00:02:00;Delta;635365729200000000;951
07-09-2014 12:01 AM;Iota;6.354046086E+17;671
2015-01-15T00:01:00.0000000;Eta;635,568,768,600,000,000.00000000;239
2010-05-06 00:01:00;Tau;6.34087E+017;461
2010-10-07 00:01:00;Lambda;634220064600000000;937
09-09-2018 12:01 AM;Beta;6.367204806E+17;230
03-27-2019 12:01 AM;Chi;6.368924166E+17;118
2010-11-13 00:01:00;Gamma;634252032600000000;597
2013-02-05T00:01:00.0000000;Psi;634,956,192,600,000,000.00000000;576
2016-06-23T00:01:00.0000000;Sigma;636,022,368,600,000,000.00000000;391
2015-09-30 00:01:00;Xi;6.35792E+017;639
2015-09-30 00:01:00;Gamma;6.35792E+017;260
2011-08-02 00:01:00;Xi;6.34478E+017;886
2016-09-26 00:01:00;Beta;6.36104E+017;741
2013-03-19 00:01:00;Mu;634992480600000000;113
2012-12-18 00:01:00;Theta;634913856600000000;316
2015-04-11 00:01:00;Chi;635643072600000000;989
06-21-2014 12:02 AM;Gamma;6.353890572E+17;776
2013-04-08 00:01:00;Epsilon;6.35010E+017;272
01-21-2011 12:01 AM;Omega;6.343116486E+17;70
10-14-2018 12:01 AM;Epsilon;6.367507206E+17;122
06-29-2016 12:02 AM;Gamma;6.360275532E+17;562
07-01-2016 12:01 AM;Iota;6.360292806E+17;280
2012-02-27T00:02:00.0000000;Epsilon;634,658,977,200,000,000.00000000;155
2018-12-16 00:02:00;Phi;636805153200000000;546
01-27-2013 12:01 AM;Kappa;6.349484166E+17;77
10-16-2011 12:01 AM;Kappa;6.345432006E+17;626
2011-11-08 00:02:00;Gamma;634563073200000000;743
12-28-2017 12:02 AM;Delta;6.365001612E+17;961
09-05-2012 12:01 AM;Nu;6.348240006E+17;674
2010-06-02T00:03:00.0000000;Theta;634,110,337,800,000,000.00000000;111
