TM;Category;unknown;Quantity
2017-02-11T00:01:00.0000000;Phi;636,223,680,600,000,000.00000000;779
2019-06-09 00:01:00;Delta;636956352600000000;307
2015-02-23 00:01:00;Xi;635602464600000000;543
11-13-2014 12:01 AM;Gamma;6.355143366E+17;87
12-15-2016 12:01 AM;Lambda;6.361735686E+17;703
12-24-2019 12:01 AM;Gamma;6.371274246E+17;643
08-19-2018 12:02 AM;Theta;6.367023372E+17;298
2014-06-29T00:02:00.0000000;Omicron;635,395,969,200,000,000.00000000;855
12-31-2010 12:01 AM;Eta;6.342935046E+17;225
09-08-2018 12:02 AM;Tau;6.367196172E+17;333
2016-10-24 00:01:00;Zeta;636128640600000000;595
2015-03-14 00:01:00;Kappa;6.35619E+017;488
2016-03-22T00:01:00.0000000;Nu;635,942,016,600,000,000.00000000;221
2014-12-10 00:01:00;Pi;635537664600000000;571
2011-02-19 00:02:00;Pi;6.34337E+017;557
2014-06-13 00:01:00;Epsilon;635382144600000000;404
2013-04-23 00:01:00;Beta;635022720600000000;787
2019-02-11 00:01:00;Delta;6.36854E+017;414
2010-08-05 00:01:00;Sigma;6.34166E+017;421
07-02-2010 12:01 AM;Iota;6.341362566E+17;493
2017-09-22 00:02:00;Iota;6.36416E+017;837
2010-05-18T00:01:00.0000000;Rho;634,097,376,600,000,000.00000000;565
2018-04-10 00:01:00;Iota;6.36589E+017;178
03-05-2013 12:01 AM;Mu;6.349803846E+17;274
2010-01-07 00:02:00;Epsilon;633984193200000000;91
2017-04-22 00:01:00;Xi;636284160600000000;941
2019-10-18T00:02:00.0000000;Nu;637,069,537,200,000,000.00000000;631
2010-12-27 00:02:00;Gamma;6.34290E+017;327
2017-12-22 00:01:00;Psi;6.36495E+017;252
08-20-2017 12:01 AM;Eta;6.363878406E+17;219
2017-02-28 00:01:00;Zeta;636238368600000000;143
2015-01-01 00:01:00;Xi;6.35557E+017;953
05-27-2010 12:01 AM;Alpha;6.341051526E+17;653
2010-08-13 00:01:00;Psi;634172544600000000;437
2015-01-10 00:01:00;Omicron;635564448600000000;821
12-19-2013 12:01 AM;Upsilon;6.352300806E+17;262
2017-04-09 00:02:00;Lambda;636272929200000000;458
2016-01-29T00:01:00.0000000;Tau;635,896,224,600,000,000.00000000;602
10-12-2013 12:01 AM;Tau;6.351713286E+17;679
03-07-2012 12:01 AM;Psi;6.346667526E+17;148
2014-11-01T00:02:00.0000000;Mu;635,503,969,200,000,000.00000000;513
2012-04-19 00:02:00;Epsilon;634703905200000000;728
2016-11-19 00:01:00;Sigma;6.36151E+017;318
2019-07-15 00:01:00;Zeta;636987456600000000;123
2019-04-05 00:01:00;Iota;636900192600000000;750
2016-11-14T00:01:00.0000000;Alpha;636,146,784,600,000,000.00000000;46
2011-02-01 00:02:00;Pi;6.34321E+017;731
2014-06-25 00:01:00;Tau;635392512600000000;468
2015-09-11 00:01:00;Iota;6.35775E+017;549
2010-07-10T00:03:00.0000000;Zeta;634,143,169,800,000,000.00000000;914
2011-01-26T00:01:00.0000000;Tau;634,315,968,600,000,000.00000000;3
09-06-2012 12:02 AM;Kappa;6.348248652E+17;293
2010-03-21 00:01:00;Epsilon;634047264600000000;462
01-05-2015 12:03 AM;Rho;6.355601298E+17;113
2012-04-02 00:01:00;Upsilon;634689216600000000;390
05-24-2017 12:02 AM;Sigma;6.363118092E+17;796
2012-12-27 00:02:00;Phi;634921633200000000;378
2013-10-24 00:02:00;Pi;6.35182E+017;727
2017-10-12 00:01:00;Omicron;6.36434E+017;704
2015-06-15 00:01:00;Alpha;6.35699E+017;431
2014-10-02 00:01:00;Zeta;6.35478E+017;863
04-16-2012 12:01 AM;Nu;6.347013126E+17;665
2017-06-05 00:02:00;Beta;6.36322E+017;937
07-27-2015 12:01 AM;Beta;6.357355206E+17;571
2010-10-15 00:02:00;Pi;6.34227E+017;974
12-25-2011 12:02 AM;Mu;6.346036812E+17;537
2011-08-18 00:01:00;Omega;6.34492E+017;97
09-23-2019 12:01 AM;Phi;6.370479366E+17;769
2010-03-05T00:02:00.0000000;Mu;634,033,441,200,000,000.00000000;949
2010-02-23 00:01:00;Delta;6.34025E+017;339
2012-07-28 00:02:00;Sigma;6.34790E+017;44
04-05-2015 12:02 AM;Mu;6.356378892E+17;633
07-27-2014 12:02 AM;Alpha;6.354201612E+17;124
2010-10-05 00:02:00;Iota;634218337200000000;414
2014-10-02 00:02:00;Gamma;6.35478E+017;108
06-10-2012 12:01 AM;Gamma;6.347488326E+17;209
2010-07-30T00:01:00.0000000;Nu;634,160,448,600,000,000.00000000;216
2019-01-18T00:02:00.0000000;Phi;636,833,665,200,000,000.00000000;693
12-15-2016 12:01 AM;Psi;6.361735686E+17;227
2017-09-15 00:02:00;Eta;636410305200000000;688
08-19-2012 12:01 AM;Alpha;6.348093126E+17;272
2019-08-31 00:01:00;Beta;6.37028E+017;230
2015-10-27 00:02:00;Omicron;635815009200000000;746
2012-07-09 00:02:00;Rho;6.34774E+017;995
2012-05-29 00:03:00;Iota;634738465800000000;403
06-02-2019 12:02 AM;Psi;6.369503052E+17;270
09-25-2017 12:03 AM;Upsilon;6.364189458E+17;61
2013-11-25 00:03:00;Tau;635209345800000000;829
2014-02-22T00:01:00.0000000;Zeta;635,286,240,600,000,000.00000000;63
