TM;Category;unknown;Quantity
07-23-2010 12:01 AM;Pi;6.341544006E+17;184
06-10-2018 12:01 AM;Omicron;6.366418566E+17;326
04-09-2015 12:01 AM;Alpha;6.356413446E+17;510
07-31-2013 12:01 AM;Beta;6.351082566E+17;949
2017-01-06T00:01:00.0000000;Eta;636,192,576,600,000,000.00000000;493
2013-02-21 00:01:00;Alpha;634970016600000000;971
2019-03-02 00:01:00;Omicron;6.36871E+017;764
2015-02-21 00:01:00;Epsilon;635600736600000000;185
2014-07-21 00:01:00;Sigma;635414976600000000;105
07-26-2015 12:01 AM;Gamma;6.357346566E+17;316
2011-09-03 00:01:00;Upsilon;634506048600000000;95
2017-11-08 00:02:00;Iota;636456961200000000;556
11-22-2011 12:01 AM;Kappa;6.345751686E+17;912
2017-09-20 00:01:00;Phi;636414624600000000;239
2012-02-24 00:01:00;Rho;634656384600000000;215
11-14-2013 12:01 AM;Iota;6.351998406E+17;771
06-01-2014 12:02 AM;Alpha;6.353717772E+17;982
2013-05-04 00:01:00;Zeta;635032224600000000;456
10-16-2017 12:01 AM;Delta;6.364370886E+17;800
11-20-2018 12:01 AM;Omega;6.367826886E+17;805
2016-08-04 00:01:00;Beta;6.36059E+017;330
04-24-2014 12:02 AM;Nu;6.353389452E+17;143
09-08-2017 12:01 AM;Eta;6.364042566E+17;265
02-12-2014 12:01 AM;Psi;6.352776006E+17;312
2012-07-02 00:01:00;Iota;634767840600000000;732
2018-07-01 00:02:00;Iota;636660001200000000;853
06-05-2014 12:01 AM;Tau;6.353752326E+17;977
01-23-2016 12:01 AM;Iota;6.358910406E+17;108
2017-10-25T00:01:00.0000000;Kappa;636,444,864,600,000,000.00000000;136
04-10-2019 12:01 AM;Rho;6.369045126E+17;701
2011-08-12T00:02:00.0000000;Pi;634,487,041,200,000,000.00000000;522
2017-04-25T00:01:00.0000000;Mu;636,286,752,600,000,000.00000000;962
2014-11-25 00:01:00;Sigma;6.35525E+017;424
2013-03-18 00:01:00;Omega;634991616600000000;652
07-10-2013 12:02 AM;Chi;6.350901132E+17;879
09-10-2010 12:02 AM;Lambda;6.341967372E+17;299
2014-02-18 00:02:00;Theta;635282785200000000;733
2017-02-12T00:02:00.0000000;Rho;636,224,545,200,000,000.00000000;429
10-15-2018 12:01 AM;Rho;6.367515846E+17;971
2017-06-01T00:01:00.0000000;Tau;636,318,720,600,000,000.00000000;783
2012-12-28 00:01:00;Tau;634922496600000000;104
2015-12-09 00:02:00;Epsilon;635852161200000000;662
01-12-2012 12:02 AM;Alpha;6.346192332E+17;166
2010-04-14 00:02:00;Mu;634068001200000000;785
2011-12-19 00:02:00;Pi;634598497200000000;634
06-12-2011 12:03 AM;Eta;6.344343378E+17;592
2017-01-24T00:01:00.0000000;Chi;636,208,128,600,000,000.00000000;815
09-06-2019 12:02 AM;Lambda;6.370332492E+17;2
2012-11-02 00:03:00;Xi;634874113800000000;418
03-05-2014 12:02 AM;Zeta;6.352957452E+17;599
2019-09-30T00:02:00.0000000;Nu;637,053,985,200,000,000.00000000;703
2013-09-08 00:01:00;Theta;635141952600000000;886
2010-03-25 00:03:00;Eta;634050721800000000;710
02-19-2013 12:02 AM;Beta;6.349682892E+17;667
2012-11-26T00:01:00.0000000;Theta;634,894,848,600,000,000.00000000;429
2019-07-16 00:01:00;Epsilon;636988320600000000;600
2012-07-03T00:02:00.0000000;Beta;634,768,705,200,000,000.00000000;587
10-11-2013 12:02 AM;Lambda;6.351704652E+17;499
2010-10-10 00:03:00;Theta;634222657800000000;605
2018-01-17 00:02:00;Alpha;636517441200000000;878
2013-05-22 00:01:00;Zeta;635047776600000000;258
06-16-2016 12:02 AM;Psi;6.360163212E+17;462
2018-10-26 00:02:00;Phi;6.36761E+017;906
2019-03-03 00:01:00;Eta;6.36872E+017;350
2017-11-17 00:01:00;Gamma;6.36465E+017;748
06-19-2015 12:01 AM;Kappa;6.357026886E+17;500
2012-09-01 00:02:00;Pi;6.34821E+017;274
2017-12-22 00:02:00;Delta;6.36495E+017;328
2012-09-29 00:01:00;Chi;634844736600000000;898
2013-04-18 00:01:00;Upsilon;635018400600000000;509
2018-09-15T00:02:00.0000000;Lambda;636,725,665,200,000,000.00000000;782
2011-11-07 00:02:00;Epsilon;634562209200000000;307
2011-06-20T00:01:00.0000000;Eta;634,441,248,600,000,000.00000000;630
2019-06-14 00:02:00;Gamma;636960673200000000;964
2016-04-27T00:03:00.0000000;Omicron;635,973,121,800,000,000.00000000;103
01-09-2019 12:01 AM;Delta;6.368258886E+17;32
01-07-2015 12:01 AM;Sigma;6.355618566E+17;743
2017-10-01 00:02:00;Xi;636424129200000000;258
11-05-2016 12:01 AM;Theta;6.361390086E+17;985
2019-02-06T00:01:00.0000000;Omicron;636,850,080,600,000,000.00000000;240
2013-11-05T00:01:00.0000000;Omicron;635,192,064,600,000,000.00000000;439
09-22-2013 12:01 AM;Rho;6.351540486E+17;472
2018-07-08 00:02:00;Sigma;6.36666E+017;446
2019-09-18 00:02:00;Xi;6.37044E+017;754
2011-06-18 00:01:00;Chi;634439520600000000;654
2010-10-12 00:01:00;Kappa;634224384600000000;693
2019-04-01T00:02:00.0000000;Epsilon;636,896,737,200,000,000.00000000;911
2013-02-28 00:02:00;Sigma;634976065200000000;641
2017-10-27 00:01:00;Omega;636446592600000000;200
2013-01-14 00:02:00;Psi;634937185200000000;666
2010-03-07 00:02:00;Gamma;634035169200000000;544
2010-09-25 00:01:00;Sigma;634209696600000000;650
2014-09-26T00:03:00.0000000;Epsilon;635,472,865,800,000,000.00000000;309
2011-10-31 00:02:00;Epsilon;6.34556E+017;100
2011-12-02 00:02:00;Upsilon;634583809200000000;613
12-04-2012 12:01 AM;Lambda;6.349017606E+17;758
2018-01-04T00:01:00.0000000;Phi;636,506,208,600,000,000.00000000;988
2016-02-18 00:02:00;Lambda;635913505200000000;151
2018-09-11 00:02:00;Eta;636722209200000000;204
2010-04-13 00:01:00;Sigma;634067136600000000;677
2010-04-15 00:01:00;Rho;634068864600000000;36
2019-08-28 00:02:00;Phi;637025473200000000;903
2012-05-16 00:02:00;Beta;6.34727E+017;88
2011-08-29 00:01:00;Mu;634501728600000000;540
2018-01-02 00:01:00;Rho;636504480600000000;463
2011-11-13 00:02:00;Gamma;634567393200000000;479
2018-10-27 00:02:00;Xi;6.36762E+017;492
2014-12-10 00:01:00;Eta;635537664600000000;710
2018-02-06 00:02:00;Theta;636534721200000000;868
2011-04-28 00:02:00;Theta;634395457200000000;251
2011-04-11 00:01:00;Mu;634380768600000000;605
2013-05-28 00:02:00;Nu;635052961200000000;827
09-01-2013 12:02 AM;Rho;6.351359052E+17;761
01-02-2010 12:02 AM;Tau;6.339798732E+17;318
11-23-2010 12:04 AM;Delta;6.342606744E+17;516
2019-02-04T00:03:00.0000000;Theta;636,848,353,800,000,000.00000000;322
2018-04-08 00:01:00;Psi;636587424600000000;838
2012-01-30 00:01:00;Beta;6.34635E+017;180
2016-02-13T00:03:00.0000000;Epsilon;635,909,185,800,000,000.00000000;114
2019-10-17T00:02:00.0000000;Omicron;637,068,673,200,000,000.00000000;39
2011-05-15 00:03:00;Lambda;634410145800000000;600
2011-08-15 00:02:00;Zeta;634489633200000000;539
2019-05-28 00:01:00;Lambda;636945984600000000;869
2014-12-08T00:01:00.0000000;Delta;635,535,936,600,000,000.00000000;599
2017-03-23 00:02:00;Lambda;636258241200000000;760
2011-07-13 00:02:00;Gamma;6.34461E+017;795
2013-12-25 00:03:00;Kappa;635235265800000000;567
2018-11-05 00:01:00;Beta;636769728600000000;550
2017-02-18 00:01:00;Gamma;6.36230E+017;534
2016-04-16 00:02:00;Mu;6.35964E+017;346
2010-09-01T00:03:00.0000000;Sigma;634,188,961,800,000,000.00000000;294
2012-12-29 00:02:00;Zeta;634923361200000000;288
09-18-2014 12:01 AM;Xi;6.354659526E+17;764
2013-10-21 00:03:00;Lambda;6.35179E+017;208
02-24-2010 12:02 AM;Iota;6.340256652E+17;95
02-28-2015 12:01 AM;Rho;6.356067846E+17;258
2014-02-04T00:01:00.0000000;Epsilon;635,270,688,600,000,000.00000000;861
01-31-2013 12:02 AM;Epsilon;6.349518732E+17;384
2017-09-14 00:01:00;Tau;636409440600000000;17
2016-10-23 00:02:00;Rho;636127777200000000;351
02-03-2017 12:02 AM;Delta;6.362167692E+17;817
07-31-2018 12:02 AM;Iota;6.366859212E+17;12
05-28-2015 12:02 AM;Kappa;6.356836812E+17;695
2013-05-30 00:03:00;Phi;6.35055E+017;720
2017-12-14 00:02:00;Omega;636488065200000000;534
2017-12-01 00:04:00;Chi;6.36477E+017;402
2014-03-12 00:03:00;Tau;635301793800000000;7
2012-10-16 00:02:00;Eta;634859425200000000;746
2012-08-10T00:02:00.0000000;Psi;634,801,537,200,000,000.00000000;563
01-15-2018 12:02 AM;Mu;6.365157132E+17;35
2011-12-01 00:02:00;Psi;634582945200000000;197
11-16-2019 12:02 AM;Zeta;6.370945932E+17;581
2017-02-13 00:02:00;Phi;636225409200000000;85
08-20-2018 12:02 AM;Xi;6.367032012E+17;806
2019-04-24 00:02:00;Omicron;6.36917E+017;639
11-27-2016 12:01 AM;Eta;6.361580166E+17;458
2011-06-04 00:02:00;Chi;634427425200000000;531
