TM;Category;unknown;Quantity
2013-04-17 00:01:00;Theta;635017536600000000;354
2011-10-10 00:01:00;Sigma;634538016600000000;159
11-08-2016 12:01 AM;Sigma;6.361416006E+17;878
01-01-2010 12:01 AM;Kappa;6.339790086E+17;342
09-02-2019 12:02 AM;Psi;6.370297932E+17;573
2013-04-23 00:01:00;Eta;635022720600000000;632
2010-12-10 00:01:00;Beta;6.34275E+017;315
2018-11-25T00:01:00.0000000;Beta;636,787,008,600,000,000.00000000;283
2012-07-26 00:01:00;Gamma;634788576600000000;851
06-16-2010 12:02 AM;Rho;6.341224332E+17;596
2019-02-27 00:01:00;Phi;636868224600000000;262
2011-03-27 00:01:00;Sigma;6.34368E+017;504
2014-04-15 00:01:00;Chi;635331168600000000;306
2010-06-25 00:01:00;Xi;634130208600000000;793
2018-01-26 00:01:00;Zeta;636525216600000000;140
2017-10-26 00:01:00;Tau;636445728600000000;173
2015-04-27 00:02:00;Psi;635656897200000000;749
2017-03-26 00:01:00;Xi;6.36261E+017;108
2017-03-26 00:01:00;Beta;6.36261E+017;669
2018-04-02 00:02:00;Delta;636582241200000000;532
2011-04-27T00:01:00.0000000;Phi;634,394,592,600,000,000.00000000;637
2012-09-01 00:01:00;Tau;6.34821E+017;967
2012-08-07 00:01:00;Pi;634798944600000000;48
2012-01-07 00:01:00;Delta;634614912600000000;835
01-17-2017 12:01 AM;Theta;6.362020806E+17;281
09-05-2013 12:01 AM;Theta;6.351393606E+17;755
07-07-2014 12:01 AM;Xi;6.354028806E+17;934
07-30-2019 12:01 AM;Sigma;6.370004166E+17;526
2011-10-11 00:01:00;Omega;634538880600000000;1
2019-08-07T00:02:00.0000000;Omega;637,007,329,200,000,000.00000000;934
2011-12-23 00:01:00;Rho;6.34602E+017;807
2017-10-30 00:01:00;Xi;6.36449E+017;301
2013-05-30 00:01:00;Eta;635054688600000000;851
2017-03-20T00:01:00.0000000;Phi;636,255,648,600,000,000.00000000;557
2012-08-30 00:01:00;Omega;634818816600000000;515
07-26-2015 12:02 AM;Mu;6.357346572E+17;937
2018-12-01 00:01:00;Zeta;6.36792E+017;484
2012-04-01 00:02:00;Gamma;634688353200000000;863
2012-08-16 00:01:00;Beta;6.34807E+017;685
12-29-2016 12:01 AM;Theta;6.361856646E+17;897
04-13-2012 12:01 AM;Lambda;6.346987206E+17;634
2012-02-11T00:01:00.0000000;Theta;634,645,152,600,000,000.00000000;35
2016-01-18 00:01:00;Beta;6.35887E+017;845
2012-07-24 00:01:00;Kappa;634786848600000000;318
08-15-2014 12:01 AM;Lambda;6.354365766E+17;138
2016-10-15 00:01:00;Gamma;6.36121E+017;683
2016-01-10T00:01:00.0000000;Delta;635,879,808,600,000,000.00000000;486
07-16-2011 12:01 AM;Pi;6.344637126E+17;895
2013-12-31 00:02:00;Delta;635240449200000000;892
2017-06-19T00:01:00.0000000;Kappa;636,334,272,600,000,000.00000000;989
2012-05-12T00:01:00.0000000;Pi;634,723,776,600,000,000.00000000;534
2014-09-26T00:02:00.0000000;Omega;635,472,865,200,000,000.00000000;190
2016-05-02 00:01:00;Psi;635977440600000000;75
2016-07-29T00:01:00.0000000;Epsilon;636,053,472,600,000,000.00000000;103
2012-01-29 00:02:00;Beta;6.34634E+017;98
2017-02-11T00:02:00.0000000;Pi;636,223,681,200,000,000.00000000;503
2013-02-24T00:01:00.0000000;Gamma;634,972,608,600,000,000.00000000;129
