TM;Category;unknown;Quantity
2019-03-14T00:01:00.0000000;Theta;636,881,184,600,000,000.00000000;689
2011-10-07T00:01:00.0000000;Sigma;634,535,424,600,000,000.00000000;878
2017-04-03 00:01:00;Omicron;636267744600000000;441
2011-08-28 00:01:00;Sigma;634500864600000000;434
09-02-2014 12:01 AM;Zeta;6.354521286E+17;331
2017-09-16T00:01:00.0000000;Mu;636,411,168,600,000,000.00000000;259
2019-10-25 00:01:00;Zeta;6.37076E+017;458
09-11-2017 12:01 AM;Pi;6.364068486E+17;751
2016-03-24T00:01:00.0000000;Xi;635,943,744,600,000,000.00000000;949
04-13-2018 12:01 AM;Epsilon;6.365917446E+17;800
2014-07-15 00:01:00;Theta;635409792600000000;776
02-07-2017 12:01 AM;Theta;6.362202246E+17;886
04-20-2016 12:01 AM;Iota;6.359670726E+17;975
2010-07-26 00:01:00;Xi;634156992600000000;124
04-08-2015 12:01 AM;Chi;6.356404806E+17;366
08-21-2012 12:01 AM;Lambda;6.348110406E+17;619
2019-09-27 00:01:00;Mu;637051392600000000;532
2012-03-21 00:01:00;Pi;634678848600000000;313
2018-11-08T00:02:00.0000000;Beta;636,772,321,200,000,000.00000000;408
2010-12-01 00:01:00;Nu;634267584600000000;422
2018-11-22 00:01:00;Omicron;636784416600000000;710
2015-05-26 00:01:00;Theta;6.35682E+017;248
2019-03-03 00:01:00;Sigma;6.36872E+017;693
03-10-2013 12:01 AM;Mu;6.349847046E+17;624
2010-10-11 00:01:00;Omicron;634223520600000000;791
2018-04-27 00:01:00;Theta;636603840600000000;224
2012-04-05T00:02:00.0000000;Sigma;634,691,809,200,000,000.00000000;658
10-29-2019 12:01 AM;Theta;6.370790406E+17;530
2012-03-17T00:01:00.0000000;Alpha;634,675,392,600,000,000.00000000;333
2015-08-04 00:01:00;Iota;635742432600000000;975
2018-04-06T00:01:00.0000000;Gamma;636,585,696,600,000,000.00000000;931
2013-02-05T00:01:00.0000000;Upsilon;634,956,192,600,000,000.00000000;991
2017-07-28 00:01:00;Omicron;636367968600000000;296
2015-07-15T00:01:00.0000000;Upsilon;635,725,152,600,000,000.00000000;162
2014-02-01 00:01:00;Alpha;635268096600000000;468
2010-07-30T00:01:00.0000000;Delta;634,160,448,600,000,000.00000000;147
03-03-2014 12:01 AM;Phi;6.352940166E+17;38
2018-04-12 00:01:00;Upsilon;6.36591E+017;757
2019-04-09 00:01:00;Zeta;6.36904E+017;208
07-04-2016 12:01 AM;Mu;6.360318726E+17;757
05-11-2010 12:01 AM;Pi;6.340913286E+17;117
06-18-2010 12:01 AM;Iota;6.341241606E+17;736
08-24-2016 12:01 AM;Lambda;6.360759366E+17;217
2012-03-17T00:01:00.0000000;Upsilon;634,675,392,600,000,000.00000000;189
08-30-2014 12:02 AM;Tau;6.354495372E+17;685
2018-12-31T00:01:00.0000000;Mu;636,818,112,600,000,000.00000000;49
2013-01-01T00:02:00.0000000;Kappa;634,925,953,200,000,000.00000000;72
11-03-2016 12:02 AM;Upsilon;6.361372812E+17;27
09-05-2013 12:01 AM;Alpha;6.351393606E+17;26
04-09-2014 12:03 AM;Mu;6.353259858E+17;791
12-02-2013 12:01 AM;Theta;6.352153926E+17;201
09-29-2016 12:01 AM;Nu;6.361070406E+17;594
2010-05-19 00:02:00;Pi;634098241200000000;560
2012-04-30 00:01:00;Beta;6.34713E+017;85
05-25-2016 12:01 AM;Psi;6.359973126E+17;839
2016-09-26 00:02:00;Epsilon;6.36104E+017;942
2010-01-30 00:02:00;Epsilon;634004065200000000;959
2016-06-09 00:02:00;Kappa;6.36010E+017;725
04-23-2010 12:01 AM;Kappa;6.340757766E+17;908
10-24-2014 12:01 AM;Theta;6.354970566E+17;734
2016-11-28 00:02:00;Mu;636158881200000000;153
2014-06-29 00:04:00;Nu;635395970400000000;959
2011-02-15 00:02:00;Chi;634333249200000000;37
2019-03-20 00:01:00;Lambda;6.36886E+017;327
2016-11-12T00:03:00.0000000;Psi;636,145,057,800,000,000.00000000;489
2015-05-21T00:01:00.0000000;Theta;635,677,632,600,000,000.00000000;307
2011-12-05 00:02:00;Pi;6.34586E+017;24
01-22-2010 12:02 AM;Sigma;6.339971532E+17;963
2016-01-08 00:01:00;Omicron;635878080600000000;72
04-19-2016 12:01 AM;Nu;6.359662086E+17;124
2010-04-16 00:01:00;Epsilon;6.34070E+017;564
07-26-2014 12:02 AM;Omega;6.354192972E+17;828
2017-05-11 00:01:00;Rho;636300576600000000;25
02-10-2015 12:02 AM;Alpha;6.355912332E+17;20
2016-02-14 00:01:00;Xi;635910048600000000;99
07-03-2010 12:02 AM;Tau;6.341371212E+17;251
2013-12-11T00:02:00.0000000;Mu;635,223,169,200,000,000.00000000;153
2012-07-26 00:01:00;Alpha;634788576600000000;97
04-16-2017 12:02 AM;Omicron;6.362789772E+17;641
01-04-2015 12:01 AM;Chi;6.355592646E+17;259
08-03-2018 12:03 AM;Omicron;6.366885138E+17;543
2014-01-17T00:02:00.0000000;Nu;635,255,137,200,000,000.00000000;828
2012-03-01 00:02:00;Kappa;634661569200000000;258
2019-05-03 00:03:00;Tau;636924385800000000;539
06-09-2017 12:01 AM;Gamma;6.363256326E+17;581
02-22-2012 12:02 AM;Epsilon;6.346546572E+17;809
10-27-2014 12:01 AM;Epsilon;6.354996486E+17;450
2018-07-03T00:01:00.0000000;Lambda;636,661,728,600,000,000.00000000;297
10-26-2014 12:02 AM;Mu;6.354987852E+17;884
2018-04-27 00:01:00;Kappa;636603840600000000;405
08-01-2013 12:01 AM;Nu;6.351091206E+17;427
04-27-2014 12:03 AM;Delta;6.353415378E+17;639
02-02-2018 12:01 AM;Pi;6.365312646E+17;133
03-23-2014 12:02 AM;Eta;6.353112972E+17;817
04-01-2017 12:03 AM;Xi;6.362660178E+17;608
2013-07-19T00:02:00.0000000;Nu;635,097,889,200,000,000.00000000;13
2016-04-29 00:03:00;Mu;635974849800000000;521
11-03-2016 12:02 AM;Theta;6.361372812E+17;357
02-22-2017 12:01 AM;Rho;6.362331846E+17;225
2018-02-25 00:02:00;Nu;636551137200000000;984
09-07-2012 12:02 AM;Rho;6.348257292E+17;132
2010-08-31 00:02:00;Theta;634188097200000000;314
09-12-2011 12:03 AM;Omega;6.345138258E+17;423
06-09-2018 12:03 AM;Psi;6.366409938E+17;817
2019-08-24T00:02:00.0000000;Omega;637,022,017,200,000,000.00000000;462
03-11-2018 12:02 AM;Nu;6.365632332E+17;345
2013-04-06 00:01:00;Upsilon;635008032600000000;401
2012-08-26T00:01:00.0000000;Epsilon;634,815,360,600,000,000.00000000;983
2017-05-17 00:01:00;Lambda;636305760600000000;53
03-28-2013 12:01 AM;Eta;6.350002566E+17;936
09-06-2017 12:04 AM;Alpha;6.364025304E+17;586
2013-12-12 00:04:00;Omega;635224034400000000;883
2015-12-31 00:01:00;Rho;6.35871E+017;803
09-29-2017 12:02 AM;Phi;6.364224012E+17;151
2019-03-02 00:03:00;Eta;6.36871E+017;617
2019-01-02T00:01:00.0000000;Omicron;636,819,840,600,000,000.00000000;13
04-22-2010 12:01 AM;Beta;6.340749126E+17;984
11-22-2017 12:03 AM;Beta;6.364690578E+17;72
09-29-2016 12:02 AM;Phi;6.361070412E+17;170
2015-03-15 00:02:00;Gamma;6.35620E+017;166
2014-08-09 00:02:00;Xi;6.35431E+017;121
2017-08-27 00:02:00;Iota;636393889200000000;896
2019-09-29T00:02:00.0000000;Pi;637,053,121,200,000,000.00000000;832
04-10-2019 12:02 AM;Pi;6.369045132E+17;641
2019-01-20 00:03:00;Nu;636835393800000000;196
2011-10-29 00:02:00;Rho;6.34554E+017;678
04-04-2010 12:02 AM;Alpha;6.340593612E+17;86
07-25-2014 12:01 AM;Lambda;6.354184326E+17;935
12-08-2017 12:01 AM;Gamma;6.364828806E+17;571
2018-04-24 00:02:00;Kappa;636601249200000000;779
2012-04-26 00:02:00;Psi;634709953200000000;666
11-04-2016 12:01 AM;Delta;6.361381446E+17;563
2018-12-09 00:02:00;Upsilon;636799105200000000;935
2013-08-23T00:02:00.0000000;Zeta;635,128,129,200,000,000.00000000;662
01-15-2012 12:02 AM;Eta;6.346218252E+17;302
2016-10-04 00:02:00;Alpha;636111361200000000;43
2011-03-24 00:01:00;Upsilon;634365216600000000;915
2014-06-16 00:02:00;Beta;6.35385E+017;304
07-01-2017 12:01 AM;Sigma;6.363446406E+17;1
2010-10-11 00:02:00;Zeta;634223521200000000;987
2016-10-23 00:03:00;Omicron;636127777800000000;204
08-14-2019 12:04 AM;Omega;6.370133784E+17;770
2015-04-10 00:01:00;Lambda;635642208600000000;215
2016-06-06 00:03:00;Eta;636007681800000000;535
2013-02-13 00:02:00;Phi;6.34963E+017;570
2019-05-21 00:02:00;Tau;636939937200000000;903
01-30-2019 12:02 AM;Gamma;6.368440332E+17;761
2011-12-31 00:03:00;Sigma;634608865800000000;996
10-29-2013 12:01 AM;Nu;6.351860166E+17;721
2017-11-15 00:01:00;Psi;636463008600000000;23
2012-06-21 00:01:00;Kappa;6.34758E+017;990
2011-09-24 00:01:00;Nu;6.34524E+017;770
2010-09-17 00:02:00;Psi;634202785200000000;546
2012-06-18 00:02:00;Psi;634755745200000000;180
2013-10-02 00:03:00;Epsilon;635162689800000000;497
2016-08-29 00:01:00;Xi;636080256600000000;635
2018-06-01 00:02:00;Theta;636634081200000000;875
2017-08-06 00:03:00;Kappa;636375745800000000;762
2010-09-21T00:02:00.0000000;Xi;634,206,241,200,000,000.00000000;61
2018-12-01 00:04:00;Iota;6.36792E+017;115
05-14-2014 12:01 AM;Theta;6.353562246E+17;634
2010-02-19 00:01:00;Nu;634021344600000000;846
08-15-2014 12:02 AM;Rho;6.354365772E+17;802
04-19-2011 12:03 AM;Pi;6.343876818E+17;889
05-16-2018 12:04 AM;Iota;6.366202584E+17;326
2013-05-26T00:02:00.0000000;Alpha;635,051,233,200,000,000.00000000;832
2012-04-27 00:03:00;Psi;6.34711E+017;712
2016-01-13 00:01:00;Psi;635882400600000000;185
09-09-2011 12:01 AM;Pi;6.345112326E+17;740
