TM;Category;unknown;Quantity
2014-10-17 00:01:00;Omicron;635491008600000000;651
2016-12-17 00:01:00;Epsilon;636175296600000000;562
2018-01-21T00:01:00.0000000;Delta;636,520,896,600,000,000.00000000;192
2013-02-20 00:01:00;Iota;634969152600000000;88
01-30-2019 12:01 AM;Mu;6.368440326E+17;248
2016-09-24 00:01:00;Lambda;636102720600000000;567
2014-10-03 00:01:00;Chi;6.35479E+017;987
2014-08-29 00:01:00;Delta;6.35449E+017;727
2014-09-12 00:01:00;Psi;635460768600000000;340
2019-12-25 00:01:00;Delta;637128288600000000;40
2016-10-11 00:01:00;Epsilon;636117408600000000;721
2016-09-21T00:01:00.0000000;Zeta;636,100,128,600,000,000.00000000;132
06-06-2012 12:01 AM;Lambda;6.347453766E+17;822
08-20-2017 12:01 AM;Psi;6.363878406E+17;985
03-20-2015 12:01 AM;Delta;6.356240646E+17;564
2011-01-07T00:01:00.0000000;Gamma;634,299,552,600,000,000.00000000;781
2013-11-11 00:01:00;Omicron;6.35197E+017;363
12-28-2017 12:01 AM;Phi;6.365001606E+17;298
2016-02-21 00:01:00;Iota;6.35916E+017;846
12-16-2015 12:02 AM;Mu;6.358582092E+17;226
2016-12-09 00:01:00;Epsilon;6.36168E+017;883
2018-02-11 00:01:00;Omega;636539040600000000;917
01-31-2012 12:01 AM;Epsilon;6.346356486E+17;852
01-26-2015 12:01 AM;Eta;6.355782726E+17;41
2019-08-27 00:01:00;Chi;637024608600000000;700
06-14-2017 12:01 AM;Delta;6.363299526E+17;683
04-26-2015 12:01 AM;Mu;6.356560326E+17;709
2013-10-20 00:01:00;Zeta;635178240600000000;364
2012-04-28 00:01:00;Omicron;6.34712E+017;448
2011-03-19T00:02:00.0000000;Tau;634,360,897,200,000,000.00000000;343
09-01-2015 12:01 AM;Rho;6.357666246E+17;920
2019-05-20 00:03:00;Psi;636939073800000000;124
2015-02-05 00:02:00;Rho;6.35587E+017;167
2017-07-22 00:02:00;Upsilon;636362785200000000;471
2015-06-04 00:01:00;Upsilon;635689728600000000;922
2010-03-24T00:01:00.0000000;Phi;634,049,856,600,000,000.00000000;180
2013-04-21 00:03:00;Phi;635020993800000000;810
2013-12-25 00:01:00;Rho;635235264600000000;809
2016-08-12 00:01:00;Tau;636065568600000000;274
2015-09-22T00:02:00.0000000;Omicron;635,784,769,200,000,000.00000000;386
12-06-2019 12:01 AM;Psi;6.371118726E+17;334
2013-03-14T00:02:00.0000000;Xi;634,988,161,200,000,000.00000000;164
2017-08-16 00:01:00;Phi;636384384600000000;51
2012-07-21T00:01:00.0000000;Kappa;634,784,256,600,000,000.00000000;788
2019-07-03 00:02:00;Phi;636977089200000000;392
2012-01-30 00:01:00;Omega;6.34635E+017;25
2017-10-09 00:02:00;Pi;636431041200000000;601
12-10-2010 12:02 AM;Omega;6.342753612E+17;606
10-28-2019 12:01 AM;Upsilon;6.370781766E+17;713
04-01-2017 12:02 AM;Omega;6.362660172E+17;963
01-10-2014 12:01 AM;Delta;6.352490886E+17;858
2017-05-02 00:01:00;Zeta;6.36293E+017;349
2018-01-04T00:02:00.0000000;Gamma;636,506,209,200,000,000.00000000;25
06-10-2012 12:02 AM;Kappa;6.347488332E+17;618
10-02-2010 12:02 AM;Sigma;6.342157452E+17;781
02-22-2018 12:01 AM;Tau;6.365485446E+17;531
04-20-2010 12:01 AM;Upsilon;6.340731846E+17;403
2011-07-04 00:02:00;Zeta;634453345200000000;311
2017-01-06T00:01:00.0000000;Upsilon;636,192,576,600,000,000.00000000;889
2017-08-18 00:02:00;Beta;6.36386E+017;152
2016-05-19 00:02:00;Iota;635992129200000000;972
2018-10-01 00:01:00;Kappa;636739488600000000;671
11-16-2013 12:01 AM;Xi;6.352015686E+17;410
2012-08-06 00:01:00;Eta;634798080600000000;484
07-18-2017 12:02 AM;Kappa;6.363593292E+17;749
2015-03-28T00:01:00.0000000;Upsilon;635,630,976,600,000,000.00000000;180
2011-01-14 00:01:00;Chi;6.34306E+017;525
2018-01-09 00:02:00;Lambda;6.36511E+017;3
2013-02-22 00:01:00;Delta;634970880600000000;44
2013-02-27 00:02:00;Epsilon;634975201200000000;647
03-29-2018 12:02 AM;Sigma;6.365787852E+17;492
2012-06-01 00:01:00;Sigma;634741056600000000;511
02-19-2013 12:01 AM;Eta;6.349682886E+17;101
2013-03-13T00:03:00.0000000;Eta;634,987,297,800,000,000.00000000;826
03-09-2017 12:02 AM;Mu;6.362461452E+17;431
2019-07-01T00:02:00.0000000;Omicron;636,975,361,200,000,000.00000000;268
10-12-2013 12:01 AM;Epsilon;6.351713286E+17;373
2017-09-02 00:01:00;Kappa;636399072600000000;136
06-25-2013 12:02 AM;Psi;6.350771532E+17;624
2011-10-24T00:02:00.0000000;Omega;634,550,113,200,000,000.00000000;682
2015-04-17 00:01:00;Delta;635648256600000000;161
