TM;Category;unknown;Quantity
2010-04-10T00:01:00.0000000;Phi;634,064,544,600,000,000.00000000;505
06-14-2017 12:01 AM;Tau;6.363299526E+17;911
2010-11-29 00:01:00;Epsilon;634265856600000000;167
2013-12-26 00:01:00;Lambda;635236128600000000;275
2015-01-11 00:01:00;Sigma;635565312600000000;357
2011-06-01T00:01:00.0000000;Theta;634,424,832,600,000,000.00000000;842
2019-10-14 00:01:00;Omicron;637066080600000000;18
02-19-2012 12:01 AM;Delta;6.346520646E+17;413
2012-02-29T00:01:00.0000000;Omega;634,660,704,600,000,000.00000000;27
01-05-2015 12:01 AM;Xi;6.355601286E+17;777
2016-04-11T00:01:00.0000000;Iota;635,959,296,600,000,000.00000000;202
2016-12-21T00:01:00.0000000;Theta;636,178,752,600,000,000.00000000;297
2015-08-06 00:02:00;Epsilon;6.35744E+017;211
2016-09-23 00:01:00;Alpha;636101856600000000;446
2014-04-03 00:02:00;Tau;6.35321E+017;364
2019-04-08 00:01:00;Omicron;6.36903E+017;505
2017-05-17 00:01:00;Phi;636305760600000000;998
2018-12-21 00:01:00;Alpha;6.36809E+017;642
06-20-2014 12:01 AM;Delta;6.353881926E+17;50
2018-09-12 00:01:00;Upsilon;636723072600000000;876
08-19-2017 12:02 AM;Pi;6.363869772E+17;265
02-01-2019 12:01 AM;Beta;6.368457606E+17;320
01-04-2016 12:02 AM;Epsilon;6.358746252E+17;893
2013-12-31 00:01:00;Xi;635240448600000000;52
2019-01-23 00:01:00;Omega;636837984600000000;679
06-08-2013 12:01 AM;Kappa;6.350624646E+17;893
2011-05-29 00:02:00;Pi;634422241200000000;970
2011-11-30T00:01:00.0000000;Mu;634,582,080,600,000,000.00000000;110
2016-12-19T00:02:00.0000000;Delta;636,177,025,200,000,000.00000000;511
02-22-2018 12:02 AM;Pi;6.365485452E+17;158
2015-09-01 00:02:00;Mu;635766625200000000;171
2016-10-14 00:01:00;Iota;6.36120E+017;264
2010-06-03 00:01:00;Xi;634111200600000000;474
2011-10-21 00:01:00;Omicron;634547520600000000;625
2010-06-20 00:02:00;Gamma;634125889200000000;119
2011-05-22 00:01:00;Rho;6.34416E+017;726
2012-01-24 00:02:00;Epsilon;634629601200000000;538
2018-02-16 00:01:00;Eta;6.36543E+017;204
2013-05-05 00:01:00;Iota;635033088600000000;497
2012-01-07 00:02:00;Tau;634614913200000000;866
2016-07-24 00:01:00;Mu;636049152600000000;306
2017-09-20 00:01:00;Kappa;636414624600000000;347
2013-09-13T00:01:00.0000000;Xi;635,146,272,600,000,000.00000000;755
2019-02-05T00:01:00.0000000;Alpha;636,849,216,600,000,000.00000000;691
2014-08-05 00:03:00;Gamma;635427937800000000;302
02-23-2016 12:02 AM;Rho;6.359178252E+17;758
2010-08-30 00:01:00;Omega;634187232600000000;615
2014-09-30 00:02:00;Pi;635476321200000000;951
11-22-2011 12:01 AM;Zeta;6.345751686E+17;704
10-26-2019 12:01 AM;Zeta;6.370764486E+17;946
08-26-2010 12:02 AM;Zeta;6.341837772E+17;884
2011-05-10 00:02:00;Mu;634405825200000000;837
2015-11-04 00:02:00;Sigma;6.35822E+017;630
2018-10-23 00:01:00;Tau;636758496600000000;863
04-23-2015 12:02 AM;Zeta;6.356534412E+17;448
2012-01-30 00:01:00;Upsilon;6.34635E+017;501
2017-08-08 00:01:00;Upsilon;636377472600000000;247
12-04-2013 12:01 AM;Sigma;6.352171206E+17;226
2018-09-15T00:01:00.0000000;Delta;636,725,664,600,000,000.00000000;904
2017-03-07 00:01:00;Phi;6.36244E+017;335
07-02-2016 12:01 AM;Gamma;6.360301446E+17;772
2014-01-03 00:02:00;Upsilon;6.35243E+017;624
2016-09-15 00:02:00;Delta;636094945200000000;988
2017-08-28 00:01:00;Nu;636394752600000000;518
2011-12-23 00:03:00;Omicron;6.34602E+017;185
09-10-2017 12:01 AM;Gamma;6.364059846E+17;792
2018-01-09 00:03:00;Lambda;6.36511E+017;130
2014-06-11 00:02:00;Upsilon;635380417200000000;439
2013-08-29 00:02:00;Upsilon;6.35133E+017;640
09-04-2013 12:02 AM;Kappa;6.351384972E+17;10
2012-05-15 00:02:00;Nu;6.34726E+017;875
2019-04-23 00:01:00;Beta;636915744600000000;487
11-04-2011 12:02 AM;Iota;6.345596172E+17;227
2018-11-08T00:01:00.0000000;Rho;636,772,320,600,000,000.00000000;303
2015-11-22 00:01:00;Omicron;6.35837E+017;767
2012-05-30 00:02:00;Nu;634739329200000000;168
2015-03-29 00:01:00;Gamma;635631840600000000;744
01-31-2012 12:01 AM;Chi;6.346356486E+17;348
02-19-2018 12:01 AM;Chi;6.365459526E+17;284
