TM;Category;unknown;Quantity
2014-05-22T00:01:00.0000000;Epsilon;635,363,136,600,000,000.00000000;707
02-03-2017 12:01 AM;Nu;6.362167686E+17;394
2010-10-29 00:01:00;Zeta;634239072600000000;172
03-09-2018 12:01 AM;Omicron;6.365615046E+17;352
2019-10-21 00:01:00;Sigma;637072128600000000;862
2019-12-31 00:01:00;Mu;637133472600000000;52
2018-08-30 00:01:00;Alpha;636711840600000000;424
2010-07-18 00:01:00;Upsilon;6.34150E+017;614
2018-09-19 00:02:00;Zeta;6.36729E+017;149
2013-06-15 00:01:00;Psi;635068512600000000;702
2011-06-25 00:01:00;Kappa;6.34446E+017;691
2011-07-08T00:01:00.0000000;Iota;634,456,800,600,000,000.00000000;521
2017-02-25 00:02:00;Eta;636235777200000000;389
2014-04-22 00:01:00;Iota;6.35337E+017;259
2014-08-20 00:01:00;Sigma;635440896600000000;931
2019-09-12T00:02:00.0000000;Kappa;637,038,433,200,000,000.00000000;302
2014-12-12 00:01:00;Alpha;635539392600000000;969
2010-03-22T00:03:00.0000000;Sigma;634,048,129,800,000,000.00000000;6
2013-01-23 00:01:00;Chi;634944960600000000;586
2017-02-19 00:01:00;Beta;6.36231E+017;813
2019-11-07 00:01:00;Mu;637086816600000000;866
04-04-2016 12:01 AM;Pi;6.359532486E+17;514
2016-12-01T00:01:00.0000000;Nu;636,161,472,600,000,000.00000000;369
2014-08-04T00:02:00.0000000;Kappa;635,427,073,200,000,000.00000000;176
09-14-2015 12:01 AM;Tau;6.357778566E+17;456
2019-10-17T00:02:00.0000000;Eta;637,068,673,200,000,000.00000000;685
2019-04-07 00:01:00;Theta;6.36902E+017;540
11-15-2014 12:01 AM;Rho;6.355160646E+17;217
2018-02-24 00:01:00;Delta;636550272600000000;51
12-04-2018 12:02 AM;Phi;6.367947852E+17;465
2018-11-21 00:03:00;Upsilon;636783553800000000;598
2013-03-11 00:01:00;Upsilon;634985568600000000;493
2018-04-19 00:02:00;Rho;636596929200000000;698
2011-09-21 00:02:00;Nu;634521601200000000;721
2018-08-30 00:02:00;Eta;636711841200000000;290
08-17-2014 12:01 AM;Mu;6.354383046E+17;231
2011-05-29 00:01:00;Gamma;634422240600000000;62
2017-01-25T00:02:00.0000000;Epsilon;636,208,993,200,000,000.00000000;650
08-27-2010 12:01 AM;Xi;6.341846406E+17;726
05-31-2014 12:03 AM;Zeta;6.353709138E+17;535
2014-09-06 00:01:00;Pi;635455584600000000;239
2015-03-22 00:02:00;Phi;635625793200000000;789
08-09-2016 12:02 AM;Eta;6.360629772E+17;874
2012-06-21 00:01:00;Xi;6.34758E+017;303
2019-06-17 00:01:00;Tau;636963264600000000;465
2014-02-10 00:01:00;Kappa;6.35276E+017;601
11-03-2017 12:02 AM;Sigma;6.364526412E+17;842
01-05-2015 12:01 AM;Pi;6.355601286E+17;438
2017-08-16 00:02:00;Theta;6.36384E+017;506
05-27-2011 12:01 AM;Rho;6.344205126E+17;517
08-01-2019 12:01 AM;Phi;6.370021446E+17;525
2011-03-27 00:02:00;Sigma;6.34368E+017;862
2018-05-08 00:02:00;Psi;636613345200000000;727
2010-02-12 00:02:00;Iota;634015297200000000;981
07-24-2014 12:02 AM;Alpha;6.354175692E+17;384
2018-03-05 00:01:00;Alpha;6.36558E+017;844
2010-01-12 00:02:00;Iota;633988513200000000;801
2010-08-22 00:01:00;Beta;6.34180E+017;936
2014-01-01 00:02:00;Epsilon;635241313200000000;145
2010-10-24 00:01:00;Theta;634234752600000000;829
2012-01-09 00:01:00;Rho;634616640600000000;896
2019-11-26 00:03:00;Gamma;637103233800000000;831
12-09-2012 12:01 AM;Omicron;6.349060806E+17;796
2017-01-22 00:02:00;Omega;636206401200000000;399
2011-02-18 00:03:00;Kappa;6.34336E+017;631
2016-04-07 00:01:00;Iota;635955840600000000;788
2010-08-11 00:02:00;Beta;634170817200000000;509
2012-12-03 00:01:00;Mu;6.34901E+017;52
2010-03-23T00:02:00.0000000;Phi;634,048,993,200,000,000.00000000;21
03-07-2013 12:01 AM;Tau;6.349821126E+17;519
2016-03-21T00:02:00.0000000;Delta;635,941,153,200,000,000.00000000;892
04-16-2012 12:01 AM;Rho;6.347013126E+17;379
2012-04-11 00:02:00;Sigma;6.34697E+017;519
2018-07-06 00:02:00;Nu;636664321200000000;380
2019-02-23 00:01:00;Zeta;636864768600000000;779
01-25-2014 12:02 AM;Alpha;6.352620492E+17;357
09-27-2017 12:02 AM;Iota;6.364206732E+17;470
03-16-2011 12:01 AM;Alpha;6.343583046E+17;179
2015-08-20 00:03:00;Theta;635756257800000000;145
2019-02-09 00:02:00;Eta;636852673200000000;120
2013-10-18T00:02:00.0000000;Nu;635,176,513,200,000,000.00000000;257
09-26-2018 12:02 AM;Phi;6.367351692E+17;144
12-24-2018 12:03 AM;Gamma;6.368120658E+17;13
2019-09-16 00:01:00;Omega;637041888600000000;900
2012-11-26T00:01:00.0000000;Alpha;634,894,848,600,000,000.00000000;640
2015-09-27 00:03:00;Delta;6.35789E+017;592
07-10-2013 12:01 AM;Alpha;6.350901126E+17;906
2018-07-21T00:02:00.0000000;Delta;636,677,281,200,000,000.00000000;549
2014-12-21 00:03:00;Tau;635547169800000000;822
2017-03-25 00:02:00;Alpha;6.36260E+017;671
2016-06-04T00:02:00.0000000;Nu;636,005,953,200,000,000.00000000;591
2019-07-17 00:02:00;Sigma;636989185200000000;670
2010-07-14 00:02:00;Lambda;634146625200000000;337
2018-04-12 00:01:00;Pi;6.36591E+017;347
2015-03-09T00:02:00.0000000;Theta;635,614,561,200,000,000.00000000;262
05-06-2017 12:02 AM;Omicron;6.362962572E+17;971
2015-11-20 00:02:00;Phi;635835745200000000;854
2010-03-28 00:01:00;Omega;634053312600000000;496
2010-09-26 00:01:00;Sigma;6.34211E+017;76
2016-05-17 00:03:00;Eta;635990401800000000;846
2017-03-25 00:01:00;Nu;6.36260E+017;469
2014-07-12 00:02:00;Sigma;635407201200000000;416
07-02-2015 12:03 AM;Theta;6.357139218E+17;276
2011-02-27 00:03:00;Phi;634343617800000000;806
2013-04-26 00:01:00;Eta;6.35025E+017;952
2019-07-01T00:03:00.0000000;Zeta;636,975,361,800,000,000.00000000;630
2017-03-01T00:02:00.0000000;Iota;636,239,233,200,000,000.00000000;805
2011-10-24T00:02:00.0000000;Phi;634,550,113,200,000,000.00000000;557
2017-05-14T00:02:00.0000000;Gamma;636,303,169,200,000,000.00000000;482
2016-07-14 00:01:00;Pi;636040512600000000;971
02-16-2013 12:01 AM;Omicron;6.349656966E+17;762
2019-11-25 00:04:00;Eta;637102370400000000;388
01-15-2017 12:02 AM;Zeta;6.362003532E+17;238
2016-11-26 00:04:00;Pi;636157154400000000;622
2017-03-02T00:01:00.0000000;Beta;636,240,096,600,000,000.00000000;0
2011-07-10 00:01:00;Mu;634458528600000000;0
2010-03-24T00:01:00.0000000;Upsilon;634,049,856,600,000,000.00000000;493
2015-01-11T00:03:00.0000000;Mu;635,565,313,800,000,000.00000000;525
2016-03-06 00:02:00;Eta;635928193200000000;628
04-16-2012 12:02 AM;Iota;6.347013132E+17;148
2014-12-15 00:01:00;Xi;6.35542E+017;941
09-03-2012 12:03 AM;Chi;6.348222738E+17;736
2014-04-21 00:02:00;Xi;6.35336E+017;395
02-06-2011 12:02 AM;Theta;6.343254732E+17;100
2012-06-30 00:02:00;Alpha;634766113200000000;534
2012-04-09 00:02:00;Nu;6.34695E+017;238
10-14-2017 12:03 AM;Kappa;6.364353618E+17;657
2019-01-05 00:03:00;Upsilon;6.36822E+017;282
2015-09-29 00:02:00;Tau;6.35791E+017;44
11-05-2010 12:03 AM;Omega;6.342451218E+17;998
2012-12-18 00:02:00;Chi;6.34914E+017;85
08-15-2019 12:03 AM;Omicron;6.370142418E+17;578
2010-11-29 00:03:00;Rho;634265857800000000;815
2012-08-07T00:03:00.0000000;Pi;634,798,945,800,000,000.00000000;13
2017-04-23 00:02:00;Psi;636285025200000000;128
