TM;Category;unknown;Quantity
2012-01-28 00:01:00;Xi;6.34633E+017;924
2019-06-29 00:01:00;Eta;636973632600000000;724
09-24-2013 12:01 AM;Omega;6.351557766E+17;51
02-28-2010 12:01 AM;Lambda;6.340291206E+17;264
2010-10-29 00:01:00;Tau;634239072600000000;847
2014-04-18T00:01:00.0000000;Epsilon;635,333,760,600,000,000.00000000;980
2018-08-15 00:01:00;Rho;6.36699E+017;224
2011-08-17 00:02:00;Epsilon;6.34491E+017;267
11-27-2010 12:02 AM;Sigma;6.342641292E+17;652
2013-04-24 00:01:00;Upsilon;635023584600000000;67
08-12-2014 12:01 AM;Phi;6.354339846E+17;768
03-26-2012 12:01 AM;Mu;6.346831686E+17;925
2019-03-16T00:01:00.0000000;Omega;636,882,912,600,000,000.00000000;559
04-17-2011 12:01 AM;Kappa;6.343859526E+17;340
06-05-2013 12:01 AM;Lambda;6.350598726E+17;867
2019-05-28 00:01:00;Pi;636945984600000000;139
2015-02-22 00:01:00;Delta;635601600600000000;439
2013-10-21 00:01:00;Eta;635179104600000000;857
2012-12-11 00:01:00;Alpha;634907808600000000;676
2010-10-08T00:01:00.0000000;Psi;634,220,928,600,000,000.00000000;808
02-04-2012 12:01 AM;Epsilon;6.346391046E+17;163
2016-09-27 00:01:00;Iota;6.36105E+017;126
2015-08-23 00:01:00;Omega;635758848600000000;43
2019-05-07T00:01:00.0000000;Beta;636,927,840,600,000,000.00000000;569
2019-07-15 00:01:00;Epsilon;636987456600000000;939
04-02-2017 12:02 AM;Pi;6.362668812E+17;131
12-29-2016 12:02 AM;Sigma;6.361856652E+17;35
2014-10-17 00:01:00;Gamma;635491008600000000;356
2015-03-26T00:01:00.0000000;Iota;635,629,248,600,000,000.00000000;543
2018-01-05T00:01:00.0000000;Theta;636,507,072,600,000,000.00000000;673
06-29-2016 12:02 AM;Kappa;6.360275532E+17;925
2013-10-04 00:02:00;Nu;6.35164E+017;228
2019-04-22 00:01:00;Gamma;636914880600000000;832
01-22-2016 12:01 AM;Mu;6.358901766E+17;256
2012-05-09T00:02:00.0000000;Iota;634,721,185,200,000,000.00000000;740
2019-05-06 00:01:00;Eta;636926976600000000;157
2015-06-23 00:01:00;Gamma;635706144600000000;494
2015-07-03 00:01:00;Rho;6.35715E+017;600
02-21-2012 12:02 AM;Sigma;6.346537932E+17;524
05-05-2018 12:01 AM;Upsilon;6.366107526E+17;547
09-25-2012 12:02 AM;Delta;6.348412812E+17;946
03-26-2018 12:01 AM;Epsilon;6.365761926E+17;968
2016-09-03T00:01:00.0000000;Zeta;636,084,576,600,000,000.00000000;317
01-13-2012 12:01 AM;Beta;6.346200966E+17;703
2018-12-17 00:01:00;Nu;636806016600000000;479
03-04-2019 12:02 AM;Iota;6.368725452E+17;813
2011-05-30 00:01:00;Upsilon;634423104600000000;416
12-31-2010 12:01 AM;Omicron;6.342935046E+17;219
2019-11-26 00:01:00;Phi;637103232600000000;601
12-16-2014 12:02 AM;Alpha;6.355428492E+17;689
01-06-2016 12:01 AM;Nu;6.358763526E+17;757
2013-03-02 00:02:00;Upsilon;6.34978E+017;767
04-18-2010 12:02 AM;Psi;6.340714572E+17;524
2012-07-26 00:03:00;Iota;6.34789E+017;510
09-12-2015 12:03 AM;Gamma;6.357761298E+17;245
2014-07-03 00:01:00;Tau;6.35399E+017;111
2019-11-28 00:02:00;Sigma;6.37105E+017;780
2014-01-13 00:01:00;Zeta;635251680600000000;735
2014-06-07 00:03:00;Mu;635376961800000000;138
2016-09-26 00:01:00;Gamma;6.36104E+017;312
2019-08-21 00:02:00;Psi;637019425200000000;183
2014-11-26 00:02:00;Omega;6.35526E+017;542
07-12-2019 12:01 AM;Nu;6.369848646E+17;981
2018-06-19 00:01:00;Delta;636649632600000000;528
05-23-2018 12:02 AM;Nu;6.366263052E+17;386
2010-01-13 00:01:00;Delta;633989376600000000;210
01-01-2017 12:01 AM;Rho;6.361882566E+17;589
03-31-2011 12:02 AM;Sigma;6.343712652E+17;279
2019-06-30T00:02:00.0000000;Iota;636,974,497,200,000,000.00000000;475
10-27-2014 12:02 AM;Upsilon;6.354996492E+17;910
2015-05-03 00:02:00;Mu;635662081200000000;201
2018-09-11 00:01:00;Gamma;636722208600000000;790
2014-02-02T00:02:00.0000000;Zeta;635,268,961,200,000,000.00000000;814
02-22-2011 12:01 AM;Mu;6.343392966E+17;841
12-06-2019 12:01 AM;Sigma;6.371118726E+17;798
2017-03-25 00:01:00;Gamma;6.36260E+017;397
2017-04-10 00:02:00;Omega;636273793200000000;841
11-05-2017 12:02 AM;Alpha;6.364543692E+17;397
2015-07-13T00:01:00.0000000;Eta;635,723,424,600,000,000.00000000;394
2014-09-26T00:02:00.0000000;Phi;635,472,865,200,000,000.00000000;31
12-10-2011 12:02 AM;Sigma;6.345907212E+17;943
2019-08-22 00:02:00;Phi;637020289200000000;223
2017-09-05 00:01:00;Beta;6.36402E+017;628
2010-09-04 00:02:00;Kappa;634191553200000000;834
01-21-2016 12:04 AM;Xi;6.358893144E+17;273
2012-09-01 00:01:00;Lambda;6.34821E+017;164
12-01-2019 12:03 AM;Zeta;6.371075538E+17;210
2011-12-02 00:03:00;Mu;634583809800000000;860
2015-08-21 00:01:00;Alpha;635757120600000000;393
2011-10-07 00:03:00;Upsilon;634535425800000000;820
09-05-2012 12:01 AM;Omega;6.348240006E+17;704
2012-04-11 00:01:00;Pi;6.34697E+017;521
2014-11-02T00:01:00.0000000;Rho;635,504,832,600,000,000.00000000;188
2012-02-25 00:01:00;Beta;634657248600000000;875
03-07-2014 12:01 AM;Eta;6.352974726E+17;526
2019-01-15 00:02:00;Mu;636831073200000000;160
2015-02-18T00:03:00.0000000;Sigma;635,598,145,800,000,000.00000000;175
2012-05-10T00:02:00.0000000;Lambda;634,722,049,200,000,000.00000000;531
2019-11-06 00:02:00;Nu;637085953200000000;726
2010-08-15T00:02:00.0000000;Epsilon;634,174,273,200,000,000.00000000;384
09-20-2012 12:04 AM;Lambda;6.348369624E+17;628
2015-08-01T00:01:00.0000000;Iota;635,739,840,600,000,000.00000000;590
12-23-2018 12:02 AM;Phi;6.368112012E+17;762
2018-09-03 00:02:00;Psi;6.36715E+017;408
08-17-2018 12:02 AM;Eta;6.367006092E+17;203
09-14-2015 12:03 AM;Nu;6.357778578E+17;27
2019-09-13 00:03:00;Eta;637039297800000000;579
2017-07-24T00:02:00.0000000;Iota;636,364,513,200,000,000.00000000;382
05-21-2012 12:01 AM;Zeta;6.347315526E+17;269
11-16-2018 12:01 AM;Nu;6.367792326E+17;106
09-30-2016 12:01 AM;Mu;6.361079046E+17;286
2014-04-13 00:01:00;Sigma;635329440600000000;586
2012-11-29 00:01:00;Phi;634897440600000000;812
2016-07-07T00:03:00.0000000;Omicron;636,034,465,800,000,000.00000000;368
2014-01-13 00:02:00;Sigma;635251681200000000;85
2019-11-28 00:02:00;Chi;6.37105E+017;512
12-06-2018 12:01 AM;Upsilon;6.367965126E+17;709
2013-05-21 00:02:00;Phi;635046913200000000;967
04-26-2015 12:02 AM;Kappa;6.356560332E+17;912
2018-10-06 00:02:00;Nu;636743809200000000;497
2018-05-05 00:04:00;Epsilon;636610754400000000;773
2015-05-18 00:02:00;Gamma;635675041200000000;204
2015-12-02 00:02:00;Pi;635846113200000000;935
12-24-2017 12:02 AM;Beta;6.364967052E+17;577
09-08-2011 12:02 AM;Eta;6.345103692E+17;955
2011-04-06 00:02:00;Eta;634376449200000000;919
2018-10-08 00:03:00;Eta;6.36746E+017;683
11-08-2010 12:02 AM;Epsilon;6.342477132E+17;83
2019-10-03 00:02:00;Omega;637056577200000000;49
2019-11-24 00:02:00;Gamma;637101505200000000;454
2011-08-01 00:01:00;Beta;6.34478E+017;226
12-23-2013 12:03 AM;Pi;6.352335378E+17;935
2015-04-20 00:02:00;Eta;6.35651E+017;287
2018-07-22T00:01:00.0000000;Zeta;636,678,144,600,000,000.00000000;463
01-17-2010 12:04 AM;Epsilon;6.339928344E+17;32
11-20-2011 12:02 AM;Kappa;6.345734412E+17;468
2018-03-05 00:02:00;Eta;6.36558E+017;835
02-16-2014 12:01 AM;Delta;6.352810566E+17;556
2013-09-24 00:03:00;Xi;635155777800000000;425
2014-02-01T00:03:00.0000000;Chi;635,268,097,800,000,000.00000000;661
2014-02-08 00:01:00;Theta;635274144600000000;393
2018-09-11 00:02:00;Beta;636722209200000000;198
2013-11-06 00:02:00;Omicron;635192929200000000;137
2012-07-20T00:02:00.0000000;Iota;634,783,393,200,000,000.00000000;8
2017-05-15 00:02:00;Phi;636304033200000000;648
03-15-2016 12:03 AM;Zeta;6.359359698E+17;378
2011-05-20 00:02:00;Theta;6.34414E+017;403
2013-03-31T00:03:00.0000000;Alpha;635,002,849,800,000,000.00000000;249
2011-07-12 00:02:00;Omega;6.34460E+017;177
2015-01-12T00:03:00.0000000;Omega;635,566,177,800,000,000.00000000;148
2017-12-04 00:02:00;Iota;6.36479E+017;720
08-22-2012 12:01 AM;Kappa;6.348119046E+17;414
04-04-2015 12:01 AM;Xi;6.356370246E+17;32
2019-10-03 00:03:00;Sigma;6.37057E+017;624
2016-12-22 00:02:00;Upsilon;636179617200000000;89
2018-11-05 00:02:00;Alpha;636769729200000000;96
07-31-2012 12:03 AM;Tau;6.347928978E+17;797
2012-01-01 00:03:00;Kappa;634609729800000000;747
2014-09-04 00:04:00;Nu;635453858400000000;297
03-14-2017 12:02 AM;Kappa;6.362504652E+17;322
2010-06-26 00:01:00;Iota;634131072600000000;196
2018-11-21 00:02:00;Sigma;636783553200000000;947
