TM;Category;unknown;Quantity
11-24-2016 12:01 AM;Sigma;6.361554246E+17;908
2017-06-05 00:01:00;Theta;636322176600000000;63
2014-04-17T00:01:00.0000000;Sigma;635,332,896,600,000,000.00000000;422
2013-07-01T00:01:00.0000000;Gamma;635,082,336,600,000,000.00000000;93
12-28-2016 12:01 AM;Chi;6.361848006E+17;792
08-19-2018 12:01 AM;Rho;6.367023366E+17;835
01-24-2015 12:01 AM;Lambda;6.355765446E+17;893
06-13-2010 12:01 AM;Gamma;6.341198406E+17;927
11-28-2015 12:01 AM;Xi;6.358426566E+17;54
2015-04-11 00:01:00;Upsilon;635643072600000000;194
2013-01-02T00:01:00.0000000;Xi;634,926,816,600,000,000.00000000;671
2016-03-02 00:01:00;Sigma;635924736600000000;205
2018-06-13 00:01:00;Rho;636644448600000000;690
01-20-2017 12:01 AM;Rho;6.362046726E+17;529
03-22-2015 12:01 AM;Omicron;6.356257926E+17;560
06-30-2017 12:02 AM;Kappa;6.363437772E+17;727
11-02-2018 12:02 AM;Xi;6.367671372E+17;740
2015-05-22 00:01:00;Rho;635678496600000000;500
2019-03-04 00:01:00;Omicron;6.36873E+017;81
07-08-2015 12:01 AM;Tau;6.357191046E+17;358
11-09-2016 12:01 AM;Phi;6.361424646E+17;683
2012-04-19 00:01:00;Epsilon;634703904600000000;128
2013-03-20 00:01:00;Iota;6.34993E+017;417
2019-04-07 00:02:00;Sigma;6.36902E+017;528
2019-01-08 00:01:00;Upsilon;6.36825E+017;588
2014-07-18T00:01:00.0000000;Theta;635,412,384,600,000,000.00000000;177
2016-07-30 00:01:00;Rho;636054336600000000;405
2012-12-15T00:01:00.0000000;Phi;634,911,264,600,000,000.00000000;559
07-04-2010 12:01 AM;Pi;6.341379846E+17;265
10-17-2011 12:01 AM;Nu;6.345440646E+17;920
2014-08-17 00:02:00;Beta;635438305200000000;320
2011-05-14T00:02:00.0000000;Omega;634,409,281,200,000,000.00000000;600
02-14-2013 12:01 AM;Omega;6.349639686E+17;134
01-11-2019 12:02 AM;Pi;6.368276172E+17;372
2010-07-29T00:01:00.0000000;Delta;634,159,584,600,000,000.00000000;208
05-09-2015 12:02 AM;Tau;6.356672652E+17;782
10-15-2018 12:01 AM;Chi;6.367515846E+17;630
2014-11-16 00:02:00;Beta;635516929200000000;835
2018-03-17T00:01:00.0000000;Omicron;636,568,416,600,000,000.00000000;9
2011-01-09 00:02:00;Pi;634301281200000000;249
08-18-2019 12:01 AM;Psi;6.370168326E+17;895
2011-02-28 00:01:00;Mu;634344480600000000;127
2012-07-23 00:02:00;Omicron;634785985200000000;150
2010-11-17 00:01:00;Alpha;634255488600000000;17
2012-02-13 00:01:00;Phi;634646880600000000;140
2015-07-02 00:01:00;Nu;6.35714E+017;811
2013-07-17 00:01:00;Pi;635096160600000000;122
2012-08-06 00:01:00;Epsilon;634798080600000000;552
12-08-2018 12:02 AM;Pi;6.367982412E+17;424
08-17-2019 12:02 AM;Theta;6.370159692E+17;286
2018-10-08 00:02:00;Chi;6.36746E+017;246
2016-07-10T00:02:00.0000000;Epsilon;636,037,057,200,000,000.00000000;515
2010-11-04 00:01:00;Upsilon;6.34244E+017;289
2010-11-16T00:01:00.0000000;Chi;634,254,624,600,000,000.00000000;374
07-13-2019 12:03 AM;Eta;6.369857298E+17;578
2019-09-27T00:03:00.0000000;Kappa;637,051,393,800,000,000.00000000;913
2014-01-12 00:01:00;Delta;635250816600000000;11
2019-05-11 00:03:00;Beta;6.36931E+017;69
08-16-2012 12:03 AM;Eta;6.348067218E+17;500
2011-01-14 00:02:00;Rho;6.34306E+017;197
09-22-2013 12:02 AM;Gamma;6.351540492E+17;160
11-22-2016 12:01 AM;Kappa;6.361536966E+17;479
2018-01-27 00:02:00;Epsilon;6.36526E+017;325
2010-08-14 00:01:00;Upsilon;634173408600000000;30
2011-11-26 00:01:00;Kappa;634578624600000000;882
2014-10-09 00:03:00;Nu;635484097800000000;999
05-21-2019 12:01 AM;Psi;6.369399366E+17;33
2016-01-15 00:02:00;Psi;6.35884E+017;753
2013-05-08T00:01:00.0000000;Psi;635,035,680,600,000,000.00000000;964
2018-02-15 00:01:00;Theta;6.36542E+017;7
12-16-2014 12:02 AM;Phi;6.355428492E+17;442
2014-10-17 00:01:00;Delta;635491008600000000;654
2017-04-27 00:02:00;Zeta;636288481200000000;18
2019-09-14 00:01:00;Delta;637040160600000000;378
06-11-2011 12:02 AM;Eta;6.344334732E+17;435
2017-06-19T00:01:00.0000000;Zeta;636,334,272,600,000,000.00000000;879
2016-07-16 00:02:00;Alpha;6.36042E+017;307
05-29-2010 12:02 AM;Phi;6.341068812E+17;389
06-23-2013 12:02 AM;Tau;6.350754252E+17;316
2018-07-19 00:03:00;Lambda;636675553800000000;703
05-06-2016 12:02 AM;Omicron;6.359808972E+17;201
2016-09-26 00:03:00;Gamma;6.36104E+017;179
2018-02-28T00:01:00.0000000;Gamma;636,553,728,600,000,000.00000000;135
2015-06-06T00:01:00.0000000;Epsilon;635,691,456,600,000,000.00000000;571
2012-02-08 00:01:00;Xi;634642560600000000;284
2010-07-16 00:02:00;Pi;6.34148E+017;264
2019-04-20 00:03:00;Nu;636913153800000000;145
2011-09-02 00:02:00;Iota;634505185200000000;789
12-03-2018 12:02 AM;Alpha;6.367939212E+17;385
2014-05-04T00:01:00.0000000;Theta;635,347,584,600,000,000.00000000;952
2015-06-27T00:01:00.0000000;Psi;635,709,600,600,000,000.00000000;413
2015-08-18T00:01:00.0000000;Alpha;635,754,528,600,000,000.00000000;442
03-08-2018 12:03 AM;Theta;6.365606418E+17;565
2016-03-21 00:01:00;Pi;635941152600000000;583
03-25-2014 12:01 AM;Phi;6.353130246E+17;534
2017-07-09 00:01:00;Tau;636351552600000000;558
04-23-2016 12:01 AM;Theta;6.359696646E+17;478
2010-04-30T00:01:00.0000000;Sigma;634,081,824,600,000,000.00000000;58
2013-05-07T00:02:00.0000000;Kappa;635,034,817,200,000,000.00000000;413
2010-10-15 00:02:00;Eta;6.34227E+017;50
2018-10-27 00:01:00;Eta;6.36762E+017;138
2013-08-22 00:02:00;Eta;635127265200000000;372
2019-08-24T00:02:00.0000000;Upsilon;637,022,017,200,000,000.00000000;792
01-10-2014 12:02 AM;Sigma;6.352490892E+17;0
05-23-2011 12:02 AM;Pi;6.344170572E+17;99
10-21-2010 12:01 AM;Psi;6.342321606E+17;228
2015-02-04 00:01:00;Sigma;635586048600000000;70
2012-07-26 00:01:00;Theta;634788576600000000;642
2011-04-24 00:02:00;Delta;634392001200000000;551
2014-07-03 00:03:00;Tau;6.35399E+017;614
2017-12-05 00:02:00;Phi;6.36480E+017;544
2014-03-31 00:02:00;Alpha;635318209200000000;208
07-18-2017 12:03 AM;Lambda;6.363593298E+17;932
2012-08-11 00:03:00;Delta;634802401800000000;78
2015-10-10T00:02:00.0000000;Upsilon;635,800,321,200,000,000.00000000;183
2013-12-17 00:02:00;Gamma;6.35228E+017;62
2013-03-21 00:02:00;Psi;6.34994E+017;373
2011-03-08 00:02:00;Tau;6.34351E+017;788
05-06-2018 12:01 AM;Phi;6.366116166E+17;311
2014-01-04 00:02:00;Alpha;6.35244E+017;363
2011-07-07T00:02:00.0000000;Gamma;634,455,937,200,000,000.00000000;698
2016-12-07 00:02:00;Theta;6.36167E+017;489
2019-02-23T00:02:00.0000000;Zeta;636,864,769,200,000,000.00000000;347
2017-03-18T00:02:00.0000000;Phi;636,253,921,200,000,000.00000000;492
2011-04-30 00:02:00;Lambda;634397185200000000;380
02-01-2011 12:03 AM;Upsilon;6.343211538E+17;163
07-19-2010 12:02 AM;Theta;6.341509452E+17;396
2019-07-21 00:02:00;Omega;636992641200000000;331
2010-07-13 00:03:00;Delta;634145761800000000;919
10-11-2018 12:02 AM;Pi;6.367481292E+17;505
2014-12-22 00:01:00;Kappa;635548032600000000;852
2010-10-06 00:03:00;Omicron;634219201800000000;244
2012-09-27 00:03:00;Theta;634843009800000000;155
2011-09-14 00:01:00;Psi;634515552600000000;151
2015-10-10 00:01:00;Tau;635800320600000000;182
06-23-2013 12:03 AM;Eta;6.350754258E+17;601
2013-11-05 00:04:00;Mu;635192066400000000;594
2015-10-14 00:03:00;Iota;635803777800000000;79
2018-02-14 00:02:00;Lambda;6.36542E+017;942
05-08-2010 12:01 AM;Chi;6.340887366E+17;488
2018-03-23 00:01:00;Iota;6.36574E+017;756
2016-07-30 00:02:00;Mu;636054337200000000;72
2013-06-27 00:02:00;Upsilon;635078881200000000;311
12-14-2015 12:03 AM;Phi;6.358564818E+17;610
06-18-2015 12:02 AM;Zeta;6.357018252E+17;680
2014-06-06 00:03:00;Pi;635376097800000000;811
2012-02-07 00:02:00;Rho;634641697200000000;782
2017-07-11 00:03:00;Omega;6.36353E+017;179
2014-12-08T00:01:00.0000000;Lambda;635,535,936,600,000,000.00000000;801
10-26-2019 12:02 AM;Lambda;6.370764492E+17;932
2011-07-11 00:04:00;Upsilon;6.34459E+017;965
2012-12-27 00:02:00;Gamma;634921633200000000;905
2014-03-05 00:05:00;Kappa;635295747000000000;981
11-23-2016 12:02 AM;Chi;6.361545612E+17;105
06-16-2016 12:02 AM;Tau;6.360163212E+17;568
11-17-2017 12:03 AM;Tau;6.364647378E+17;473
2014-01-14 00:02:00;Chi;635252545200000000;418
2011-07-22 00:01:00;Epsilon;634468896600000000;225
11-15-2018 12:03 AM;Epsilon;6.367783698E+17;263
2013-02-24T00:03:00.0000000;Theta;634,972,609,800,000,000.00000000;587
10-13-2018 12:02 AM;Theta;6.367498572E+17;969
2013-11-01 00:02:00;Mu;635188609200000000;451
2019-07-04 00:02:00;Phi;636977953200000000;417
2010-07-08T00:04:00.0000000;Tau;634,141,442,400,000,000.00000000;972
11-14-2013 12:03 AM;Mu;6.351998418E+17;659
2013-06-28 00:01:00;Nu;635079744600000000;187
05-31-2010 12:01 AM;Eta;6.341086086E+17;133
05-12-2010 12:02 AM;Gamma;6.340921932E+17;711
2018-01-17 00:03:00;Zeta;636517441800000000;535
2017-02-01 00:01:00;Upsilon;6.36215E+017;146
2011-10-30 00:02:00;Rho;6.34555E+017;110
03-28-2019 12:01 AM;Mu;6.368932806E+17;934
2018-05-12 00:02:00;Lambda;636616801200000000;55
2011-09-06 00:02:00;Omicron;6.34509E+017;92
2013-12-10T00:02:00.0000000;Omicron;635,222,305,200,000,000.00000000;363
2018-11-30 00:02:00;Gamma;6.36791E+017;23
2019-02-08 00:03:00;Delta;636851809800000000;172
2016-03-28 00:03:00;Zeta;6.35947E+017;174
2018-11-27 00:02:00;Phi;636788737200000000;523
07-14-2017 12:03 AM;Chi;6.363558738E+17;564
2015-04-19 00:03:00;Pi;6.35650E+017;242
2018-01-23 00:02:00;Mu;636522625200000000;912
2014-03-10T00:02:00.0000000;Omicron;635,300,065,200,000,000.00000000;279
2018-12-20 00:02:00;Omega;6.36809E+017;283
2015-09-27 00:02:00;Upsilon;635789089200000000;754
2013-07-16 00:02:00;Sigma;635095297200000000;434
2018-11-06T00:02:00.0000000;Psi;636,770,593,200,000,000.00000000;904
08-30-2019 12:05 AM;Iota;6.37027203E+17;403
2010-08-11 00:03:00;Gamma;634170817800000000;938
2014-10-11 00:02:00;Delta;635485825200000000;575
01-12-2013 12:02 AM;Omicron;6.349354572E+17;995
2014-02-17 00:02:00;Nu;635281921200000000;602
2018-06-14T00:02:00.0000000;Tau;636,645,313,200,000,000.00000000;813
2011-06-14 00:03:00;Theta;634436065800000000;279
2010-11-11T00:04:00.0000000;Delta;634,250,306,400,000,000.00000000;256
2011-10-07 00:03:00;Beta;634535425800000000;441
09-21-2013 12:04 AM;Epsilon;6.351531864E+17;947
2015-08-17T00:02:00.0000000;Omega;635,753,665,200,000,000.00000000;994
2011-10-25T00:02:00.0000000;Alpha;634,550,977,200,000,000.00000000;900
2013-03-16T00:01:00.0000000;Phi;634,989,888,600,000,000.00000000;648
2011-01-27T00:01:00.0000000;Alpha;634,316,832,600,000,000.00000000;305
05-16-2014 12:03 AM;Phi;6.353579538E+17;847
2010-07-07T00:04:00.0000000;Lambda;634,140,578,400,000,000.00000000;196
2015-11-15T00:03:00.0000000;Zeta;635,831,425,800,000,000.00000000;253
07-08-2013 12:02 AM;Epsilon;6.350883852E+17;323
2014-01-05 00:01:00;Upsilon;6.35245E+017;688
08-22-2011 12:02 AM;Pi;6.344956812E+17;348
2016-02-20 00:05:00;Alpha;6.35915E+017;997
2010-05-23 00:02:00;Omega;6.34102E+017;731
2015-05-15 00:02:00;Phi;635672449200000000;306
2018-03-02 00:04:00;Upsilon;6.36555E+017;382
04-15-2017 12:02 AM;Psi;6.362781132E+17;183
2018-03-02 00:03:00;Omicron;636555457800000000;350
