TM;Category;unknown;Quantity
2019-12-09 00:01:00;Phi;637114464600000000;348
2014-02-22T00:01:00.0000000;Xi;635,286,240,600,000,000.00000000;569
2019-12-10T00:01:00.0000000;Omicron;637,115,328,600,000,000.00000000;388
04-21-2011 12:01 AM;Kappa;6.343894086E+17;21
09-22-2014 12:01 AM;Chi;6.354694086E+17;103
2014-12-06 00:01:00;Psi;635534208600000000;589
2011-11-12T00:01:00.0000000;Beta;634,566,528,600,000,000.00000000;842
01-15-2012 12:01 AM;Epsilon;6.346218246E+17;131
01-18-2017 12:01 AM;Zeta;6.362029446E+17;551
2019-07-03 00:01:00;Iota;636977088600000000;246
2013-05-29 00:01:00;Psi;635053824600000000;538
2011-06-22 00:01:00;Kappa;634442976600000000;656
2019-06-13T00:01:00.0000000;Rho;636,959,808,600,000,000.00000000;718
2011-03-26 00:01:00;Chi;6.34367E+017;799
2016-06-07 00:01:00;Zeta;636008544600000000;755
03-14-2011 12:01 AM;Phi;6.343565766E+17;907
2017-09-15 00:01:00;Mu;636410304600000000;489
10-15-2017 12:01 AM;Xi;6.364362246E+17;724
2013-07-25 00:01:00;Psi;6.35103E+017;917
2016-07-28T00:01:00.0000000;Tau;636,052,608,600,000,000.00000000;437
2016-11-03 00:01:00;Chi;6.36137E+017;361
2014-12-07T00:01:00.0000000;Omega;635,535,072,600,000,000.00000000;832
03-07-2019 12:01 AM;Sigma;6.368751366E+17;997
04-24-2015 12:02 AM;Rho;6.356543052E+17;901
2019-02-05T00:01:00.0000000;Omicron;636,849,216,600,000,000.00000000;156
2015-06-28 00:01:00;Gamma;635710464600000000;275
03-17-2015 12:01 AM;Kappa;6.356214726E+17;151
2014-09-12 00:01:00;Phi;635460768600000000;354
03-03-2015 12:02 AM;Psi;6.356093772E+17;274
08-21-2018 12:01 AM;Nu;6.367040646E+17;204
2010-10-27T00:01:00.0000000;Beta;634,237,344,600,000,000.00000000;127
2011-03-18 00:02:00;Nu;634360033200000000;754
02-28-2015 12:01 AM;Pi;6.356067846E+17;589
2014-05-05T00:01:00.0000000;Nu;635,348,448,600,000,000.00000000;682
09-14-2010 12:01 AM;Omicron;6.342001926E+17;706
2011-12-16 00:01:00;Zeta;634595904600000000;195
03-10-2012 12:02 AM;Omega;6.346693452E+17;291
2017-09-18T00:02:00.0000000;Beta;636,412,897,200,000,000.00000000;289
2015-02-02T00:01:00.0000000;Iota;635,584,320,600,000,000.00000000;794
2012-11-28 00:02:00;Xi;634896577200000000;653
2012-05-27 00:01:00;Phi;634736736600000000;960
04-13-2012 12:02 AM;Theta;6.346987212E+17;383
12-08-2017 12:01 AM;Beta;6.364828806E+17;506
2013-01-17 00:01:00;Mu;634939776600000000;232
2011-10-09 00:01:00;Mu;634537152600000000;762
06-14-2016 12:01 AM;Gamma;6.360145926E+17;498
2016-03-21 00:01:00;Rho;635941152600000000;871
2013-09-16 00:01:00;Xi;635148864600000000;757
10-13-2017 12:02 AM;Beta;6.364344972E+17;467
09-23-2019 12:02 AM;Chi;6.370479372E+17;674
2011-03-22 00:02:00;Kappa;634363489200000000;862
2012-05-16 00:01:00;Lambda;6.34727E+017;183
2014-12-13 00:01:00;Omicron;6.35540E+017;779
2012-01-09 00:02:00;Phi;6.34617E+017;601
2018-06-29 00:03:00;Beta;636658273800000000;26
2016-02-02 00:02:00;Theta;6.35900E+017;749
2010-05-13 00:01:00;Sigma;634093056600000000;809
06-05-2013 12:01 AM;Phi;6.350598726E+17;551
2013-03-16T00:01:00.0000000;Chi;634,989,888,600,000,000.00000000;926
2017-08-10T00:02:00.0000000;Chi;636,379,201,200,000,000.00000000;639
2017-06-02T00:01:00.0000000;Beta;636,319,584,600,000,000.00000000;849
04-06-2014 12:02 AM;Eta;6.353233932E+17;328
2011-06-20T00:01:00.0000000;Psi;634,441,248,600,000,000.00000000;713
08-31-2014 12:02 AM;Xi;6.354504012E+17;14
2011-10-24T00:02:00.0000000;Zeta;634,550,113,200,000,000.00000000;92
08-26-2010 12:01 AM;Theta;6.341837766E+17;828
06-18-2015 12:01 AM;Xi;6.357018246E+17;16
03-30-2011 12:02 AM;Gamma;6.343704012E+17;148
2010-03-12 00:01:00;Kappa;6.34039E+017;798
2017-06-25 00:01:00;Theta;6.36339E+017;165
2014-02-20 00:01:00;Pi;635284512600000000;911
2018-04-29 00:01:00;Mu;6.36606E+017;805
2014-06-05 00:02:00;Upsilon;635375233200000000;189
2016-09-19T00:01:00.0000000;Pi;636,098,400,600,000,000.00000000;657
04-03-2011 12:01 AM;Beta;6.343738566E+17;967
2010-03-05T00:01:00.0000000;Mu;634,033,440,600,000,000.00000000;545
12-06-2018 12:02 AM;Iota;6.367965132E+17;154
2016-02-21 00:01:00;Eta;6.35916E+017;948
2018-03-12 00:03:00;Beta;636564097800000000;601
2018-08-15 00:03:00;Kappa;6.36699E+017;201
2015-04-30T00:02:00.0000000;Gamma;635,659,489,200,000,000.00000000;506
2018-05-10T00:01:00.0000000;Omega;636,615,072,600,000,000.00000000;416
01-14-2017 12:02 AM;Epsilon;6.361994892E+17;386
2014-12-06 00:01:00;Beta;635534208600000000;536
07-14-2018 12:02 AM;Iota;6.366712332E+17;841
2013-02-12 00:01:00;Chi;6.34962E+017;814
2018-08-24 00:01:00;Kappa;636706656600000000;506
2014-11-03 00:03:00;Iota;635505697800000000;1
2011-06-22 00:01:00;Sigma;634442976600000000;7
2016-03-22T00:02:00.0000000;Pi;635,942,017,200,000,000.00000000;224
06-28-2011 12:01 AM;Mu;6.344481606E+17;764
2016-03-05T00:02:00.0000000;Sigma;635,927,329,200,000,000.00000000;123
2013-08-30 00:01:00;Xi;6.35134E+017;521
2011-07-12 00:01:00;Gamma;634460256600000000;692
2015-09-19 00:02:00;Upsilon;635782177200000000;115
07-01-2016 12:03 AM;Omega;6.360292818E+17;559
02-03-2012 12:02 AM;Upsilon;6.346382412E+17;794
2019-09-14 00:02:00;Rho;637040161200000000;149
2019-02-24T00:01:00.0000000;Sigma;636,865,632,600,000,000.00000000;714
12-03-2019 12:02 AM;Beta;6.371092812E+17;500
2015-07-13T00:01:00.0000000;Chi;635,723,424,600,000,000.00000000;808
2013-05-26T00:01:00.0000000;Kappa;635,051,232,600,000,000.00000000;848
2019-10-19T00:01:00.0000000;Omega;637,070,400,600,000,000.00000000;475
2012-06-29 00:02:00;Eta;634765249200000000;183
2010-03-25T00:01:00.0000000;Nu;634,050,720,600,000,000.00000000;939
02-19-2019 12:01 AM;Delta;6.368613126E+17;155
2014-03-10 00:01:00;Psi;635300064600000000;179
2012-09-15 00:03:00;Zeta;634832641800000000;875
2016-06-08 00:01:00;Zeta;636009408600000000;37
2016-04-08T00:03:00.0000000;Nu;635,956,705,800,000,000.00000000;918
11-05-2017 12:02 AM;Epsilon;6.364543692E+17;135
2014-12-22 00:03:00;Phi;635548033800000000;169
2010-10-06T00:04:00.0000000;Nu;634,219,202,400,000,000.00000000;182
2015-12-27 00:02:00;Beta;635867713200000000;396
2013-06-30T00:01:00.0000000;Epsilon;635,081,472,600,000,000.00000000;125
05-02-2018 12:01 AM;Nu;6.366081606E+17;763
2012-01-10 00:01:00;Alpha;6.34618E+017;92
2011-08-01 00:02:00;Alpha;6.34478E+017;36
2014-07-05 00:02:00;Alpha;6.35401E+017;924
2013-01-05 00:03:00;Beta;6.34929E+017;246
06-04-2014 12:02 AM;Theta;6.353743692E+17;799
03-07-2019 12:03 AM;Psi;6.368751378E+17;502
2017-07-07T00:02:00.0000000;Eta;636,349,825,200,000,000.00000000;720
02-11-2014 12:02 AM;Beta;6.352767372E+17;175
10-14-2017 12:01 AM;Omicron;6.364353606E+17;6
2013-12-16 00:01:00;Tau;6.35227E+017;639
02-06-2017 12:01 AM;Delta;6.362193606E+17;694
06-24-2018 12:01 AM;Upsilon;6.366539526E+17;872
11-01-2012 12:02 AM;Omega;6.348732492E+17;156
04-19-2011 12:01 AM;Phi;6.343876806E+17;261
