TM;Category;unknown;Quantity
2013-08-02 00:01:00;Gamma;635109984600000000;184
2017-10-22 00:01:00;Xi;636442272600000000;683
06-02-2014 12:01 AM;Nu;6.353726406E+17;759
2014-10-18 00:01:00;Gamma;635491872600000000;532
2015-02-02T00:01:00.0000000;Sigma;635,584,320,600,000,000.00000000;843
2013-05-04 00:01:00;Iota;635032224600000000;283
2014-12-06 00:01:00;Delta;635534208600000000;102
05-20-2018 12:01 AM;Omicron;6.366237126E+17;12
09-06-2019 12:01 AM;Lambda;6.370332486E+17;321
2016-07-26 00:01:00;Epsilon;636050880600000000;329
01-19-2017 12:01 AM;Upsilon;6.362038086E+17;226
09-02-2019 12:01 AM;Eta;6.370297926E+17;786
2010-03-23T00:01:00.0000000;Xi;634,048,992,600,000,000.00000000;130
2015-04-28 00:02:00;Zeta;635657761200000000;278
2015-10-08 00:02:00;Xi;635798593200000000;754
03-31-2017 12:01 AM;Pi;6.362651526E+17;230
06-23-2012 12:02 AM;Chi;6.347600652E+17;134
2012-04-11 00:01:00;Kappa;6.34697E+017;990
2016-10-15 00:01:00;Omega;6.36121E+017;950
01-09-2019 12:01 AM;Sigma;6.368258886E+17;147
2018-10-04T00:01:00.0000000;Mu;636,742,080,600,000,000.00000000;267
2018-01-09 00:01:00;Upsilon;6.36511E+017;256
2018-12-15T00:01:00.0000000;Sigma;636,804,288,600,000,000.00000000;210
2018-03-01 00:01:00;Sigma;636554592600000000;263
2016-05-20 00:01:00;Eta;635992992600000000;30
2015-11-05 00:01:00;Zeta;6.35823E+017;244
11-11-2015 12:01 AM;Nu;6.358279686E+17;874
2017-01-11 00:02:00;Alpha;6.36197E+017;527
2015-11-02 00:02:00;Phi;635820193200000000;675
2016-10-27T00:01:00.0000000;Alpha;636,131,232,600,000,000.00000000;140
12-26-2011 12:01 AM;Delta;6.346045446E+17;620
2011-09-23 00:01:00;Pi;6.34523E+017;782
2013-07-24 00:01:00;Psi;6.35102E+017;854
2017-11-28T00:01:00.0000000;Omicron;636,474,240,600,000,000.00000000;303
2014-10-13 00:01:00;Beta;635487552600000000;506
06-28-2016 12:03 AM;Iota;6.360266898E+17;698
2018-06-17 00:02:00;Omega;636647905200000000;62
10-10-2013 12:01 AM;Iota;6.351696006E+17;446
2019-12-14 00:01:00;Upsilon;637118784600000000;46
04-12-2019 12:01 AM;Delta;6.369062406E+17;680
2012-02-29T00:02:00.0000000;Alpha;634,660,705,200,000,000.00000000;345
2016-09-02T00:01:00.0000000;Psi;636,083,712,600,000,000.00000000;69
11-23-2016 12:02 AM;Psi;6.361545612E+17;239
