TM;Category;unknown;Quantity
12-20-2019 12:01 AM;Rho;6.371239686E+17;832
2018-10-28 00:01:00;Rho;6.36763E+017;820
11-04-2011 12:01 AM;Mu;6.345596166E+17;478
2016-02-04 00:01:00;Alpha;6.35901E+017;135
06-11-2012 12:01 AM;Upsilon;6.347496966E+17;472
2017-09-20 00:01:00;Delta;636414624600000000;414
2010-11-17 00:01:00;Rho;634255488600000000;151
2017-09-24 00:01:00;Mu;6.36418E+017;91
2018-02-11 00:01:00;Rho;636539040600000000;38
05-30-2010 12:01 AM;Rho;6.341077446E+17;210
2010-01-26 00:01:00;Beta;634000608600000000;218
03-12-2012 12:01 AM;Omega;6.346710726E+17;308
2012-04-29 00:01:00;Zeta;6.34713E+017;368
2012-12-20 00:01:00;Upsilon;6.34916E+017;234
2017-05-13T00:01:00.0000000;Tau;636,302,304,600,000,000.00000000;688
2018-04-05T00:01:00.0000000;Theta;636,584,832,600,000,000.00000000;653
2017-12-16T00:02:00.0000000;Kappa;636,489,793,200,000,000.00000000;282
2012-06-19 00:01:00;Nu;634756608600000000;700
2018-12-17 00:01:00;Theta;636806016600000000;275
2017-07-03 00:01:00;Omega;636346368600000000;771
2017-11-27 00:01:00;Mu;636473376600000000;322
2017-01-09 00:02:00;Rho;636195169200000000;498
2012-01-22T00:01:00.0000000;Mu;634,627,872,600,000,000.00000000;816
2014-04-20 00:01:00;Psi;635335488600000000;723
2012-03-25 00:01:00;Beta;6.34682E+017;196
2012-03-18T00:02:00.0000000;Epsilon;634,676,257,200,000,000.00000000;55
2012-10-18 00:01:00;Gamma;634861152600000000;179
07-20-2011 12:01 AM;Delta;6.344671686E+17;943
03-04-2014 12:02 AM;Eta;6.352948812E+17;947
03-14-2017 12:01 AM;Beta;6.362504646E+17;953
09-25-2018 12:01 AM;Iota;6.367343046E+17;335
01-07-2015 12:02 AM;Mu;6.355618572E+17;147
2019-02-23 00:01:00;Alpha;636864768600000000;704
2011-09-24 00:01:00;Eta;6.34524E+017;788
2014-12-26T00:01:00.0000000;Psi;635,551,488,600,000,000.00000000;766
07-15-2011 12:02 AM;Chi;6.344628492E+17;918
2016-04-17 00:02:00;Epsilon;6.35964E+017;768
2016-04-15 00:01:00;Phi;6.35963E+017;668
2016-01-10T00:01:00.0000000;Zeta;635,879,808,600,000,000.00000000;674
09-01-2014 12:01 AM;Sigma;6.354512646E+17;539
2014-02-26 00:02:00;Phi;6.35290E+017;90
08-02-2012 12:02 AM;Sigma;6.347946252E+17;543
2016-06-19 00:01:00;Tau;636018912600000000;569
2014-09-27 00:03:00;Eta;635473729800000000;376
12-21-2019 12:02 AM;Sigma;6.371248332E+17;816
2013-08-06T00:01:00.0000000;Sigma;635,113,440,600,000,000.00000000;742
2010-05-17T00:02:00.0000000;Xi;634,096,513,200,000,000.00000000;794
2018-01-28 00:02:00;Iota;6.36527E+017;834
2010-12-09 00:01:00;Sigma;6.34274E+017;734
2018-01-02T00:02:00.0000000;Mu;636,504,481,200,000,000.00000000;850
2019-07-24 00:01:00;Chi;6.36995E+017;250
2019-08-23T00:02:00.0000000;Psi;637,021,153,200,000,000.00000000;666
2011-06-19T00:02:00.0000000;Zeta;634,440,385,200,000,000.00000000;682
11-20-2017 12:01 AM;Delta;6.364673286E+17;809
2019-10-02 00:02:00;Beta;637055713200000000;803
2012-09-22 00:01:00;Xi;6.34839E+017;757
07-15-2012 12:01 AM;Beta;6.347790726E+17;144
2016-04-25 00:02:00;Sigma;635971393200000000;510
05-17-2019 12:02 AM;Kappa;6.369364812E+17;316
