TM;Category;unknown;Quantity
2014-10-21 00:01:00;Gamma;6.35494E+017;916
2011-09-03 00:01:00;Omega;634506048600000000;271
2013-01-02T00:01:00.0000000;Sigma;634,926,816,600,000,000.00000000;178
2012-11-26T00:01:00.0000000;Pi;634,894,848,600,000,000.00000000;768
2017-12-14 00:01:00;Beta;636488064600000000;577
2018-12-30 00:01:00;Kappa;636817248600000000;471
10-02-2016 12:01 AM;Upsilon;6.361096326E+17;334
2019-06-29 00:01:00;Mu;636973632600000000;541
08-20-2018 12:01 AM;Rho;6.367032006E+17;17
2014-12-25T00:01:00.0000000;Mu;635,550,624,600,000,000.00000000;425
09-02-2019 12:01 AM;Xi;6.370297926E+17;701
01-15-2018 12:01 AM;Kappa;6.365157126E+17;884
02-07-2017 12:01 AM;Iota;6.362202246E+17;830
2018-01-25 00:01:00;Mu;636524352600000000;502
2010-12-03T00:01:00.0000000;Alpha;634,269,312,600,000,000.00000000;50
2012-10-01 00:01:00;Omicron;634846464600000000;620
2012-08-09T00:01:00.0000000;Iota;634,800,672,600,000,000.00000000;72
12-07-2018 12:02 AM;Pi;6.367973772E+17;757
2011-10-26T00:01:00.0000000;Epsilon;634,551,840,600,000,000.00000000;717
09-22-2019 12:01 AM;Beta;6.370470726E+17;788
2015-08-02T00:01:00.0000000;Iota;635,740,704,600,000,000.00000000;738
06-07-2012 12:01 AM;Omicron;6.347462406E+17;960
2012-07-11 00:01:00;Xi;6.34776E+017;310
2012-07-18 00:01:00;Omega;634781664600000000;760
2014-06-13 00:01:00;Kappa;635382144600000000;102
03-02-2014 12:01 AM;Psi;6.352931526E+17;71
08-23-2011 12:02 AM;Iota;6.344965452E+17;850
2010-07-11T00:02:00.0000000;Mu;634,144,033,200,000,000.00000000;774
10-15-2012 12:02 AM;Kappa;6.348585612E+17;134
2015-02-03 00:01:00;Epsilon;635585184600000000;464
2017-11-29T00:01:00.0000000;Sigma;636,475,104,600,000,000.00000000;258
2012-08-28T00:01:00.0000000;Tau;634,817,088,600,000,000.00000000;344
09-12-2016 12:01 AM;Gamma;6.360923526E+17;478
2011-10-10 00:01:00;Delta;634538016600000000;686
01-11-2013 12:01 AM;Upsilon;6.349345926E+17;877
2017-08-18 00:01:00;Beta;6.36386E+017;328
12-12-2016 12:01 AM;Iota;6.361709766E+17;40
2011-11-15 00:01:00;Chi;634569120600000000;542
2013-05-23 00:02:00;Chi;635048641200000000;731
2013-04-18 00:01:00;Eta;635018400600000000;651
09-07-2011 12:02 AM;Pi;6.345095052E+17;340
2011-04-25 00:01:00;Gamma;634392864600000000;855
02-07-2010 12:01 AM;Delta;6.340109766E+17;236
09-28-2017 12:02 AM;Delta;6.364215372E+17;436
2014-11-25 00:01:00;Lambda;6.35525E+017;371
2019-12-27 00:01:00;Rho;637130016600000000;396
2010-02-04 00:01:00;Omega;6.34008E+017;870
2014-08-04T00:01:00.0000000;Lambda;635,427,072,600,000,000.00000000;189
2015-06-26T00:01:00.0000000;Epsilon;635,708,736,600,000,000.00000000;206
2018-03-05 00:01:00;Gamma;6.36558E+017;910
