TM;Category;unknown;Quantity
07-31-2012 12:01 AM;Omicron;6.347928966E+17;183
2012-06-21 00:01:00;Beta;6.34758E+017;698
2010-12-10 00:01:00;Tau;6.34275E+017;365
2012-12-28 00:01:00;Pi;634922496600000000;97
03-28-2017 12:01 AM;Xi;6.362625606E+17;802
2017-12-16T00:01:00.0000000;Kappa;636,489,792,600,000,000.00000000;17
2019-08-26T00:01:00.0000000;Xi;637,023,744,600,000,000.00000000;258
2011-02-19 00:01:00;Psi;6.34337E+017;148
2014-12-14 00:01:00;Psi;6.35541E+017;455
11-19-2018 12:01 AM;Gamma;6.367818246E+17;251
2012-05-30T00:01:00.0000000;Eta;634,739,328,600,000,000.00000000;419
2019-12-15 00:01:00;Chi;637119648600000000;167
03-26-2018 12:01 AM;Iota;6.365761926E+17;85
02-25-2016 12:01 AM;Lambda;6.359195526E+17;391
2019-05-25T00:01:00.0000000;Mu;636,943,392,600,000,000.00000000;353
04-16-2011 12:01 AM;Omicron;6.343850886E+17;444
2013-03-12 00:01:00;Nu;634986432600000000;149
04-01-2017 12:01 AM;Delta;6.362660166E+17;480
2011-08-02 00:01:00;Epsilon;6.34478E+017;529
2015-11-02 00:01:00;Gamma;635820192600000000;866
2012-03-22 00:01:00;Xi;634679712600000000;747
2017-06-07 00:01:00;Chi;6.36324E+017;956
2019-05-12 00:02:00;Zeta;6.36932E+017;11
2014-10-17 00:01:00;Pi;635491008600000000;194
09-28-2018 12:01 AM;Epsilon;6.367368966E+17;245
2018-08-13 00:01:00;Theta;636697152600000000;823
2014-11-25 00:01:00;Xi;6.35525E+017;748
02-22-2011 12:01 AM;Xi;6.343392966E+17;254
02-17-2013 12:01 AM;Beta;6.349665606E+17;610
03-14-2011 12:01 AM;Omega;6.343565766E+17;446
05-02-2012 12:02 AM;Eta;6.347151372E+17;504
2016-11-30 00:01:00;Chi;636160608600000000;243
2016-12-25 00:02:00;Pi;6.36182E+017;54
2011-02-15 00:01:00;Gamma;634333248600000000;559
05-23-2011 12:01 AM;Lambda;6.344170566E+17;308
05-22-2017 12:02 AM;Rho;6.363100812E+17;136
2014-02-07 00:01:00;Upsilon;635273280600000000;761
04-24-2010 12:02 AM;Iota;6.340766412E+17;988
2018-09-21 00:02:00;Mu;6.36731E+017;804
2010-03-07T00:01:00.0000000;Theta;634,035,168,600,000,000.00000000;252
03-14-2017 12:01 AM;Phi;6.362504646E+17;694
2019-03-12 00:02:00;Eta;636879457200000000;862
03-16-2010 12:01 AM;Zeta;6.340429446E+17;19
2011-11-30T00:01:00.0000000;Upsilon;634,582,080,600,000,000.00000000;845
2017-11-25 00:01:00;Lambda;636471648600000000;780
2011-10-30 00:01:00;Phi;6.34555E+017;228
2015-02-06 00:01:00;Beta;6.35588E+017;408
2013-07-08 00:01:00;Kappa;6.35088E+017;912
2017-08-09 00:02:00;Phi;636378337200000000;50
07-31-2018 12:01 AM;Zeta;6.366859206E+17;100
2016-12-27 00:01:00;Sigma;6.36184E+017;940
06-16-2015 12:01 AM;Sigma;6.357000966E+17;445
02-04-2018 12:01 AM;Omega;6.365329926E+17;920
2015-11-04 00:03:00;Delta;6.35822E+017;590
2017-08-26 00:01:00;Gamma;636393024600000000;963
10-11-2019 12:02 AM;Epsilon;6.370634892E+17;406
2015-04-10 00:01:00;Sigma;635642208600000000;321
2012-02-09T00:01:00.0000000;Chi;634,643,424,600,000,000.00000000;719
2018-08-13 00:03:00;Rho;6.36697E+017;20
2016-04-30 00:01:00;Theta;635975712600000000;20
2011-12-04 00:03:00;Psi;6.34586E+017;389
2014-08-09 00:01:00;Theta;6.35431E+017;323
2014-08-04T00:01:00.0000000;Theta;635,427,072,600,000,000.00000000;831
2011-12-15 00:02:00;Alpha;634595041200000000;571
2017-12-14 00:02:00;Iota;636488065200000000;529
2019-12-31 00:03:00;Mu;637133473800000000;353
2010-07-08T00:03:00.0000000;Mu;634,141,441,800,000,000.00000000;818
2019-09-29T00:02:00.0000000;Tau;637,053,121,200,000,000.00000000;175
2010-05-18T00:02:00.0000000;Sigma;634,097,377,200,000,000.00000000;610
2013-10-07 00:01:00;Beta;6.35167E+017;296
11-10-2010 12:01 AM;Alpha;6.342494406E+17;576
2018-11-13 00:01:00;Alpha;6.36777E+017;344
07-20-2011 12:01 AM;Omicron;6.344671686E+17;233
12-23-2012 12:01 AM;Alpha;6.349181766E+17;552
05-26-2016 12:01 AM;Nu;6.359981766E+17;344
02-07-2010 12:02 AM;Psi;6.340109772E+17;49
2017-06-23 00:02:00;Nu;6.36338E+017;839
