TM;Category;unknown;Quantity
2014-08-26 00:01:00;Sigma;635446080600000000;842
2014-01-14 00:01:00;Zeta;635252544600000000;182
08-09-2010 12:01 AM;Nu;6.341690886E+17;24
2012-01-06T00:01:00.0000000;Epsilon;634,614,048,600,000,000.00000000;496
2019-10-01T00:01:00.0000000;Nu;637,054,848,600,000,000.00000000;717
11-02-2012 12:01 AM;Gamma;6.348741126E+17;356
01-14-2012 12:01 AM;Tau;6.346209606E+17;713
2017-03-04 00:01:00;Theta;636241824600000000;41
01-03-2010 12:01 AM;Alpha;6.339807366E+17;374
2015-11-01 00:01:00;Theta;635819328600000000;135
10-07-2014 12:01 AM;Phi;6.354823686E+17;491
2018-01-18 00:01:00;Beta;636518304600000000;139
2018-07-19 00:01:00;Nu;636675552600000000;923
2013-09-28 00:01:00;Rho;635159232600000000;329
2014-03-17 00:01:00;Epsilon;6.35306E+017;682
2014-08-21T00:02:00.0000000;Delta;635,441,761,200,000,000.00000000;882
2015-12-26 00:01:00;Chi;635866848600000000;172
2012-04-09 00:01:00;Lambda;634695264600000000;711
2011-03-21T00:01:00.0000000;Zeta;634,362,624,600,000,000.00000000;649
2012-11-12 00:01:00;Lambda;634882752600000000;130
2019-01-22 00:01:00;Nu;636837120600000000;663
08-17-2019 12:02 AM;Epsilon;6.370159692E+17;629
09-04-2013 12:02 AM;Epsilon;6.351384972E+17;328
2010-07-17 00:02:00;Kappa;6.34149E+017;261
01-22-2016 12:01 AM;Eta;6.358901766E+17;540
2010-06-22T00:01:00.0000000;Kappa;634,127,616,600,000,000.00000000;357
07-18-2016 12:01 AM;Epsilon;6.360439686E+17;772
2015-05-08 00:01:00;Theta;6.35666E+017;821
2016-10-31 00:01:00;Iota;636134688600000000;357
2014-08-08 00:01:00;Zeta;635430528600000000;685
2010-12-20T00:01:00.0000000;Gamma;634,284,000,600,000,000.00000000;817
05-12-2014 12:02 AM;Psi;6.353544972E+17;794
2019-11-07 00:01:00;Sigma;637086816600000000;405
06-06-2012 12:01 AM;Delta;6.347453766E+17;756
05-30-2016 12:01 AM;Rho;6.360016326E+17;138
02-22-2011 12:01 AM;Eta;6.343392966E+17;388
2015-04-29 00:02:00;Epsilon;635658625200000000;287
2014-05-20 00:01:00;Omicron;635361408600000000;454
2011-10-08T00:01:00.0000000;Tau;634,536,288,600,000,000.00000000;785
2010-10-23 00:01:00;Nu;634233888600000000;180
2017-10-13 00:01:00;Alpha;6.36434E+017;669
2011-05-20 00:02:00;Mu;6.34414E+017;666
2012-02-07 00:01:00;Tau;634641696600000000;263
2014-11-03T00:01:00.0000000;Beta;635,505,696,600,000,000.00000000;210
2014-05-20 00:03:00;Theta;635361409800000000;824
10-18-2017 12:02 AM;Rho;6.364388172E+17;588
04-13-2013 12:01 AM;Upsilon;6.350140806E+17;169
2013-09-17 00:01:00;Beta;6.35150E+017;725
2013-08-30 00:01:00;Omicron;6.35134E+017;619
05-07-2011 12:02 AM;Theta;6.344032332E+17;152
09-23-2018 12:01 AM;Psi;6.367325766E+17;598
07-23-2010 12:02 AM;Eta;6.341544012E+17;796
2018-11-25T00:01:00.0000000;Rho;636,787,008,600,000,000.00000000;295
2014-04-17T00:01:00.0000000;Kappa;635,332,896,600,000,000.00000000;329
2014-12-09T00:02:00.0000000;Sigma;635,536,801,200,000,000.00000000;421
2019-05-22 00:01:00;Rho;636940800600000000;754
08-19-2018 12:01 AM;Chi;6.367023366E+17;177
2017-12-21 00:02:00;Sigma;6.36494E+017;95
03-08-2013 12:01 AM;Eta;6.349829766E+17;786
2013-07-01T00:01:00.0000000;Chi;635,082,336,600,000,000.00000000;880
11-27-2015 12:01 AM;Nu;6.358417926E+17;917
2010-04-12 00:02:00;Kappa;634066273200000000;455
2017-05-29 00:02:00;Beta;636316129200000000;640
