TM;Category;unknown;Quantity
03-17-2016 12:01 AM;Sigma;6.359376966E+17;717
02-23-2012 12:01 AM;Omega;6.346555206E+17;770
2013-09-17 00:01:00;Kappa;6.35150E+017;217
09-19-2014 12:01 AM;Lambda;6.354668166E+17;123
04-01-2011 12:01 AM;Sigma;6.343721286E+17;620
04-30-2019 12:02 AM;Psi;6.369217932E+17;388
2012-06-22 00:01:00;Upsilon;6.34759E+017;661
2012-06-22 00:02:00;Chi;6.34759E+017;790
2015-10-18 00:02:00;Lambda;6.35807E+017;875
2014-09-11 00:01:00;Nu;635459904600000000;958
2017-05-15 00:02:00;Xi;636304033200000000;593
01-01-2010 12:01 AM;Omicron;6.339790086E+17;548
2014-09-26T00:03:00.0000000;Rho;635,472,865,800,000,000.00000000;479
2012-08-13 00:01:00;Iota;634804128600000000;690
2012-07-25 00:03:00;Rho;634787713800000000;181
07-23-2015 12:02 AM;Epsilon;6.357320652E+17;789
2011-11-26 00:02:00;Eta;634578625200000000;224
01-15-2018 12:01 AM;Psi;6.365157126E+17;539
2015-09-26 00:02:00;Zeta;635788225200000000;423
2012-06-30 00:01:00;Delta;634766112600000000;565
2010-03-02 00:01:00;Gamma;634030848600000000;53
2012-05-27T00:03:00.0000000;Iota;634,736,737,800,000,000.00000000;876
12-27-2017 12:01 AM;Omega;6.364992966E+17;663
03-14-2010 12:01 AM;Rho;6.340412166E+17;963
2015-09-30 00:01:00;Upsilon;6.35792E+017;833
2010-10-05 00:01:00;Upsilon;634218336600000000;489
2013-05-30 00:01:00;Rho;635054688600000000;823
2017-07-03 00:01:00;Psi;636346368600000000;123
2013-06-12T00:01:00.0000000;Rho;635,065,920,600,000,000.00000000;185
2019-11-21 00:01:00;Phi;637098912600000000;742
2016-12-08 00:02:00;Gamma;6.36168E+017;68
2015-06-04 00:02:00;Pi;635689729200000000;833
2019-09-18 00:01:00;Upsilon;6.37044E+017;835
2019-07-03 00:01:00;Lambda;636977088600000000;216
11-29-2014 12:02 AM;Beta;6.355281612E+17;970
2015-11-16T00:01:00.0000000;Sigma;635,832,288,600,000,000.00000000;181
02-12-2015 12:01 AM;Xi;6.355929606E+17;811
2010-08-22 00:01:00;Kappa;6.34180E+017;127
08-07-2016 12:01 AM;Nu;6.360612486E+17;343
2012-03-23 00:01:00;Epsilon;6.34681E+017;902
2014-08-21T00:01:00.0000000;Xi;635,441,760,600,000,000.00000000;811
12-15-2016 12:01 AM;Zeta;6.361735686E+17;180
2019-12-29T00:02:00.0000000;Alpha;637,131,745,200,000,000.00000000;25
2015-12-10 00:01:00;Zeta;635853024600000000;153
2014-08-26 00:01:00;Nu;635446080600000000;692
2014-07-04 00:01:00;Phi;6.35400E+017;22
2014-03-24 00:03:00;Sigma;635312161800000000;395
08-30-2015 12:02 AM;Sigma;6.357648972E+17;160
2018-08-25 00:02:00;Lambda;636707521200000000;262
12-10-2010 12:02 AM;Gamma;6.342753612E+17;521
2018-08-24 00:02:00;Xi;636706657200000000;575
2012-04-22T00:01:00.0000000;Phi;634,706,496,600,000,000.00000000;558
2013-08-30 00:01:00;Upsilon;6.35134E+017;641
2015-03-12 00:01:00;Sigma;635617152600000000;21
06-23-2013 12:01 AM;Omega;6.350754246E+17;861
02-26-2016 12:02 AM;Upsilon;6.359204172E+17;447
2015-11-18T00:02:00.0000000;Psi;635,834,017,200,000,000.00000000;586
2012-08-23 00:02:00;Pi;634812769200000000;672
2013-08-13 00:02:00;Xi;6.35119E+017;402
08-27-2015 12:03 AM;Iota;6.357623058E+17;301
2012-07-29 00:01:00;Chi;6.34791E+017;117
2010-06-22T00:02:00.0000000;Mu;634,127,617,200,000,000.00000000;237
2014-03-11T00:01:00.0000000;Upsilon;635,300,928,600,000,000.00000000;603
06-29-2017 12:02 AM;Alpha;6.363429132E+17;525
05-25-2016 12:01 AM;Gamma;6.359973126E+17;619
2012-07-28 00:01:00;Chi;6.34790E+017;414
2016-04-05 00:02:00;Mu;635954113200000000;727
2019-06-15 00:01:00;Tau;636961536600000000;559
03-31-2016 12:01 AM;Tau;6.359497926E+17;865
2014-01-31 00:01:00;Zeta;635267232600000000;982
2017-10-25 00:02:00;Epsilon;636444865200000000;80
10-11-2019 12:01 AM;Beta;6.370634886E+17;991
05-11-2016 12:01 AM;Omicron;6.359852166E+17;984
06-22-2019 12:01 AM;Psi;6.369675846E+17;636
03-07-2013 12:02 AM;Omega;6.349821132E+17;931
04-10-2013 12:01 AM;Iota;6.350114886E+17;540
2016-04-10T00:01:00.0000000;Epsilon;635,958,432,600,000,000.00000000;344
2013-05-29 00:03:00;Delta;6.35054E+017;693
07-22-2010 12:02 AM;Delta;6.341535372E+17;47
05-17-2019 12:02 AM;Upsilon;6.369364812E+17;428
2015-05-18 00:02:00;Lambda;635675041200000000;420
2016-01-07 00:01:00;Phi;635877216600000000;38
2015-08-02 00:03:00;Chi;635740705800000000;728
2012-09-12 00:02:00;Epsilon;634830049200000000;421
2012-11-28 00:03:00;Omega;634896577800000000;141
2012-09-19 00:02:00;Omega;6.34836E+017;592
09-06-2013 12:02 AM;Psi;6.351402252E+17;590
2012-11-26T00:02:00.0000000;Omega;634,894,849,200,000,000.00000000;502
2010-09-22T00:01:00.0000000;Upsilon;634,207,104,600,000,000.00000000;527
2011-09-02 00:01:00;Kappa;634505184600000000;562
2014-12-29 00:02:00;Rho;635554081200000000;547
