TM;Category;unknown;Quantity
2013-07-26T00:01:00.0000000;Theta;6.35104E+017;605
2019-06-28T00:02:00.0000000;Eta;636972769200000000;225
2019-11-12T00:01:00.0000000;Chi;6.37091E+017;487
2016-06-04T00:02:00.0000000;Eta;636,005,953,200,000,000.00000000;465
2012-07-21T00:01:00.0000000;Xi;634,784,256,600,000,000.00000000;5
2014-02-23T00:01:00.0000000;Sigma;635,287,104,600,000,000.00000000;341
2018-04-17T00:01:00.0000000;Beta;6.365952006E+17;222
2010-03-05T00:01:00.0000000;Phi;634,033,440,600,000,000.00000000;978
2012-08-05T00:01:00.0000000;Zeta;634797216600000000;968
2016-02-03T00:01:00.0000000;Upsilon;6.35901E+017;138
2018-02-05T00:01:00.0000000;Phi;636533856600000000;896
2010-12-29T00:01:00.0000000;Alpha;6.342917766E+17;68
2015-12-16T00:01:00.0000000;Alpha;6.358582086E+17;47
2011-03-08T00:01:00.0000000;Iota;6.34351E+017;810
2014-11-01T00:01:00.0000000;Omicron;635,503,968,600,000,000.00000000;413
2013-06-27T00:01:00.0000000;Xi;635078880600000000;772
2013-08-10T00:01:00.0000000;Epsilon;635116896600000000;178
2019-10-13T00:01:00.0000000;Lambda;6.370652166E+17;577
2019-04-13T00:01:00.0000000;Rho;6.369071046E+17;994
2015-08-02T00:01:00.0000000;Tau;635,740,704,600,000,000.00000000;135
2014-05-19T00:01:00.0000000;Beta;635360544600000000;133
2013-08-22T00:01:00.0000000;Delta;635127264600000000;984
2016-08-28T00:02:00.0000000;Pi;636079393200000000;962
2010-09-08T00:01:00.0000000;Omega;6.34195E+017;219
2015-04-01T00:01:00.0000000;Alpha;6.35634E+017;4
2018-07-28T00:01:00.0000000;Pi;6.36683E+017;326
2018-03-05T00:01:00.0000000;Mu;6.36558E+017;498
2019-10-27T00:01:00.0000000;Zeta;6.370773126E+17;698
2015-06-02T00:02:00.0000000;Psi;6.356880012E+17;472
2017-08-29T00:02:00.0000000;Tau;636,395,617,200,000,000.00000000;603
2010-08-15T00:01:00.0000000;Eta;634,174,272,600,000,000.00000000;495
2017-06-22T00:01:00.0000000;Nu;636336864600000000;846
2011-02-06T00:01:00.0000000;Omicron;6.343254726E+17;729
2014-01-27T00:01:00.0000000;Theta;6.352637766E+17;899
2019-08-28T00:02:00.0000000;Chi;637025473200000000;587
2012-02-19T00:02:00.0000000;Epsilon;6.346520652E+17;521
2018-07-08T00:01:00.0000000;Gamma;636666048600000000;330
2014-12-26T00:01:00.0000000;Phi;635,551,488,600,000,000.00000000;552
2011-09-06T00:03:00.0000000;Sigma;6.34509E+017;284
2012-11-04T00:01:00.0000000;Upsilon;634875840600000000;568
2017-01-15T00:01:00.0000000;Omega;6.362003526E+17;24
2017-03-14T00:02:00.0000000;Xi;6.362504652E+17;436
2010-11-01T00:01:00.0000000;Psi;6.34242E+017;192
2012-05-09T00:02:00.0000000;Iota;634,721,185,200,000,000.00000000;953
2018-05-04T00:03:00.0000000;Sigma;6.366098898E+17;537
2013-01-05T00:02:00.0000000;Delta;6.34929E+017;572
2011-08-20T00:01:00.0000000;Tau;6.34494E+017;176
2011-02-21T00:01:00.0000000;Omega;6.343384326E+17;388
2017-09-14T00:02:00.0000000;Chi;636409441200000000;498
2018-10-23T00:01:00.0000000;Delta;636758496600000000;547
2012-08-26T00:01:00.0000000;Delta;634,815,360,600,000,000.00000000;620
2015-12-01T00:01:00.0000000;Upsilon;6.358452486E+17;670
2015-02-11T00:02:00.0000000;Alpha;6.355920972E+17;307
2018-03-15T00:02:00.0000000;Theta;636566689200000000;618
2015-11-07T00:01:00.0000000;Chi;6.358245126E+17;197
2015-05-01T00:01:00.0000000;Gamma;635,660,352,600,000,000.00000000;498
2019-10-29T00:01:00.0000000;Omicron;6.370790406E+17;941
