TM;Category;unknown;Quantity
2014-04-13T00:01:00.0000000;Alpha;635329440600000000;579
2017-04-09T00:01:00.0000000;Delta;636272928600000000;20
2011-06-08T00:01:00.0000000;Lambda;6.34431E+017;202
2012-03-18T00:01:00.0000000;Upsilon;634,676,256,600,000,000.00000000;349
2011-02-11T00:02:00.0000000;Gamma;634,329,793,200,000,000.00000000;129
2017-08-16T00:01:00.0000000;Psi;636384384600000000;487
2013-03-04T00:01:00.0000000;Iota;6.34980E+017;590
2013-01-02T00:01:00.0000000;Tau;634,926,816,600,000,000.00000000;362
2010-12-08T00:01:00.0000000;Theta;6.34274E+017;870
2019-11-16T00:01:00.0000000;Chi;6.370945926E+17;477
2013-06-20T00:02:00.0000000;Mu;6.350728332E+17;354
2017-01-13T00:02:00.0000000;Theta;6.36199E+017;436
2015-08-27T00:01:00.0000000;Delta;6.357623046E+17;7
2012-04-20T00:01:00.0000000;Eta;634704768600000000;632
2018-08-12T00:01:00.0000000;Mu;636696288600000000;315
2013-04-01T00:01:00.0000000;Omicron;635,003,712,600,000,000.00000000;151
2010-02-14T00:01:00.0000000;Nu;634017024600000000;935
2013-11-06T00:01:00.0000000;Beta;635,192,928,600,000,000.00000000;554
2018-04-30T00:01:00.0000000;Lambda;6.36606E+017;655
2016-08-12T00:01:00.0000000;Kappa;636065568600000000;735
2010-01-26T00:01:00.0000000;Iota;634000608600000000;16
2019-02-26T00:01:00.0000000;Eta;636,867,360,600,000,000.00000000;194
2014-12-29T00:03:00.0000000;Kappa;635554081800000000;141
2016-03-18T00:01:00.0000000;Pi;6.359385606E+17;698
2010-06-06T00:02:00.0000000;Gamma;634113793200000000;12
2018-02-24T00:03:00.0000000;Tau;636550273800000000;929
2019-01-05T00:03:00.0000000;Kappa;6.36822E+017;111
2010-10-21T00:02:00.0000000;Phi;6.342321612E+17;310
2014-09-05T00:01:00.0000000;Alpha;635454720600000000;567
2014-04-07T00:02:00.0000000;Beta;6.353242572E+17;81
2014-06-23T00:01:00.0000000;Gamma;6.353907846E+17;280
2015-06-28T00:02:00.0000000;Tau;635710465200000000;426
2018-09-10T00:01:00.0000000;Lambda;6.367213446E+17;315
2012-07-13T00:01:00.0000000;Omicron;6.347773446E+17;425
2010-04-03T00:01:00.0000000;Pi;6.340584966E+17;999
2011-04-23T00:01:00.0000000;Rho;634391136600000000;896
2018-02-15T00:01:00.0000000;Tau;6.36542E+017;266
2017-08-08T00:02:00.0000000;Gamma;636377473200000000;60
2013-11-06T00:02:00.0000000;Gamma;635192929200000000;59
2016-09-15T00:01:00.0000000;Omega;6.360949446E+17;935
2019-01-29T00:01:00.0000000;Gamma;6.368431686E+17;954
2016-01-27T00:01:00.0000000;Upsilon;635894496600000000;730
