TM;Category;unknown;Quantity
2012-03-22T00:01:00.0000000;Pi;634679712600000000;376
2012-06-22T00:01:00.0000000;Iota;6.34759E+017;222
2011-05-24T00:01:00.0000000;Alpha;6.344179206E+17;138
2013-03-22T00:01:00.0000000;Lambda;6.34995E+017;874
2017-12-23T00:01:00.0000000;Omega;6.36496E+017;649
2013-11-26T00:01:00.0000000;Sigma;635210208600000000;630
2011-02-08T00:01:00.0000000;Omega;6.343272006E+17;323
2012-03-12T00:01:00.0000000;Sigma;6.346710726E+17;120
2012-06-07T00:01:00.0000000;Omega;6.347462406E+17;62
2015-08-29T00:01:00.0000000;Epsilon;6.357640326E+17;346
2012-08-07T00:01:00.0000000;Tau;634798944600000000;164
2017-08-16T00:01:00.0000000;Mu;636384384600000000;678
2013-12-27T00:02:00.0000000;Rho;635236993200000000;301
2013-09-30T00:01:00.0000000;Sigma;635,160,960,600,000,000.00000000;756
2010-05-05T00:01:00.0000000;Epsilon;6.34086E+017;727
2011-01-11T00:01:00.0000000;Pi;634303008600000000;996
2019-01-26T00:02:00.0000000;Phi;6.36841E+017;469
2019-01-04T00:02:00.0000000;Phi;636821569200000000;53
2010-02-16T00:01:00.0000000;Pi;634,018,752,600,000,000.00000000;663
2017-11-30T00:01:00.0000000;Alpha;636,475,968,600,000,000.00000000;277
2016-03-24T00:01:00.0000000;Beta;635,943,744,600,000,000.00000000;201
2014-05-25T00:01:00.0000000;Epsilon;635365728600000000;492
2015-02-14T00:01:00.0000000;Theta;6.355946886E+17;809
2018-06-26T00:01:00.0000000;Epsilon;6.366556806E+17;25
2010-11-28T00:02:00.0000000;Iota;634264993200000000;293
2014-08-23T00:01:00.0000000;Upsilon;635,443,488,600,000,000.00000000;996
2018-12-05T00:01:00.0000000;Kappa;6.367956486E+17;995
2010-09-10T00:01:00.0000000;Eta;6.34197E+017;883
2011-06-04T00:02:00.0000000;Sigma;634427425200000000;277
2019-10-27T00:02:00.0000000;Gamma;6.370773132E+17;653
2011-06-13T00:02:00.0000000;Iota;6.344352012E+17;23
2017-04-26T00:01:00.0000000;Iota;636,287,616,600,000,000.00000000;329
2010-07-05T00:02:00.0000000;Tau;6.341388492E+17;560
2018-10-15T00:02:00.0000000;Gamma;6.367515852E+17;738
2014-07-22T00:02:00.0000000;Epsilon;6.35416E+017;591
2018-11-12T00:02:00.0000000;Chi;6.36776E+017;406
2010-05-14T00:01:00.0000000;Psi;634093920600000000;83
