TM;Category;unknown;Quantity
2018-01-22T00:01:00.0000000;Upsilon;636,521,760,600,000,000.00000000;502
2011-09-19T00:01:00.0000000;Gamma;634,519,872,600,000,000.00000000;729
2013-03-29T00:01:00.0000000;Mu;635001120600000000;173
2012-10-12T00:01:00.0000000;Chi;6.348559686E+17;244
2014-12-01T00:01:00.0000000;Iota;6.355298886E+17;147
2012-06-01T00:01:00.0000000;Psi;634741056600000000;12
2016-05-14T00:01:00.0000000;Kappa;635987808600000000;4
2011-04-23T00:01:00.0000000;Beta;634391136600000000;527
2010-03-30T00:01:00.0000000;Chi;6.34055E+017;989
2016-07-29T00:01:00.0000000;Alpha;636,053,472,600,000,000.00000000;629
2017-05-24T00:01:00.0000000;Phi;6.363118086E+17;40
2019-12-29T00:01:00.0000000;Pi;637,131,744,600,000,000.00000000;286
2010-07-19T00:01:00.0000000;Lambda;6.341509446E+17;3
2019-08-29T00:01:00.0000000;Zeta;637026336600000000;487
2017-01-07T00:01:00.0000000;Iota;636,193,440,600,000,000.00000000;422
2013-09-18T00:01:00.0000000;Lambda;6.35151E+017;360
2019-03-03T00:01:00.0000000;Chi;6.36872E+017;990
2019-09-29T00:01:00.0000000;Eta;637,053,120,600,000,000.00000000;820
2010-03-19T00:01:00.0000000;Mu;6.340455366E+17;369
2017-11-12T00:01:00.0000000;Chi;636,460,416,600,000,000.00000000;805
2017-09-13T00:01:00.0000000;Zeta;636408576600000000;153
2012-04-27T00:02:00.0000000;Chi;6.34711E+017;769
2010-07-16T00:01:00.0000000;Mu;6.34148E+017;17
2017-07-22T00:01:00.0000000;Delta;636362784600000000;37
2015-12-01T00:02:00.0000000;Eta;635845249200000000;706
2013-05-09T00:01:00.0000000;Rho;635,036,544,600,000,000.00000000;986
2014-11-13T00:02:00.0000000;Alpha;6.355143372E+17;141
2017-10-31T00:01:00.0000000;Psi;6.36450E+017;61
2016-05-05T00:01:00.0000000;Epsilon;6.35980E+017;894
2019-12-07T00:01:00.0000000;Upsilon;637112736600000000;459
2013-05-18T00:01:00.0000000;Kappa;6.350443206E+17;108
2015-12-18T00:01:00.0000000;Nu;6.358599366E+17;298
2010-05-14T00:02:00.0000000;Pi;634093921200000000;484
2014-05-25T00:01:00.0000000;Upsilon;635365728600000000;726
2014-04-19T00:01:00.0000000;Beta;635334624600000000;614
2012-08-01T00:01:00.0000000;Upsilon;6.347937606E+17;448
2016-09-26T00:02:00.0000000;Xi;6.36104E+017;811
2015-10-05T00:03:00.0000000;Delta;6.357960018E+17;571
2018-10-21T00:01:00.0000000;Omega;636,756,768,600,000,000.00000000;886
2010-03-13T00:01:00.0000000;Gamma;6.34040E+017;980
2012-03-25T00:02:00.0000000;Omega;6.346823052E+17;599
2010-09-09T00:02:00.0000000;Epsilon;6.34196E+017;367
2019-10-11T00:03:00.0000000;Rho;6.370634898E+17;612
2016-08-04T00:02:00.0000000;Xi;6.360586572E+17;880
2013-07-27T00:01:00.0000000;Lambda;6.351048006E+17;127
2011-08-29T00:02:00.0000000;Delta;634,501,729,200,000,000.00000000;269
2017-12-31T00:01:00.0000000;Rho;636502752600000000;889
2016-12-29T00:01:00.0000000;Alpha;6.361856646E+17;525
2010-07-18T00:01:00.0000000;Sigma;6.34150E+017;947
2017-04-20T00:01:00.0000000;Omicron;6.362824326E+17;939
2014-04-02T00:01:00.0000000;Omicron;635319936600000000;571
2018-03-06T00:02:00.0000000;Omega;6.36559E+017;889
2019-11-07T00:01:00.0000000;Tau;637086816600000000;446
2013-11-21T00:02:00.0000000;Xi;635,205,889,200,000,000.00000000;716
2013-04-10T00:01:00.0000000;Gamma;6.350114886E+17;489
2015-11-28T00:01:00.0000000;Gamma;6.358426566E+17;717
2017-12-31T00:01:00.0000000;Epsilon;636502752600000000;2
2015-05-10T00:01:00.0000000;Omicron;6.356681286E+17;728
2018-04-19T00:02:00.0000000;Psi;636596929200000000;490
2014-03-08T00:01:00.0000000;Theta;635298336600000000;414
2010-02-05T00:01:00.0000000;Tau;6.34009E+017;51
2018-05-11T00:01:00.0000000;Lambda;636,615,936,600,000,000.00000000;241
2012-07-24T00:03:00.0000000;Omega;634786849800000000;352
2012-03-10T00:01:00.0000000;Theta;6.346693446E+17;976
2011-06-01T00:01:00.0000000;Pi;634,424,832,600,000,000.00000000;252
2019-11-17T00:02:00.0000000;Alpha;6.370954572E+17;984
2018-08-06T00:03:00.0000000;Nu;636691105800000000;53
2019-11-09T00:01:00.0000000;Psi;637088544600000000;305
2019-04-10T00:01:00.0000000;Eta;6.369045126E+17;945
2014-08-27T00:01:00.0000000;Rho;6.35447E+017;62
2012-09-10T00:01:00.0000000;Pi;6.348283206E+17;612
2014-10-02T00:01:00.0000000;Chi;6.35478E+017;415
2017-10-28T00:01:00.0000000;Alpha;636447456600000000;540
2012-09-24T00:04:00.0000000;Eta;6.348404184E+17;386
2019-04-12T00:03:00.0000000;Sigma;6.369062418E+17;355
2012-04-11T00:03:00.0000000;Iota;6.346969938E+17;703
2010-02-05T00:02:00.0000000;Chi;6.340092492E+17;21
2014-04-03T00:01:00.0000000;Epsilon;635320800600000000;891
2011-09-05T00:02:00.0000000;Psi;6.34508E+017;788
2019-08-08T00:01:00.0000000;Theta;637,008,192,600,000,000.00000000;789
2010-06-13T00:02:00.0000000;Xi;6.341198412E+17;373
2018-12-23T00:01:00.0000000;Phi;6.368112006E+17;186
2018-04-25T00:01:00.0000000;Rho;636602112600000000;312
2017-08-04T00:01:00.0000000;Psi;6.363740166E+17;140
2011-11-02T00:04:00.0000000;Zeta;6.345578904E+17;695
2010-06-23T00:04:00.0000000;Nu;634128482400000000;371
2019-05-04T00:01:00.0000000;Omega;636925248600000000;824
2019-11-08T00:03:00.0000000;Mu;6.37088E+017;759
2013-04-12T00:03:00.0000000;Tau;6.350132178E+17;964
2010-05-13T00:03:00.0000000;Lambda;634093057800000000;316
2016-01-27T00:02:00.0000000;Pi;635,894,497,200,000,000.00000000;668
2013-04-09T00:02:00.0000000;Upsilon;6.350106252E+17;123
2017-03-17T00:03:00.0000000;Tau;636253057800000000;888
2012-11-29T00:02:00.0000000;Rho;634897441200000000;17
2013-04-06T00:01:00.0000000;Kappa;635008032600000000;287
2010-06-05T00:02:00.0000000;Epsilon;634,112,929,200,000,000.00000000;51
2017-10-16T00:01:00.0000000;Tau;6.364370886E+17;450
2016-03-18T00:02:00.0000000;Theta;635938561200000000;378
2017-01-28T00:01:00.0000000;Rho;636211584600000000;899
2013-01-06T00:03:00.0000000;Kappa;6.34930E+017;871
2017-07-17T00:04:00.0000000;Nu;6.363584664E+17;420
2010-02-22T00:02:00.0000000;Tau;6.34024E+017;543
2010-02-02T00:01:00.0000000;Eta;634006656600000000;186
2014-01-06T00:02:00.0000000;Beta;6.352456332E+17;315
2016-11-06T00:03:00.0000000;Lambda;6.361398738E+17;421
2017-09-07T00:01:00.0000000;Eta;6.364033926E+17;847
2012-08-08T00:01:00.0000000;Omega;634,799,808,600,000,000.00000000;237
2015-10-25T00:01:00.0000000;Kappa;6.358132806E+17;256
2016-10-05T00:02:00.0000000;Mu;636112225200000000;940
2017-03-04T00:01:00.0000000;Mu;636241824600000000;186
2013-08-08T00:02:00.0000000;Rho;635115169200000000;353
2018-06-05T00:03:00.0000000;Sigma;6.366375378E+17;785
2016-06-23T00:02:00.0000000;Rho;636022369200000000;728
2011-05-05T00:03:00.0000000;Omicron;6.344015058E+17;635
2015-07-21T00:03:00.0000000;Nu;6.357303378E+17;612
2011-10-26T00:03:00.0000000;Phi;634551841800000000;538
2017-02-18T00:02:00.0000000;Pi;6.36230E+017;165
2012-09-04T00:03:00.0000000;Theta;6.348231378E+17;341
2012-11-16T00:03:00.0000000;Tau;6.348862098E+17;338
2014-01-14T00:02:00.0000000;Nu;635252545200000000;805
2012-12-15T00:03:00.0000000;Omicron;634911265800000000;362
2010-01-25T00:02:00.0000000;Sigma;633999745200000000;530
2010-08-07T00:01:00.0000000;Mu;6.341673606E+17;424
2015-12-17T00:01:00.0000000;Pi;6.358590726E+17;578
2011-01-06T00:01:00.0000000;Beta;634298688600000000;987
2017-08-26T00:04:00.0000000;Upsilon;636393026400000000;832
2014-11-30T00:03:00.0000000;Beta;6.355290258E+17;762
2013-04-17T00:02:00.0000000;Nu;635017537200000000;871
2010-05-11T00:02:00.0000000;Kappa;6.340913292E+17;982
2011-01-11T00:02:00.0000000;Phi;634303009200000000;641
2014-04-25T00:03:00.0000000;Upsilon;6.353398098E+17;388
2015-10-22T00:04:00.0000000;Omega;6.358106904E+17;787
2016-11-16T00:02:00.0000000;Beta;636148513200000000;926
2011-02-07T00:02:00.0000000;Pi;6.343263372E+17;57
2015-02-13T00:02:00.0000000;Nu;6.355938252E+17;97
2015-10-24T00:04:00.0000000;Eta;635812418400000000;616
2012-08-22T00:02:00.0000000;Mu;6.348119052E+17;253
2011-04-13T00:03:00.0000000;Chi;6.34382E+017;551
2018-01-24T00:03:00.0000000;Upsilon;636523489800000000;596
2012-07-14T00:03:00.0000000;Lambda;6.347782098E+17;863
2017-04-13T00:01:00.0000000;Beta;6.36276E+017;936
2011-02-27T00:03:00.0000000;Xi;634343617800000000;322
2010-04-25T00:01:00.0000000;Psi;634077504600000000;60
2019-02-16T00:01:00.0000000;Xi;6.368587206E+17;743
2018-01-14T00:02:00.0000000;Gamma;6.365148492E+17;329
2010-08-22T00:02:00.0000000;Delta;6.34180E+017;368
2018-09-02T00:02:00.0000000;Mu;6.36714E+017;519
2018-11-09T00:01:00.0000000;Pi;636,773,184,600,000,000.00000000;312
2018-07-08T00:02:00.0000000;Delta;6.36666E+017;508
2013-04-04T00:03:00.0000000;Zeta;635006305800000000;579
2012-05-04T00:01:00.0000000;Tau;6.347168646E+17;52
2010-02-23T00:01:00.0000000;Rho;6.34025E+017;485
2010-06-06T00:02:00.0000000;Theta;634113793200000000;75
2018-07-07T00:02:00.0000000;Epsilon;636665185200000000;532
2016-02-18T00:02:00.0000000;Phi;635913505200000000;374
2018-07-12T00:03:00.0000000;Beta;6.366695058E+17;832
2014-11-21T00:02:00.0000000;Chi;635521249200000000;245
2012-06-20T00:04:00.0000000;Upsilon;6.34757E+017;271
2013-02-25T00:01:00.0000000;Upsilon;634,973,472,600,000,000.00000000;769
2018-11-05T00:02:00.0000000;Omicron;636769729200000000;222
2017-11-21T00:01:00.0000000;Delta;6.364681926E+17;134
2015-10-03T00:03:00.0000000;Zeta;6.357942738E+17;448
2015-01-22T00:03:00.0000000;Xi;6.355748178E+17;614
2016-06-29T00:03:00.0000000;Beta;6.360275538E+17;559
2013-10-13T00:02:00.0000000;Mu;635172193200000000;841
2015-12-09T00:04:00.0000000;Pi;6.35852E+017;526
2019-05-17T00:02:00.0000000;Mu;6.369364812E+17;207
2015-10-19T00:03:00.0000000;Delta;6.358080978E+17;980
2016-06-27T00:01:00.0000000;Pi;6.36026E+017;183
2011-11-30T00:01:00.0000000;Nu;634,582,080,600,000,000.00000000;263
2010-01-16T00:02:00.0000000;Epsilon;6.33992E+017;683
2010-07-29T00:01:00.0000000;Theta;634,159,584,600,000,000.00000000;499
2012-03-29T00:02:00.0000000;Epsilon;6.346857612E+17;706
2015-10-09T00:03:00.0000000;Theta;635799457800000000;362
2018-10-21T00:02:00.0000000;Zeta;636,756,769,200,000,000.00000000;826
2010-06-21T00:03:00.0000000;Pi;634,126,753,800,000,000.00000000;949
2013-05-15T00:02:00.0000000;Chi;6.350417292E+17;310
2015-09-22T00:03:00.0000000;Zeta;635,784,769,800,000,000.00000000;102
2018-08-03T00:03:00.0000000;Omega;6.366885138E+17;753
2015-07-27T00:02:00.0000000;Gamma;635735521200000000;107
2013-03-18T00:04:00.0000000;Omega;6.34992E+017;306
2019-03-20T00:04:00.0000000;Pi;6.368863704E+17;235
2016-11-27T00:03:00.0000000;Mu;636158017800000000;970
2014-07-05T00:03:00.0000000;Delta;6.354011538E+17;154
2018-06-23T00:03:00.0000000;Lambda;6.366530898E+17;965
2017-01-18T00:02:00.0000000;Lambda;6.362029452E+17;728
2015-01-12T00:02:00.0000000;Omega;635,566,177,200,000,000.00000000;526
2017-12-02T00:04:00.0000000;Delta;6.36478E+017;793
2016-06-11T00:04:00.0000000;Pi;6.360120024E+17;923
2017-05-17T00:03:00.0000000;Epsilon;6.36306E+017;629
2013-06-17T00:03:00.0000000;Lambda;6.35070E+017;155
2017-04-20T00:03:00.0000000;Omega;636282433800000000;961
