TM;Category;unknown;Quantity
2017-09-17T00:01:00.0000000;Lambda;636,412,032,600,000,000.00000000;633
2014-08-03T00:01:00.0000000;Omicron;635,426,208,600,000,000.00000000;559
2016-06-01T00:01:00.0000000;Sigma;636003360600000000;794
2010-07-09T00:01:00.0000000;Gamma;634142304600000000;700
2015-06-20T00:01:00.0000000;Theta;6.357035526E+17;973
2016-10-29T00:01:00.0000000;Beta;636132960600000000;659
2014-12-08T00:01:00.0000000;Epsilon;635,535,936,600,000,000.00000000;914
2018-08-05T00:01:00.0000000;Kappa;636690240600000000;117
2019-06-13T00:02:00.0000000;Mu;636,959,809,200,000,000.00000000;674
2011-07-29T00:01:00.0000000;Theta;634474944600000000;672
2011-01-10T00:01:00.0000000;Rho;634302144600000000;644
2015-04-06T00:01:00.0000000;Epsilon;6.356387526E+17;753
2018-07-04T00:01:00.0000000;Iota;636,662,592,600,000,000.00000000;117
2012-02-03T00:01:00.0000000;Lambda;6.346382406E+17;231
2016-02-07T00:01:00.0000000;Sigma;6.359040006E+17;306
2017-07-17T00:02:00.0000000;Iota;6.363584652E+17;48
2011-08-05T00:02:00.0000000;Psi;6.344809932E+17;489
2011-07-06T00:01:00.0000000;Beta;634455072600000000;475
2013-05-06T00:01:00.0000000;Epsilon;635033952600000000;470
2016-03-13T00:01:00.0000000;Eta;6.359342406E+17;507
2015-07-11T00:01:00.0000000;Pi;635721696600000000;134
2013-06-12T00:01:00.0000000;Tau;635,065,920,600,000,000.00000000;347
2013-08-07T00:01:00.0000000;Phi;635,114,304,600,000,000.00000000;680
2015-12-21T00:01:00.0000000;Iota;635862528600000000;178
2012-02-15T00:02:00.0000000;Tau;6.34649E+017;638
2015-05-15T00:02:00.0000000;Gamma;635672449200000000;641
2019-04-19T00:01:00.0000000;Phi;636,912,288,600,000,000.00000000;323
2018-03-05T00:02:00.0000000;Phi;6.36558E+017;367
2014-06-26T00:02:00.0000000;Eta;635393377200000000;131
2013-11-05T00:01:00.0000000;Alpha;635,192,064,600,000,000.00000000;710
2012-09-13T00:02:00.0000000;Tau;634,830,913,200,000,000.00000000;480
2011-05-28T00:01:00.0000000;Upsilon;6.344213766E+17;977
2013-01-12T00:01:00.0000000;Xi;6.349354566E+17;465
2016-06-08T00:02:00.0000000;Omicron;6.36009E+017;28
2016-06-28T00:01:00.0000000;Nu;6.36027E+017;831
2013-06-21T00:01:00.0000000;Alpha;6.350736966E+17;180
2015-11-23T00:01:00.0000000;Theta;6.35838E+017;782
2019-12-07T00:01:00.0000000;Omega;637112736600000000;68
2019-02-09T00:01:00.0000000;Delta;636852672600000000;882
2010-01-30T00:01:00.0000000;Kappa;634,004,064,600,000,000.00000000;892
2010-04-24T00:01:00.0000000;Omega;6.340766406E+17;915
2017-09-29T00:02:00.0000000;Theta;6.364224012E+17;818
2012-09-22T00:02:00.0000000;Theta;6.348386892E+17;127
2010-04-13T00:01:00.0000000;Rho;634067136600000000;583
2017-10-24T00:02:00.0000000;Omega;636,444,001,200,000,000.00000000;655
2012-01-27T00:01:00.0000000;Chi;634632192600000000;767
2016-07-25T00:01:00.0000000;Beta;636050016600000000;612
2011-05-11T00:02:00.0000000;Tau;634406689200000000;319
2014-08-18T00:01:00.0000000;Gamma;635439168600000000;531
2019-12-01T00:01:00.0000000;Alpha;6.371075526E+17;679
2013-09-08T00:03:00.0000000;Chi;635141953800000000;701
2013-07-28T00:01:00.0000000;Upsilon;6.351056646E+17;222
2014-02-27T00:01:00.0000000;Omicron;6.35291E+017;860
2010-05-20T00:02:00.0000000;Zeta;634099105200000000;739
2013-07-13T00:01:00.0000000;Iota;6.350927046E+17;986
2014-09-23T00:02:00.0000000;Omega;635470273200000000;416
2017-07-24T00:02:00.0000000;Rho;636,364,513,200,000,000.00000000;13
2015-03-08T00:02:00.0000000;Kappa;635,613,697,200,000,000.00000000;48
2018-03-31T00:02:00.0000000;Rho;636580513200000000;194
2017-08-19T00:01:00.0000000;Kappa;6.36387E+017;122
2015-04-16T00:01:00.0000000;Rho;635647392600000000;584
2019-11-18T00:01:00.0000000;Xi;6.370963206E+17;942
2017-01-19T00:01:00.0000000;Omega;6.362038086E+17;717
2013-08-04T00:02:00.0000000;Psi;635111713200000000;640
2015-06-02T00:01:00.0000000;Xi;6.356880006E+17;14
2012-02-06T00:01:00.0000000;Psi;634640832600000000;704
2015-12-05T00:02:00.0000000;Gamma;635,848,705,200,000,000.00000000;35
