TM;Category;unknown;Quantity
2017-08-06T00:01:00.0000000;Rho;6.363757446E+17;360
2019-01-03T00:01:00.0000000;Chi;636820704600000000;156
2013-05-05T00:01:00.0000000;Gamma;635033088600000000;566
2010-12-13T00:01:00.0000000;Gamma;6.342779526E+17;528
2018-12-27T00:01:00.0000000;Phi;6.368146566E+17;162
2013-01-15T00:02:00.0000000;Sigma;634938049200000000;369
2018-03-30T00:01:00.0000000;Iota;6.365796486E+17;759
2012-03-07T00:01:00.0000000;Eta;6.346667526E+17;501
2013-04-16T00:01:00.0000000;Mu;635016672600000000;597
2014-06-07T00:01:00.0000000;Epsilon;635376960600000000;580
2016-02-11T00:01:00.0000000;Alpha;6.359074566E+17;527
2016-06-08T00:01:00.0000000;Omicron;636009408600000000;40
2011-10-29T00:02:00.0000000;Sigma;6.34554E+017;333
2016-08-14T00:01:00.0000000;Mu;636,067,296,600,000,000.00000000;168
2017-06-21T00:02:00.0000000;Theta;636336001200000000;302
2017-10-19T00:01:00.0000000;Theta;6.364396806E+17;568
2014-01-08T00:01:00.0000000;Omega;6.352473606E+17;636
2018-09-13T00:01:00.0000000;Tau;636723936600000000;418
2017-03-17T00:01:00.0000000;Sigma;636253056600000000;83
2012-04-19T00:01:00.0000000;Omega;634703904600000000;463
2017-01-27T00:02:00.0000000;Pi;636210721200000000;156
2016-11-27T00:02:00.0000000;Rho;636158017200000000;967
2019-05-20T00:01:00.0000000;Rho;6.369390726E+17;810
2013-05-17T00:01:00.0000000;Pi;6.350434566E+17;223
2012-02-01T00:01:00.0000000;Psi;6.346365126E+17;120
2013-03-04T00:01:00.0000000;Omega;6.34980E+017;590
2011-03-01T00:01:00.0000000;Sigma;634345344600000000;468
2013-12-23T00:01:00.0000000;Phi;6.352335366E+17;243
2015-11-29T00:02:00.0000000;Psi;6.358435212E+17;411
2010-10-15T00:01:00.0000000;Epsilon;6.34227E+017;929
2014-08-02T00:01:00.0000000;Rho;635425344600000000;242
2013-07-15T00:02:00.0000000;Eta;635094433200000000;510
2014-02-09T00:01:00.0000000;Sigma;6.35275E+017;760
2016-07-25T00:01:00.0000000;Lambda;636050016600000000;781
2018-01-11T00:01:00.0000000;Kappa;6.36512E+017;298
2019-08-21T00:02:00.0000000;Psi;637019425200000000;40
2019-04-02T00:02:00.0000000;Gamma;636,897,601,200,000,000.00000000;485
2014-10-28T00:02:00.0000000;Omicron;635500513200000000;497
