TM;Category;unknown;Quantity
2012-04-01T00:01:00.0000000;Zeta;634688352600000000;668
2017-02-28T00:01:00.0000000;Xi;636238368600000000;394
2010-08-27T00:01:00.0000000;Xi;6.341846406E+17;43
2019-05-27T00:01:00.0000000;Phi;636,945,120,600,000,000.00000000;633
2013-01-19T00:01:00.0000000;Omicron;634,941,504,600,000,000.00000000;78
2016-08-30T00:01:00.0000000;Epsilon;636081120600000000;69
2017-10-26T00:01:00.0000000;Zeta;636445728600000000;32
2019-02-22T00:01:00.0000000;Pi;636863904600000000;36
2017-01-15T00:01:00.0000000;Gamma;6.362003526E+17;743
2015-09-16T00:01:00.0000000;Beta;6.357795846E+17;115
2016-01-19T00:01:00.0000000;Tau;6.358875846E+17;349
2017-12-10T00:01:00.0000000;Xi;6.364846086E+17;570
2013-08-19T00:01:00.0000000;Delta;6.351246726E+17;250
2014-11-22T00:01:00.0000000;Eta;635522112600000000;211
2014-03-30T00:01:00.0000000;Gamma;635,317,344,600,000,000.00000000;882
2014-08-28T00:01:00.0000000;Kappa;6.35448E+017;824
2015-04-27T00:01:00.0000000;Xi;6.356568966E+17;461
2019-05-03T00:02:00.0000000;Epsilon;636924385200000000;928
2010-06-23T00:01:00.0000000;Epsilon;634,128,480,600,000,000.00000000;945
2013-04-09T00:01:00.0000000;Kappa;6.35011E+017;484
2018-11-12T00:01:00.0000000;Lambda;636775776600000000;953
2016-01-07T00:01:00.0000000;Pi;635877216600000000;200
2014-03-13T00:01:00.0000000;Eta;635,302,656,600,000,000.00000000;322
2013-05-12T00:01:00.0000000;Lambda;635039136600000000;534
2013-10-28T00:02:00.0000000;Gamma;6.351851532E+17;940
2019-01-28T00:02:00.0000000;Psi;6.368423052E+17;97
2012-11-27T00:02:00.0000000;Gamma;634895713200000000;198
2013-05-19T00:02:00.0000000;Tau;6.350451852E+17;558
2011-03-01T00:02:00.0000000;Xi;634,345,345,200,000,000.00000000;532
2010-08-14T00:02:00.0000000;Lambda;634,173,409,200,000,000.00000000;174
2016-07-19T00:01:00.0000000;Chi;6.360448326E+17;80
2011-04-19T00:01:00.0000000;Phi;6.343876806E+17;27
2015-09-17T00:01:00.0000000;Sigma;6.357804486E+17;278
2018-02-13T00:01:00.0000000;Sigma;636540768600000000;135
2017-07-30T00:01:00.0000000;Eta;6.36370E+017;882
2014-11-13T00:01:00.0000000;Theta;6.355143366E+17;746
2011-03-01T00:01:00.0000000;Lambda;634345344600000000;161
2010-09-28T00:02:00.0000000;Gamma;6.342122892E+17;746
2012-06-14T00:01:00.0000000;Theta;634752288600000000;566
2018-03-13T00:02:00.0000000;Xi;636564961200000000;663
2016-09-29T00:01:00.0000000;Tau;6.361070406E+17;624
2019-09-18T00:02:00.0000000;Chi;6.37044E+017;163
2011-11-24T00:01:00.0000000;Sigma;6.345768966E+17;562
2019-12-03T00:01:00.0000000;Pi;6.371092806E+17;923
2016-04-11T00:02:00.0000000;Gamma;635959297200000000;390
2012-08-03T00:01:00.0000000;Omega;6.347954886E+17;551
2018-04-22T00:02:00.0000000;Upsilon;636,599,521,200,000,000.00000000;792
2018-06-30T00:01:00.0000000;Kappa;636659136600000000;135
2013-05-23T00:01:00.0000000;Omicron;635048640600000000;765
