TM;Category;unknown;Quantity
2012-07-16T00:01:00.0000000;Omicron;6.347799366E+17;23
2015-04-27T00:01:00.0000000;Upsilon;6.356568966E+17;476
2018-05-07T00:01:00.0000000;Zeta;636612480600000000;105
2019-10-23T00:01:00.0000000;Chi;6.37074E+017;947
2012-11-20T00:01:00.0000000;Zeta;6.348896646E+17;876
2015-05-06T00:01:00.0000000;Rho;635664672600000000;628
2016-04-30T00:01:00.0000000;Kappa;635975712600000000;836
2010-09-21T00:01:00.0000000;Delta;634,206,240,600,000,000.00000000;914
2011-12-13T00:01:00.0000000;Omega;6.345933126E+17;79
2011-09-26T00:01:00.0000000;Pi;6.345259206E+17;427
2010-04-06T00:01:00.0000000;Nu;6.340610886E+17;604
2017-06-13T00:01:00.0000000;Delta;6.363290886E+17;28
2010-09-24T00:01:00.0000000;Pi;634208832600000000;23
2016-12-07T00:01:00.0000000;Zeta;6.36167E+017;195
2019-02-06T00:01:00.0000000;Beta;636,850,080,600,000,000.00000000;958
2012-11-11T00:01:00.0000000;Iota;634881888600000000;433
2016-05-29T00:01:00.0000000;Xi;6.360007686E+17;791
2011-01-31T00:01:00.0000000;Eta;6.34320E+017;213
2015-09-02T00:02:00.0000000;Psi;635767489200000000;603
2013-10-20T00:02:00.0000000;Tau;635178241200000000;974
2016-08-17T00:01:00.0000000;Sigma;636069888600000000;681
2019-01-26T00:01:00.0000000;Phi;6.36841E+017;639
2019-09-10T00:01:00.0000000;Tau;637036704600000000;493
2012-04-06T00:01:00.0000000;Mu;634,692,672,600,000,000.00000000;213
2016-10-10T00:01:00.0000000;Omicron;636116544600000000;5
2019-08-15T00:01:00.0000000;Upsilon;6.370142406E+17;212
2016-06-24T00:01:00.0000000;Gamma;636023232600000000;708
2018-03-08T00:02:00.0000000;Tau;6.365606412E+17;264
2018-03-04T00:02:00.0000000;Beta;6.36557E+017;851
2017-11-24T00:01:00.0000000;Upsilon;6.364707846E+17;850
2016-11-09T00:01:00.0000000;Alpha;6.361424646E+17;261
2018-08-18T00:01:00.0000000;Kappa;6.367014726E+17;948
2013-04-02T00:01:00.0000000;Sigma;635,004,576,600,000,000.00000000;384
2011-09-23T00:01:00.0000000;Xi;6.34523E+017;718
2018-02-26T00:01:00.0000000;Iota;636,552,000,600,000,000.00000000;144
2010-12-17T00:01:00.0000000;Omega;634281408600000000;433
2018-09-10T00:01:00.0000000;Eta;6.367213446E+17;479
2016-03-03T00:01:00.0000000;Iota;635925600600000000;353
2015-03-06T00:01:00.0000000;Epsilon;635611968600000000;359
2018-01-28T00:01:00.0000000;Delta;6.36527E+017;992
2018-04-27T00:01:00.0000000;Phi;636603840600000000;188
2010-11-24T00:01:00.0000000;Iota;6.342615366E+17;853
2010-07-27T00:01:00.0000000;Psi;634157856600000000;229
2013-07-24T00:02:00.0000000;Omega;6.35102E+017;667
2018-05-10T00:01:00.0000000;Iota;636,615,072,600,000,000.00000000;131
2014-10-23T00:02:00.0000000;Eta;6.354961932E+17;201
2011-03-16T00:02:00.0000000;Alpha;634358305200000000;37
2019-05-17T00:01:00.0000000;Nu;6.369364806E+17;78
2015-03-21T00:01:00.0000000;Beta;6.356249286E+17;150
2014-07-14T00:01:00.0000000;Chi;635408928600000000;354
2011-05-28T00:01:00.0000000;Psi;6.344213766E+17;926
2014-05-03T00:03:00.0000000;Beta;635,346,721,800,000,000.00000000;179
2015-10-15T00:01:00.0000000;Zeta;635804640600000000;781
2010-05-15T00:01:00.0000000;Delta;634094784600000000;997
2011-10-29T00:01:00.0000000;Alpha;634554432600000000;522
2013-10-27T00:01:00.0000000;Tau;6.351842886E+17;703
2017-12-11T00:01:00.0000000;Kappa;6.364854726E+17;393
2017-08-26T00:01:00.0000000;Theta;636393024600000000;455
2017-06-09T00:03:00.0000000;Lambda;6.363256338E+17;286
2016-08-30T00:01:00.0000000;Theta;636081120600000000;477
2019-03-21T00:01:00.0000000;Phi;6.36887E+017;105
2015-12-04T00:02:00.0000000;Tau;635,847,841,200,000,000.00000000;363
2017-10-27T00:03:00.0000000;Theta;6.36447E+017;507
2019-03-22T00:01:00.0000000;Iota;6.36888E+017;584
2017-03-05T00:01:00.0000000;Iota;636242688600000000;913
2013-10-10T00:01:00.0000000;Lambda;6.351696006E+17;278
2014-06-18T00:01:00.0000000;Pi;6.353864646E+17;191
2011-09-17T00:01:00.0000000;Sigma;634,518,144,600,000,000.00000000;563
2016-12-26T00:02:00.0000000;Epsilon;6.36183E+017;612
2015-02-28T00:02:00.0000000;Pi;6.356067852E+17;198
2013-01-12T00:02:00.0000000;Eta;6.349354572E+17;728
2018-04-04T00:02:00.0000000;Mu;636,583,969,200,000,000.00000000;783
2016-01-18T00:01:00.0000000;Psi;6.35887E+017;83
2017-06-01T00:03:00.0000000;Delta;636318721800000000;946
2018-09-11T00:01:00.0000000;Theta;636722208600000000;59
2013-08-24T00:02:00.0000000;Iota;635,128,993,200,000,000.00000000;965
2012-04-23T00:01:00.0000000;Chi;634,707,360,600,000,000.00000000;344
2015-06-16T00:02:00.0000000;Delta;6.357000972E+17;707
2014-05-29T00:02:00.0000000;Xi;6.35369E+017;567
2019-02-19T00:02:00.0000000;Upsilon;6.368613132E+17;267
2019-12-07T00:01:00.0000000;Mu;637112736600000000;10
2010-06-28T00:01:00.0000000;Beta;6.34133E+017;95
2016-05-05T00:02:00.0000000;Pi;6.35980E+017;547
2011-08-22T00:02:00.0000000;Zeta;6.344956812E+17;715
2016-11-19T00:02:00.0000000;Tau;6.36151E+017;829
2016-07-14T00:01:00.0000000;Lambda;636040512600000000;57
2017-01-13T00:01:00.0000000;Iota;6.36199E+017;387
2013-10-18T00:02:00.0000000;Omicron;635,176,513,200,000,000.00000000;157
2016-08-11T00:01:00.0000000;Epsilon;636064704600000000;505
2012-11-30T00:01:00.0000000;Mu;634898304600000000;549
2019-09-19T00:03:00.0000000;Beta;6.370444818E+17;844
2012-06-06T00:01:00.0000000;Lambda;6.347453766E+17;622
2018-10-23T00:01:00.0000000;Kappa;636758496600000000;894
2019-02-24T00:01:00.0000000;Pi;636,865,632,600,000,000.00000000;727
2014-09-03T00:02:00.0000000;Nu;6.354529932E+17;789
2010-04-16T00:01:00.0000000;Tau;6.34070E+017;168
2017-10-23T00:02:00.0000000;Omega;636,443,137,200,000,000.00000000;116
2013-02-08T00:02:00.0000000;Phi;634958785200000000;779
2012-04-26T00:01:00.0000000;Upsilon;634709952600000000;269
2012-03-16T00:02:00.0000000;Rho;634,674,529,200,000,000.00000000;809
2013-02-20T00:02:00.0000000;Epsilon;634969153200000000;475
2015-09-29T00:02:00.0000000;Delta;6.35791E+017;567
2011-11-26T00:02:00.0000000;Omicron;634578625200000000;907
2016-03-18T00:02:00.0000000;Epsilon;635938561200000000;444
2011-03-26T00:02:00.0000000;Chi;6.34367E+017;904
2012-12-14T00:01:00.0000000;Gamma;634,910,400,600,000,000.00000000;530
2017-12-26T00:02:00.0000000;Psi;6.364984332E+17;38
2019-01-31T00:02:00.0000000;Epsilon;6.368448972E+17;61
2010-09-21T00:02:00.0000000;Upsilon;634,206,241,200,000,000.00000000;642
2013-06-24T00:02:00.0000000;Epsilon;6.350762892E+17;752
2012-02-09T00:02:00.0000000;Chi;634,643,425,200,000,000.00000000;564
2015-05-25T00:01:00.0000000;Upsilon;6.35681E+017;515
2012-10-09T00:01:00.0000000;Delta;6.34853E+017;707
2010-03-27T00:02:00.0000000;Phi;634052449200000000;717
2013-12-07T00:03:00.0000000;Tau;635219713800000000;278
2014-10-09T00:02:00.0000000;Gamma;6.354840972E+17;442
2010-04-08T00:02:00.0000000;Psi;634062817200000000;947
2019-02-28T00:03:00.0000000;Rho;6.36869E+017;723
2016-01-05T00:03:00.0000000;Tau;635875489800000000;240
2015-11-28T00:03:00.0000000;Gamma;6.358426578E+17;68
2010-05-07T00:01:00.0000000;Rho;6.340878726E+17;454
2018-03-30T00:02:00.0000000;Mu;6.365796492E+17;494
2013-06-01T00:01:00.0000000;Rho;6.35056E+017;730
2010-10-31T00:02:00.0000000;Pi;634240801200000000;488
2012-09-19T00:01:00.0000000;Chi;634836096600000000;75
2016-01-01T00:03:00.0000000;Lambda;6.358720338E+17;996
2019-07-09T00:01:00.0000000;Kappa;6.369822726E+17;250
2011-11-08T00:02:00.0000000;Mu;634563073200000000;734
2014-03-20T00:02:00.0000000;Nu;6.353087052E+17;549
2019-10-25T00:02:00.0000000;Phi;6.370755852E+17;884
2018-01-10T00:02:00.0000000;Nu;6.36511E+017;866
2019-11-14T00:02:00.0000000;Omega;6.370928652E+17;687
2016-07-04T00:01:00.0000000;Epsilon;6.360318726E+17;705
2016-06-05T00:01:00.0000000;Gamma;636,006,816,600,000,000.00000000;50
2010-12-06T00:03:00.0000000;Rho;6.34272E+017;191
2017-05-11T00:04:00.0000000;Psi;636,300,578,400,000,000.00000000;310
2015-12-11T00:01:00.0000000;Pi;6.35854E+017;640
2011-12-14T00:02:00.0000000;Phi;634594177200000000;117
2014-10-02T00:03:00.0000000;Beta;6.35478E+017;846
2018-03-20T00:04:00.0000000;Psi;6.36571E+017;337
2015-09-25T00:01:00.0000000;Phi;635,787,360,600,000,000.00000000;597
2011-03-11T00:02:00.0000000;Eta;6.343539852E+17;39
2015-03-02T00:02:00.0000000;Gamma;6.356085132E+17;71
2010-07-26T00:02:00.0000000;Iota;634156993200000000;756
2010-11-03T00:04:00.0000000;Sigma;6.342433944E+17;836
2012-03-03T00:01:00.0000000;Upsilon;634663296600000000;40
2010-03-27T00:01:00.0000000;Xi;634052448600000000;552
2011-02-06T00:02:00.0000000;Nu;6.343254732E+17;559
2015-11-17T00:02:00.0000000;Nu;635,833,153,200,000,000.00000000;315
2011-03-20T00:03:00.0000000;Epsilon;634,361,761,800,000,000.00000000;46
2018-09-07T00:04:00.0000000;Beta;6.367187544E+17;209
2014-04-19T00:03:00.0000000;Iota;635334625800000000;693
2018-05-24T00:02:00.0000000;Mu;636627169200000000;915
2017-12-22T00:03:00.0000000;Upsilon;6.36495E+017;176
2011-12-05T00:03:00.0000000;Phi;6.34586E+017;32
2010-08-24T00:03:00.0000000;Rho;6.341820498E+17;234
2018-10-05T00:01:00.0000000;Theta;636742944600000000;524
2016-08-21T00:02:00.0000000;Sigma;6.36073E+017;662
2019-04-18T00:02:00.0000000;Chi;636,911,425,200,000,000.00000000;7
2019-06-30T00:03:00.0000000;Alpha;636,974,497,800,000,000.00000000;679
2013-08-30T00:02:00.0000000;Epsilon;6.35134E+017;737
2012-09-04T00:03:00.0000000;Sigma;6.348231378E+17;730
2013-07-26T00:02:00.0000000;Alpha;6.35104E+017;406
2013-03-29T00:02:00.0000000;Upsilon;635001121200000000;777
2011-07-06T00:01:00.0000000;Pi;634455072600000000;109
2017-04-23T00:03:00.0000000;Psi;636,285,025,800,000,000.00000000;970
2019-08-28T00:03:00.0000000;Delta;6.37025E+017;807
2014-06-14T00:03:00.0000000;Theta;6.35383E+017;223
2012-06-23T00:01:00.0000000;Kappa;6.34760E+017;422
2016-06-04T00:01:00.0000000;Gamma;636,005,952,600,000,000.00000000;462
2019-05-06T00:01:00.0000000;Theta;636926976600000000;758
2013-08-20T00:01:00.0000000;Psi;6.351255366E+17;135
2018-11-20T00:01:00.0000000;Beta;6.367826886E+17;917
2012-09-09T00:02:00.0000000;Nu;6.348274572E+17;39
2015-12-09T00:03:00.0000000;Sigma;6.35852E+017;211
2013-11-12T00:02:00.0000000;Delta;6.351981132E+17;577
2016-04-06T00:02:00.0000000;Omega;635954977200000000;274
2018-01-01T00:02:00.0000000;Epsilon;636503617200000000;412
2019-09-17T00:02:00.0000000;Omicron;6.37043E+017;688
2015-07-13T00:05:00.0000000;Beta;635723427000000000;321
2013-05-20T00:02:00.0000000;Delta;6.350460492E+17;604
2011-12-17T00:03:00.0000000;Tau;634,596,769,800,000,000.00000000;30
2013-02-03T00:01:00.0000000;Delta;634954464600000000;73
2017-03-30T00:03:00.0000000;Phi;6.362642898E+17;221
2010-12-29T00:01:00.0000000;Kappa;6.342917766E+17;911
2010-08-14T00:02:00.0000000;Eta;634,173,409,200,000,000.00000000;534
2016-10-05T00:02:00.0000000;Zeta;636112225200000000;561
2016-04-29T00:02:00.0000000;Iota;635,974,849,200,000,000.00000000;239
2016-04-08T00:04:00.0000000;Xi;635,956,706,400,000,000.00000000;509
2019-06-05T00:02:00.0000000;Pi;6.369528972E+17;296
2012-09-07T00:02:00.0000000;Pi;6.348257292E+17;975
2012-06-04T00:01:00.0000000;Beta;6.34744E+017;233
2013-05-30T00:03:00.0000000;Sigma;6.35055E+017;382
2012-12-08T00:01:00.0000000;Epsilon;6.349052166E+17;528
2017-09-06T00:01:00.0000000;Psi;6.36403E+017;511
2015-09-14T00:04:00.0000000;Psi;6.357778584E+17;376
2014-10-19T00:02:00.0000000;Lambda;6.35493E+017;51
2015-03-09T00:04:00.0000000;Pi;635614562400000000;216
2014-03-02T00:04:00.0000000;Beta;6.352931544E+17;930
2011-02-08T00:02:00.0000000;Eta;634327201200000000;902
2012-11-07T00:03:00.0000000;Zeta;634,878,433,800,000,000.00000000;65
2010-06-25T00:03:00.0000000;Phi;634130209800000000;726
2015-06-22T00:03:00.0000000;Gamma;635705281800000000;738
2017-08-03T00:03:00.0000000;Alpha;6.363731538E+17;930
2015-08-08T00:03:00.0000000;Omega;6.357458898E+17;692
2012-04-13T00:03:00.0000000;Beta;6.346987218E+17;304
2010-07-31T00:03:00.0000000;Pi;634161313800000000;759
2014-09-06T00:02:00.0000000;Omicron;635455585200000000;240
2010-08-24T00:03:00.0000000;Zeta;6.341820498E+17;497
2011-09-02T00:03:00.0000000;Omega;634505185800000000;252
2011-11-21T00:03:00.0000000;Phi;6.345743058E+17;116
2012-03-15T00:03:00.0000000;Eta;634,673,665,800,000,000.00000000;270
2018-08-13T00:03:00.0000000;Tau;6.36697E+017;255
2014-03-17T00:05:00.0000000;Upsilon;6.35306115E+17;538
2011-01-01T00:02:00.0000000;Mu;6.342943692E+17;746
2012-01-25T00:03:00.0000000;Xi;634630465800000000;424
2010-08-25T00:02:00.0000000;Gamma;6.341829132E+17;982
2018-08-08T00:02:00.0000000;Omicron;636,692,833,200,000,000.00000000;654
2011-04-24T00:04:00.0000000;Delta;634,392,002,400,000,000.00000000;833
2013-11-02T00:02:00.0000000;Epsilon;635189473200000000;14
2010-11-26T00:03:00.0000000;Xi;6.342632658E+17;158
2019-12-09T00:01:00.0000000;Phi;637114464600000000;677
2019-08-15T00:03:00.0000000;Pi;6.370142418E+17;910
2019-09-20T00:06:00.0000000;Delta;6.370453476E+17;903
2017-09-23T00:05:00.0000000;Tau;6.36417219E+17;539
2011-07-13T00:03:00.0000000;Xi;6.34461E+017;122
2017-11-08T00:03:00.0000000;Chi;636,456,961,800,000,000.00000000;17
2010-10-11T00:05:00.0000000;Pi;6.34224E+017;400
2010-11-12T00:04:00.0000000;Sigma;634,251,170,400,000,000.00000000;889
2016-06-13T00:04:00.0000000;Sigma;6.360137304E+17;623
