TM;Category;unknown;Quantity
2018-06-15T00:01:00.0000000;Sigma;636,646,176,600,000,000.00000000;812
2012-01-17T00:01:00.0000000;Gamma;6.346235526E+17;864
2011-06-20T00:01:00.0000000;Epsilon;634,441,248,600,000,000.00000000;458
2014-11-10T00:01:00.0000000;Epsilon;6.355117446E+17;863
2010-05-23T00:01:00.0000000;Theta;6.34102E+017;325
2015-07-24T00:01:00.0000000;Xi;6.357329286E+17;457
2016-10-22T00:01:00.0000000;Mu;636126912600000000;126
2010-11-09T00:01:00.0000000;Pi;6.342485766E+17;95
2010-04-25T00:01:00.0000000;Rho;634077504600000000;52
2012-11-16T00:01:00.0000000;Zeta;6.348862086E+17;515
2010-09-10T00:01:00.0000000;Kappa;6.34197E+017;491
2019-09-15T00:01:00.0000000;Chi;637041024600000000;317
2015-06-06T00:01:00.0000000;Epsilon;635,691,456,600,000,000.00000000;900
2010-12-07T00:01:00.0000000;Pi;634272768600000000;622
2014-06-13T00:01:00.0000000;Phi;635382144600000000;561
2014-01-01T00:01:00.0000000;Gamma;635241312600000000;836
2010-10-16T00:01:00.0000000;Eta;6.34228E+017;425
2013-08-14T00:01:00.0000000;Omega;6.35120E+017;836
2013-08-09T00:01:00.0000000;Chi;635116032600000000;768
2010-12-03T00:01:00.0000000;Phi;634,269,312,600,000,000.00000000;666
2018-05-16T00:02:00.0000000;Kappa;6.36620E+017;311
2016-02-07T00:01:00.0000000;Chi;6.359040006E+17;222
2011-07-19T00:01:00.0000000;Iota;6.344663046E+17;223
2013-04-20T00:01:00.0000000;Theta;635,020,128,600,000,000.00000000;928
2018-09-25T00:01:00.0000000;Rho;6.367343046E+17;163
2016-12-22T00:02:00.0000000;Upsilon;636179617200000000;289
2011-06-20T00:02:00.0000000;Epsilon;634,441,249,200,000,000.00000000;952
2010-09-22T00:01:00.0000000;Chi;634,207,104,600,000,000.00000000;418
2011-08-31T00:01:00.0000000;Nu;634,503,456,600,000,000.00000000;635
2013-11-20T00:01:00.0000000;Zeta;635205024600000000;905
2010-02-10T00:03:00.0000000;Omicron;634013569800000000;103
2014-06-11T00:03:00.0000000;Eta;635380417800000000;640
2018-03-19T00:02:00.0000000;Rho;636570145200000000;222
2011-12-21T00:02:00.0000000;Lambda;634600225200000000;799
2016-05-16T00:03:00.0000000;Omega;635,989,537,800,000,000.00000000;285
2010-10-09T00:01:00.0000000;Mu;634,221,792,600,000,000.00000000;491
2010-04-30T00:01:00.0000000;Lambda;634,081,824,600,000,000.00000000;294
2016-06-06T00:01:00.0000000;Eta;636007680600000000;204
2019-06-14T00:02:00.0000000;Tau;636960673200000000;373
2015-10-15T00:01:00.0000000;Epsilon;635804640600000000;817
2014-03-19T00:02:00.0000000;Theta;6.353078412E+17;935
2015-11-10T00:01:00.0000000;Beta;6.358271046E+17;43
2017-02-12T00:02:00.0000000;Phi;636,224,545,200,000,000.00000000;405
2014-10-21T00:01:00.0000000;Chi;6.35494E+017;707
2018-07-24T00:01:00.0000000;Omicron;636679872600000000;151
2016-06-16T00:01:00.0000000;Alpha;6.360163206E+17;784
2014-06-23T00:02:00.0000000;Lambda;6.353907852E+17;434
2019-05-17T00:01:00.0000000;Beta;6.369364806E+17;565
2014-09-01T00:01:00.0000000;Zeta;6.354512646E+17;77
2012-02-13T00:01:00.0000000;Beta;634646880600000000;977
2013-10-30T00:01:00.0000000;Pi;6.351868806E+17;120
2011-11-22T00:01:00.0000000;Phi;6.345751686E+17;985
2013-05-13T00:02:00.0000000;Eta;6.35040E+017;629
2012-06-07T00:02:00.0000000;Chi;6.347462412E+17;424
2011-06-29T00:01:00.0000000;Nu;6.344490246E+17;835
2011-05-14T00:01:00.0000000;Delta;634,409,280,600,000,000.00000000;669
2013-04-04T00:02:00.0000000;Psi;635006305200000000;546
