TM;Category;unknown;Quantity
2017-09-10T00:01:00.0000000;Chi;6.364059846E+17;67
2017-04-24T00:01:00.0000000;Zeta;636285888600000000;937
2010-07-25T00:01:00.0000000;Mu;634156128600000000;721
2010-11-01T00:01:00.0000000;Nu;6.34242E+017;296
2016-07-07T00:01:00.0000000;Beta;636034464600000000;262
2012-11-15T00:01:00.0000000;Chi;6.34885E+017;987
2013-06-13T00:02:00.0000000;Psi;635,066,785,200,000,000.00000000;805
2016-06-13T00:01:00.0000000;Upsilon;6.360137286E+17;146
2016-06-14T00:01:00.0000000;Lambda;6.360145926E+17;262
2014-12-15T00:01:00.0000000;Psi;6.35542E+017;238
2015-02-04T00:01:00.0000000;Iota;635586048600000000;776
2011-09-24T00:01:00.0000000;Epsilon;6.34524E+017;314
2014-03-16T00:01:00.0000000;Omicron;635305248600000000;439
2014-06-05T00:02:00.0000000;Beta;635375233200000000;239
2010-01-10T00:01:00.0000000;Gamma;633,986,784,600,000,000.00000000;210
2011-04-29T00:02:00.0000000;Pi;634396321200000000;430
2012-12-11T00:02:00.0000000;Omega;634907809200000000;158
2018-12-11T00:01:00.0000000;Omega;636800832600000000;434
2017-08-19T00:01:00.0000000;Omega;6.36387E+017;864
2019-08-12T00:02:00.0000000;Psi;6.37012E+017;921
2015-05-03T00:01:00.0000000;Pi;635,662,080,600,000,000.00000000;484
2013-03-23T00:01:00.0000000;Upsilon;6.349959366E+17;632
2015-05-13T00:01:00.0000000;Sigma;6.356707206E+17;171
2013-07-05T00:02:00.0000000;Theta;6.35086E+017;680
2011-02-24T00:02:00.0000000;Phi;6.343410252E+17;404
2010-10-25T00:01:00.0000000;Xi;634235616600000000;59
2017-04-01T00:01:00.0000000;Rho;6.362660166E+17;357
2010-10-11T00:01:00.0000000;Alpha;634223520600000000;783
2017-12-30T00:02:00.0000000;Nu;636501889200000000;962
2016-03-06T00:01:00.0000000;Gamma;635,928,192,600,000,000.00000000;836
2013-04-20T00:01:00.0000000;Sigma;635,020,128,600,000,000.00000000;416
2019-01-19T00:02:00.0000000;Rho;636,834,529,200,000,000.00000000;60
2017-12-02T00:02:00.0000000;Chi;636477697200000000;252
2019-10-23T00:03:00.0000000;Zeta;6.37074E+017;804
2014-01-24T00:02:00.0000000;Mu;6.352611852E+17;423
2014-01-02T00:01:00.0000000;Chi;635242176600000000;159
2013-06-17T00:02:00.0000000;Omega;6.35070E+017;683
2018-03-15T00:01:00.0000000;Nu;636566688600000000;522
2011-12-29T00:02:00.0000000;Upsilon;6.346071372E+17;141
2019-10-04T00:01:00.0000000;Beta;637057440600000000;675
2011-06-30T00:02:00.0000000;Mu;6.344498892E+17;341
2010-06-22T00:01:00.0000000;Nu;634,127,616,600,000,000.00000000;205
2019-06-22T00:01:00.0000000;Alpha;6.369675846E+17;336
2017-06-19T00:01:00.0000000;Tau;636,334,272,600,000,000.00000000;632
2015-10-28T00:03:00.0000000;Lambda;635,815,873,800,000,000.00000000;550
2016-11-08T00:01:00.0000000;Beta;6.361416006E+17;643
2013-07-31T00:01:00.0000000;Pi;6.351082566E+17;173
2012-03-31T00:02:00.0000000;Tau;634687489200000000;41
2010-04-08T00:01:00.0000000;Xi;634062816600000000;360
2012-11-04T00:02:00.0000000;Omega;634875841200000000;549
2019-01-17T00:01:00.0000000;Delta;636832800600000000;223
2015-12-21T00:02:00.0000000;Tau;635862529200000000;148
2014-06-17T00:02:00.0000000;Epsilon;6.35386E+017;303
2015-04-26T00:01:00.0000000;Delta;6.356560326E+17;478
2016-12-16T00:02:00.0000000;Omega;636174433200000000;879
2018-01-07T00:02:00.0000000;Pi;636508801200000000;50
2019-09-27T00:02:00.0000000;Delta;637051393200000000;155
2018-04-07T00:01:00.0000000;Omicron;636586560600000000;423
2015-09-23T00:01:00.0000000;Xi;635,785,632,600,000,000.00000000;849
2018-02-13T00:01:00.0000000;Omicron;636540768600000000;207
2018-11-14T00:01:00.0000000;Upsilon;6.36778E+017;960
