TM;Category;unknown;Quantity
2015-01-06T00:01:00.0000000;Lambda;6.355609926E+17;732
2017-08-25T00:01:00.0000000;Chi;6.363921606E+17;118
2013-02-08T00:01:00.0000000;Delta;634958784600000000;625
2015-12-06T00:01:00.0000000;Omega;635,849,568,600,000,000.00000000;367
2018-09-26T00:01:00.0000000;Chi;6.367351686E+17;910
2013-03-12T00:01:00.0000000;Beta;634986432600000000;664
2016-04-27T00:01:00.0000000;Kappa;635,973,120,600,000,000.00000000;849
2013-03-13T00:01:00.0000000;Psi;634987296600000000;973
2018-02-16T00:01:00.0000000;Theta;6.36543E+017;421
2012-11-23T00:01:00.0000000;Pi;634892256600000000;204
2011-11-20T00:01:00.0000000;Alpha;6.345734406E+17;442
2016-09-11T00:01:00.0000000;Psi;6.360914886E+17;293
2014-07-02T00:01:00.0000000;Iota;635398560600000000;233
2019-12-22T00:01:00.0000000;Gamma;6.371256966E+17;43
2010-11-17T00:02:00.0000000;Xi;634255489200000000;862
2011-09-06T00:01:00.0000000;Zeta;6.34509E+017;6
2012-06-19T00:01:00.0000000;Xi;634756608600000000;599
2014-01-24T00:01:00.0000000;Psi;6.35261E+017;187
2016-01-10T00:01:00.0000000;Eta;635,879,808,600,000,000.00000000;355
2018-04-02T00:02:00.0000000;Chi;636582241200000000;591
2016-04-03T00:01:00.0000000;Upsilon;6.359523846E+17;874
2010-08-27T00:01:00.0000000;Omega;6.341846406E+17;965
2013-03-02T00:01:00.0000000;Sigma;6.34978E+017;106
2016-08-18T00:01:00.0000000;Lambda;636070752600000000;424
2013-10-30T00:02:00.0000000;Eta;6.351868812E+17;156
2014-11-02T00:01:00.0000000;Sigma;635,504,832,600,000,000.00000000;986
2015-05-13T00:01:00.0000000;Beta;6.356707206E+17;681
2014-11-06T00:01:00.0000000;Theta;635508288600000000;778
2016-01-16T00:01:00.0000000;Chi;6.35885E+017;846
2018-02-04T00:01:00.0000000;Delta;6.365329926E+17;414
2014-07-31T00:02:00.0000000;Alpha;635423617200000000;921
2014-03-29T00:02:00.0000000;Lambda;635,316,481,200,000,000.00000000;675
2015-07-31T00:01:00.0000000;Omicron;635,738,976,600,000,000.00000000;710
2017-08-19T00:02:00.0000000;Omicron;6.363869772E+17;55
2019-10-02T00:01:00.0000000;Omega;637055712600000000;833
2013-07-04T00:02:00.0000000;Iota;635084929200000000;768
2019-02-24T00:01:00.0000000;Kappa;636,865,632,600,000,000.00000000;952
2017-06-16T00:02:00.0000000;Eta;636331681200000000;234
2017-12-11T00:01:00.0000000;Tau;6.364854726E+17;961
2016-04-04T00:02:00.0000000;Xi;6.359532492E+17;714
2018-10-05T00:01:00.0000000;Mu;636742944600000000;151
2019-07-13T00:01:00.0000000;Mu;6.369857286E+17;211
2012-09-14T00:01:00.0000000;Gamma;634,831,776,600,000,000.00000000;838
2013-08-18T00:02:00.0000000;Omega;6.351238092E+17;433
2016-11-03T00:01:00.0000000;Sigma;6.36137E+017;435
2015-04-04T00:01:00.0000000;Pi;6.356370246E+17;252
2010-01-12T00:01:00.0000000;Phi;633,988,512,600,000,000.00000000;57
2011-01-27T00:01:00.0000000;Lambda;634,316,832,600,000,000.00000000;564
2015-10-05T00:02:00.0000000;Epsilon;6.357960012E+17;143
2011-07-01T00:01:00.0000000;Eta;6.344507526E+17;437
2017-04-20T00:01:00.0000000;Xi;6.362824326E+17;480
2019-12-26T00:02:00.0000000;Zeta;637129153200000000;927
2017-11-21T00:01:00.0000000;Xi;6.364681926E+17;573
2017-03-20T00:01:00.0000000;Eta;636,255,648,600,000,000.00000000;721
2018-05-27T00:02:00.0000000;Mu;636,629,761,200,000,000.00000000;315
2016-07-01T00:02:00.0000000;Kappa;6.360292812E+17;248
2012-01-31T00:01:00.0000000;Delta;6.346356486E+17;465
2016-11-18T00:02:00.0000000;Zeta;6.36150E+017;125
2019-07-31T00:01:00.0000000;Iota;6.370012806E+17;500
2011-12-24T00:02:00.0000000;Omicron;6.34603E+017;238
2016-03-18T00:01:00.0000000;Upsilon;6.359385606E+17;677
2012-07-16T00:01:00.0000000;Pi;6.347799366E+17;793
2019-06-06T00:01:00.0000000;Pi;6.369537606E+17;384
2014-01-29T00:01:00.0000000;Kappa;6.352655046E+17;721
2016-12-18T00:01:00.0000000;Omicron;636176160600000000;162
2010-07-22T00:03:00.0000000;Omega;6.341535378E+17;177
2019-03-06T00:04:00.0000000;Chi;6.368742744E+17;255
2011-06-18T00:01:00.0000000;Beta;634439520600000000;829
2016-09-11T00:01:00.0000000;Tau;6.360914886E+17;183
2018-02-15T00:01:00.0000000;Delta;6.36542E+017;24
2011-10-08T00:01:00.0000000;Delta;634,536,288,600,000,000.00000000;278
2013-11-17T00:02:00.0000000;Chi;6.352024332E+17;905
2019-04-17T00:02:00.0000000;Kappa;636910561200000000;714
2013-11-17T00:01:00.0000000;Eta;6.352024326E+17;69
2016-11-01T00:01:00.0000000;Gamma;6.36136E+017;973
2019-04-05T00:01:00.0000000;Phi;636900192600000000;85
2018-09-23T00:03:00.0000000;Phi;6.367325778E+17;416
2018-08-27T00:01:00.0000000;Sigma;636,709,248,600,000,000.00000000;944
2015-03-19T00:02:00.0000000;Phi;6.356232012E+17;776
2011-08-29T00:01:00.0000000;Psi;634501728600000000;600
2010-06-22T00:01:00.0000000;Alpha;634,127,616,600,000,000.00000000;324
2014-03-06T00:02:00.0000000;Omicron;6.352966092E+17;40
2016-08-28T00:02:00.0000000;Delta;636079393200000000;177
2019-01-05T00:02:00.0000000;Mu;6.36822E+017;719
