TM;Category;unknown;Quantity
2013-05-21T00:01:00.0000000;Eta;6.350469126E+17;375
2017-02-19T00:01:00.0000000;Tau;6.36231E+017;674
2018-12-03T00:02:00.0000000;Upsilon;6.367939212E+17;781
2018-04-17T00:01:00.0000000;Mu;6.365952006E+17;641
2013-04-11T00:01:00.0000000;Chi;6.350123526E+17;580
2013-10-09T00:01:00.0000000;Gamma;6.351687366E+17;948
2016-05-22T00:01:00.0000000;Tau;6.35995E+017;18
2013-03-14T00:01:00.0000000;Sigma;634,988,160,600,000,000.00000000;205
2010-10-11T00:01:00.0000000;Psi;634223520600000000;121
2015-10-21T00:01:00.0000000;Iota;6.358098246E+17;693
2011-09-22T00:02:00.0000000;Tau;634522465200000000;980
2019-12-26T00:01:00.0000000;Sigma;637129152600000000;319
2014-05-29T00:01:00.0000000;Beta;6.35369E+017;895
2011-02-26T00:01:00.0000000;Zeta;6.343427526E+17;786
2014-02-26T00:01:00.0000000;Chi;635289696600000000;646
2011-02-22T00:02:00.0000000;Gamma;6.343392972E+17;619
2019-09-21T00:01:00.0000000;Omicron;6.370462086E+17;815
2010-12-04T00:01:00.0000000;Delta;634,270,176,600,000,000.00000000;258
2016-02-16T00:01:00.0000000;Kappa;635,911,776,600,000,000.00000000;857
2015-02-26T00:01:00.0000000;Phi;6.35605E+017;241
2011-12-04T00:01:00.0000000;Beta;634585536600000000;42
2011-08-01T00:01:00.0000000;Sigma;6.34478E+017;762
2016-03-28T00:02:00.0000000;Omega;6.35947E+017;867
2014-09-25T00:01:00.0000000;Eta;635472000600000000;467
2017-05-03T00:02:00.0000000;Xi;6.362936652E+17;442
2012-09-13T00:02:00.0000000;Kappa;634,830,913,200,000,000.00000000;459
2018-08-12T00:02:00.0000000;Lambda;636696289200000000;395
2015-11-03T00:01:00.0000000;Lambda;635821056600000000;619
2017-01-05T00:02:00.0000000;Kappa;636,191,713,200,000,000.00000000;635
2019-12-22T00:02:00.0000000;Gamma;6.371256972E+17;851
2019-08-15T00:01:00.0000000;Omega;6.370142406E+17;0
2014-12-28T00:02:00.0000000;Xi;635553217200000000;775
2012-06-14T00:01:00.0000000;Epsilon;634752288600000000;985
2019-01-23T00:01:00.0000000;Zeta;636837984600000000;992
2019-11-08T00:01:00.0000000;Phi;637087680600000000;397
2011-10-30T00:02:00.0000000;Theta;6.34555E+017;912
2011-02-14T00:01:00.0000000;Omicron;634,332,384,600,000,000.00000000;934
2010-02-25T00:02:00.0000000;Delta;6.340265292E+17;500
2019-06-01T00:01:00.0000000;Sigma;6.36949E+017;7
2016-05-18T00:01:00.0000000;Iota;635,991,264,600,000,000.00000000;14
2015-08-23T00:03:00.0000000;Mu;6.35759E+017;760
2015-10-03T00:01:00.0000000;Alpha;6.357942726E+17;590
2016-03-08T00:01:00.0000000;Chi;635929920600000000;470
2010-09-17T00:01:00.0000000;Alpha;634202784600000000;207
2014-10-08T00:01:00.0000000;Rho;6.354832326E+17;229
2018-08-11T00:01:00.0000000;Chi;636695424600000000;240
2014-04-29T00:01:00.0000000;Omicron;6.353432646E+17;206
2015-08-14T00:01:00.0000000;Nu;6.357510726E+17;772
2017-08-29T00:01:00.0000000;Omega;636,395,616,600,000,000.00000000;887
2017-11-29T00:02:00.0000000;Eta;636,475,105,200,000,000.00000000;660
2019-11-30T00:01:00.0000000;Psi;6.37107E+017;898
2014-11-05T00:01:00.0000000;Psi;635507424600000000;335
2013-11-23T00:02:00.0000000;Theta;635,207,617,200,000,000.00000000;807
2013-05-04T00:02:00.0000000;Xi;635032225200000000;787
2012-08-22T00:01:00.0000000;Delta;6.348119046E+17;543
2016-04-13T00:01:00.0000000;Delta;635961024600000000;838
2015-02-15T00:02:00.0000000;Psi;635595553200000000;189
2011-04-09T00:02:00.0000000;Psi;634,379,041,200,000,000.00000000;934
2017-03-28T00:01:00.0000000;Omega;6.362625606E+17;9
2016-02-09T00:01:00.0000000;Lambda;6.359057286E+17;9
2010-11-09T00:02:00.0000000;Mu;6.342485772E+17;838
2015-06-24T00:03:00.0000000;Psi;635,707,009,800,000,000.00000000;397
2016-08-28T00:02:00.0000000;Sigma;636079393200000000;219
2012-11-21T00:02:00.0000000;Rho;634890529200000000;431
2014-10-22T00:02:00.0000000;Zeta;6.354953292E+17;802
2018-02-23T00:02:00.0000000;Lambda;636549409200000000;706
2019-10-04T00:02:00.0000000;Epsilon;6.37057E+017;757
2010-06-07T00:02:00.0000000;Tau;634114657200000000;892
2012-03-06T00:02:00.0000000;Beta;6.34666E+017;296
2016-02-02T00:01:00.0000000;Iota;635899680600000000;696
2010-12-09T00:01:00.0000000;Sigma;6.34274E+017;564
2013-11-29T00:04:00.0000000;Eta;6.352128024E+17;519
2011-11-12T00:01:00.0000000;Phi;634,566,528,600,000,000.00000000;954
2013-04-26T00:01:00.0000000;Zeta;6.35025E+017;73
2013-03-27T00:01:00.0000000;Theta;6.349993926E+17;723
2014-05-30T00:01:00.0000000;Sigma;6.35370E+017;535
2010-07-30T00:01:00.0000000;Zeta;634,160,448,600,000,000.00000000;777
2010-09-07T00:01:00.0000000;Omicron;634194144600000000;279
2018-03-15T00:02:00.0000000;Lambda;636566689200000000;522
2015-02-28T00:02:00.0000000;Zeta;6.356067852E+17;990
2012-12-28T00:01:00.0000000;Tau;634922496600000000;577
2014-02-05T00:02:00.0000000;Omicron;635271553200000000;284
2015-02-04T00:02:00.0000000;Psi;635586049200000000;237
2015-11-23T00:03:00.0000000;Eta;6.35838E+017;641
2015-01-16T00:02:00.0000000;Eta;635569633200000000;362
2014-11-12T00:02:00.0000000;Chi;6.355134732E+17;603
2017-07-17T00:02:00.0000000;Xi;6.363584652E+17;775
2017-07-16T00:01:00.0000000;Xi;6.363576006E+17;976
2011-04-16T00:02:00.0000000;Zeta;6.343850892E+17;304
2013-04-20T00:02:00.0000000;Psi;635,020,129,200,000,000.00000000;892
