TM;Category;unknown;Quantity
2019-02-12T00:01:00.0000000;Epsilon;6.36855E+017;646
2017-03-03T00:01:00.0000000;Kappa;636,240,960,600,000,000.00000000;679
2013-03-17T00:01:00.0000000;Phi;634990752600000000;808
2011-03-08T00:01:00.0000000;Sigma;6.34351E+017;243
2016-06-12T00:01:00.0000000;Omega;6.360128646E+17;883
2012-02-20T00:01:00.0000000;Omega;6.346529286E+17;386
2012-04-02T00:01:00.0000000;Omega;634689216600000000;530
2016-01-27T00:01:00.0000000;Omega;635894496600000000;404
2014-04-16T00:01:00.0000000;Eta;635,332,032,600,000,000.00000000;857
2013-02-09T00:01:00.0000000;Omega;634959648600000000;359
2011-12-13T00:01:00.0000000;Alpha;6.345933126E+17;709
2017-01-18T00:01:00.0000000;Omicron;6.362029446E+17;951
2017-08-19T00:01:00.0000000;Sigma;6.36387E+017;355
2017-09-23T00:01:00.0000000;Theta;6.36417E+017;369
2015-12-20T00:01:00.0000000;Eta;635861664600000000;645
2010-09-24T00:01:00.0000000;Phi;634208832600000000;877
2010-01-18T00:01:00.0000000;Upsilon;6.33994E+017;355
2013-07-28T00:02:00.0000000;Zeta;6.351056652E+17;937
2015-12-30T00:01:00.0000000;Omicron;6.35870E+017;603
2012-08-25T00:01:00.0000000;Delta;634814496600000000;728
2018-10-13T00:01:00.0000000;Mu;6.367498566E+17;578
2010-10-10T00:01:00.0000000;Pi;634,222,656,600,000,000.00000000;448
2010-09-18T00:01:00.0000000;Xi;634203648600000000;267
2019-05-12T00:01:00.0000000;Upsilon;636932160600000000;359
2014-03-04T00:01:00.0000000;Nu;6.352948806E+17;261
2019-05-31T00:01:00.0000000;Psi;6.36949E+017;80
2015-06-03T00:01:00.0000000;Gamma;635688864600000000;469
2017-03-26T00:01:00.0000000;Xi;6.36261E+017;58
2016-09-09T00:01:00.0000000;Eta;6.36090E+017;591
2012-09-01T00:01:00.0000000;Beta;6.34821E+017;598
2010-04-06T00:01:00.0000000;Pi;6.340610886E+17;40
2014-07-11T00:01:00.0000000;Beta;6.354063366E+17;663
2017-03-24T00:01:00.0000000;Kappa;636259104600000000;489
2011-02-13T00:01:00.0000000;Gamma;634,331,520,600,000,000.00000000;769
2014-11-08T00:01:00.0000000;Omega;6.35510E+017;602
2016-11-28T00:01:00.0000000;Tau;636158880600000000;373
2017-12-06T00:01:00.0000000;Beta;6.36481E+017;748
2015-07-10T00:01:00.0000000;Epsilon;635720832600000000;526
2014-05-10T00:01:00.0000000;Phi;6.35353E+017;153
2011-08-21T00:01:00.0000000;Alpha;6.344948166E+17;752
2014-06-03T00:01:00.0000000;Epsilon;6.353735046E+17;497
2010-05-08T00:02:00.0000000;Delta;6.340887372E+17;194
2019-02-15T00:01:00.0000000;Alpha;6.368578566E+17;684
2017-01-09T00:01:00.0000000;Phi;636195168600000000;956
2012-12-19T00:01:00.0000000;Epsilon;6.34915E+017;100
2017-07-17T00:01:00.0000000;Sigma;6.363584646E+17;375
2010-05-05T00:01:00.0000000;Delta;6.34086E+017;515
2018-03-10T00:01:00.0000000;Chi;6.365623686E+17;467
2018-08-10T00:01:00.0000000;Delta;636,694,560,600,000,000.00000000;272
2013-12-21T00:02:00.0000000;Upsilon;6.352318092E+17;343
2017-01-12T00:01:00.0000000;Epsilon;6.36198E+017;983
2015-06-10T00:01:00.0000000;Phi;635694912600000000;750
2011-11-11T00:01:00.0000000;Nu;634,565,664,600,000,000.00000000;778
2010-08-01T00:02:00.0000000;Kappa;634162177200000000;964
2018-04-11T00:01:00.0000000;Xi;6.36590E+017;942
