TM;Category;unknown;Quantity
2013-02-05T00:01:00.0000000;Theta;634,956,192,600,000,000.00000000;350
2011-07-15T00:01:00.0000000;Mu;6.34463E+017;962
2017-01-27T00:01:00.0000000;Epsilon;636210720600000000;902
2017-08-25T00:01:00.0000000;Upsilon;6.363921606E+17;24
2018-06-27T00:01:00.0000000;Omicron;6.366565446E+17;649
2019-06-15T00:01:00.0000000;Tau;636961536600000000;982
2012-02-08T00:01:00.0000000;Phi;634642560600000000;705
2017-02-27T00:01:00.0000000;Omega;636237504600000000;46
2019-04-30T00:01:00.0000000;Lambda;6.369217926E+17;50
2019-08-19T00:03:00.0000000;Upsilon;637017697800000000;501
2012-04-26T00:01:00.0000000;Nu;634709952600000000;522
2017-08-11T00:01:00.0000000;Omega;636,380,064,600,000,000.00000000;462
2012-04-29T00:01:00.0000000;Phi;6.34713E+017;879
2013-06-24T00:01:00.0000000;Delta;6.350762886E+17;588
2010-01-23T00:01:00.0000000;Delta;6.339980166E+17;867
2017-06-11T00:02:00.0000000;Xi;6.363273612E+17;180
2018-01-15T00:02:00.0000000;Psi;6.365157132E+17;167
2018-04-24T00:01:00.0000000;Phi;636,601,248,600,000,000.00000000;555
2019-12-06T00:01:00.0000000;Nu;6.371118726E+17;643
2013-03-28T00:01:00.0000000;Theta;6.350002566E+17;791
2011-04-03T00:01:00.0000000;Nu;6.343738566E+17;34
2019-07-17T00:01:00.0000000;Phi;636989184600000000;37
2010-04-11T00:01:00.0000000;Theta;634,065,408,600,000,000.00000000;984
2012-09-29T00:01:00.0000000;Epsilon;634844736600000000;625
2010-08-17T00:01:00.0000000;Chi;634,176,000,600,000,000.00000000;404
2019-08-12T00:01:00.0000000;Chi;6.37012E+017;377
2016-01-03T00:01:00.0000000;Xi;6.358737606E+17;717
2013-09-23T00:01:00.0000000;Tau;6.351549126E+17;575
2019-08-31T00:01:00.0000000;Alpha;6.37028E+017;494
2010-10-26T00:01:00.0000000;Delta;634,236,480,600,000,000.00000000;665
2010-05-14T00:01:00.0000000;Kappa;634093920600000000;245
2012-10-17T00:02:00.0000000;Kappa;634860289200000000;704
2013-11-21T00:01:00.0000000;Tau;635205888600000000;25
2019-04-15T00:01:00.0000000;Psi;6.369088326E+17;750
2019-01-06T00:02:00.0000000;Phi;6.36823E+017;477
2015-04-05T00:01:00.0000000;Epsilon;6.356378886E+17;513
2012-05-05T00:01:00.0000000;Upsilon;6.347177286E+17;420
2018-05-27T00:01:00.0000000;Nu;636629760600000000;205
2011-02-20T00:01:00.0000000;Eta;6.34338E+017;286
2017-05-10T00:02:00.0000000;Psi;636299713200000000;268
2015-03-10T00:01:00.0000000;Lambda;635,615,424,600,000,000.00000000;611
2015-05-28T00:01:00.0000000;Omicron;6.356836806E+17;697
2010-01-12T00:01:00.0000000;Omicron;633,988,512,600,000,000.00000000;373
2011-12-15T00:02:00.0000000;Epsilon;634595041200000000;915
2015-10-26T00:01:00.0000000;Mu;635814144600000000;884
2018-03-23T00:03:00.0000000;Psi;6.36574E+017;757
2013-03-19T00:02:00.0000000;Omicron;6.34992E+017;552
2019-10-17T00:01:00.0000000;Phi;637,068,672,600,000,000.00000000;824
2014-11-05T00:02:00.0000000;Zeta;635507425200000000;140
2016-12-17T00:02:00.0000000;Eta;636175297200000000;918
2011-01-23T00:01:00.0000000;Chi;634313376600000000;47
2015-03-19T00:01:00.0000000;Omicron;6.356232006E+17;238
2011-06-28T00:01:00.0000000;Delta;6.344481606E+17;954
2010-12-17T00:01:00.0000000;Psi;634281408600000000;136
2015-10-08T00:02:00.0000000;Zeta;635798593200000000;867
2012-09-18T00:02:00.0000000;Delta;634835233200000000;541
2016-04-30T00:03:00.0000000;Omicron;635975713800000000;755
2011-06-04T00:01:00.0000000;Eta;634427424600000000;495
2018-11-05T00:02:00.0000000;Psi;636769729200000000;7
2018-04-21T00:01:00.0000000;Iota;636598656600000000;250
2013-04-13T00:01:00.0000000;Nu;6.350140806E+17;741
2017-01-22T00:01:00.0000000;Gamma;636206400600000000;817
2015-07-20T00:02:00.0000000;Zeta;6.35729E+017;173
2012-06-15T00:02:00.0000000;Sigma;634,753,153,200,000,000.00000000;207
2015-11-17T00:04:00.0000000;Iota;635833154400000000;480
2014-03-22T00:03:00.0000000;Chi;6.353104338E+17;47
2011-02-23T00:01:00.0000000;Sigma;6.343401606E+17;168
2016-02-01T00:01:00.0000000;Iota;635898816600000000;56
2019-03-14T00:02:00.0000000;Eta;636,881,185,200,000,000.00000000;114
2019-02-23T00:02:00.0000000;Beta;636,864,769,200,000,000.00000000;438
2019-01-14T00:01:00.0000000;Beta;6.368302086E+17;280
2016-12-04T00:02:00.0000000;Alpha;636164065200000000;867
2016-07-30T00:01:00.0000000;Phi;636054336600000000;790
2017-06-10T00:01:00.0000000;Gamma;6.363264966E+17;561
2018-12-28T00:01:00.0000000;Pi;636815520600000000;659
2016-11-06T00:02:00.0000000;Epsilon;6.361398732E+17;381
2015-11-13T00:03:00.0000000;Tau;635829697800000000;110
2011-06-08T00:01:00.0000000;Gamma;6.34431E+017;686
2011-10-17T00:01:00.0000000;Alpha;6.345440646E+17;277
2014-10-02T00:02:00.0000000;Rho;6.35478E+017;568
2013-02-09T00:02:00.0000000;Epsilon;634959649200000000;893
2018-07-18T00:01:00.0000000;Nu;636674688600000000;170
2011-04-29T00:03:00.0000000;Lambda;634396321800000000;295
2017-02-01T00:02:00.0000000;Chi;6.362150412E+17;605
2018-03-27T00:02:00.0000000;Lambda;6.365770572E+17;969
2017-09-18T00:03:00.0000000;Nu;636412897800000000;471
2016-05-19T00:03:00.0000000;Pi;635992129800000000;548
