TM;Category;unknown;Quantity
2018-05-27T00:01:00.0000000;Psi;636629760600000000;960
2016-01-22T00:01:00.0000000;Gamma;6.358901766E+17;37
2012-04-13T00:02:00.0000000;Epsilon;6.346987212E+17;234
2012-02-02T00:01:00.0000000;Xi;6.346373766E+17;207
2019-10-22T00:02:00.0000000;Psi;6.37073E+017;440
2012-05-08T00:01:00.0000000;Epsilon;634720320600000000;34
2011-05-12T00:02:00.0000000;Iota;634407553200000000;921
2015-05-02T00:01:00.0000000;Tau;635,661,216,600,000,000.00000000;680
2013-02-05T00:01:00.0000000;Chi;634,956,192,600,000,000.00000000;434
2012-05-27T00:01:00.0000000;Nu;634736736600000000;333
2017-08-12T00:01:00.0000000;Lambda;636,380,928,600,000,000.00000000;528
2019-01-22T00:01:00.0000000;Mu;636837120600000000;933
2019-09-11T00:02:00.0000000;Zeta;637,037,569,200,000,000.00000000;67
2018-03-11T00:01:00.0000000;Theta;6.365632326E+17;356
2010-09-01T00:02:00.0000000;Gamma;634,188,961,200,000,000.00000000;703
2019-04-06T00:01:00.0000000;Zeta;636901056600000000;770
2010-09-06T00:01:00.0000000;Psi;634193280600000000;961
2010-06-30T00:01:00.0000000;Lambda;6.34135E+017;564
2016-08-08T00:02:00.0000000;Epsilon;6.360621132E+17;110
2015-04-23T00:01:00.0000000;Omicron;6.356534406E+17;26
2016-01-02T00:01:00.0000000;Theta;6.358728966E+17;654
2015-04-30T00:01:00.0000000;Omega;635659488600000000;428
2014-04-28T00:01:00.0000000;Psi;6.353424006E+17;439
2018-03-09T00:02:00.0000000;Gamma;6.365615052E+17;15
2018-03-22T00:02:00.0000000;Phi;6.36573E+017;344
2019-02-19T00:03:00.0000000;Psi;636861313800000000;579
2015-04-25T00:01:00.0000000;Gamma;6.356551686E+17;419
2019-09-03T00:01:00.0000000;Beta;6.370306566E+17;394
2010-01-11T00:01:00.0000000;Mu;633,987,648,600,000,000.00000000;293
2019-02-08T00:01:00.0000000;Upsilon;636851808600000000;652
2015-07-07T00:01:00.0000000;Upsilon;6.357182406E+17;725
2017-05-10T00:01:00.0000000;Iota;636299712600000000;238
2011-07-21T00:02:00.0000000;Phi;634468033200000000;282
2018-07-26T00:01:00.0000000;Psi;636681600600000000;674
