TM;Category;unknown;Quantity
2011-01-04T00:01:00.0000000;Mu;634296960600000000;876
2019-08-02T00:01:00.0000000;Chi;637003008600000000;488
2013-04-28T00:01:00.0000000;Phi;6.350270406E+17;616
2013-07-31T00:01:00.0000000;Xi;6.351082566E+17;906
2011-08-17T00:01:00.0000000;Psi;634491360600000000;194
2012-07-30T00:01:00.0000000;Delta;6.347920326E+17;934
2012-05-27T00:01:00.0000000;Kappa;634736736600000000;305
2011-04-05T00:01:00.0000000;Psi;634375584600000000;684
2014-01-15T00:01:00.0000000;Kappa;635,253,408,600,000,000.00000000;625
2018-05-11T00:01:00.0000000;Alpha;636,615,936,600,000,000.00000000;740
2015-05-09T00:01:00.0000000;Alpha;6.35667E+017;213
2015-09-14T00:01:00.0000000;Epsilon;6.357778566E+17;700
2016-12-29T00:01:00.0000000;Gamma;6.361856646E+17;853
2012-07-04T00:01:00.0000000;Pi;634,769,568,600,000,000.00000000;300
2015-09-25T00:01:00.0000000;Delta;635,787,360,600,000,000.00000000;31
2018-12-16T00:01:00.0000000;Chi;636805152600000000;669
2012-05-03T00:02:00.0000000;Psi;6.347160012E+17;345
2016-03-05T00:01:00.0000000;Theta;635,927,328,600,000,000.00000000;398
2013-05-16T00:01:00.0000000;Delta;6.350425926E+17;167
2016-01-30T00:01:00.0000000;Eta;635,897,088,600,000,000.00000000;722
2015-06-18T00:01:00.0000000;Delta;6.357018246E+17;776
2013-05-11T00:01:00.0000000;Omega;635038272600000000;927
2019-01-15T00:01:00.0000000;Epsilon;636831072600000000;92
2016-05-27T00:01:00.0000000;Phi;6.359990406E+17;301
2012-11-05T00:02:00.0000000;Nu;634876705200000000;704
2012-12-29T00:01:00.0000000;Tau;634923360600000000;910
2012-02-21T00:02:00.0000000;Xi;6.346537932E+17;885
2010-02-08T00:01:00.0000000;Rho;6.340118406E+17;52
2011-08-25T00:01:00.0000000;Lambda;6.344982726E+17;913
2014-10-27T00:01:00.0000000;Rho;6.354996486E+17;61
2014-05-20T00:01:00.0000000;Omicron;635361408600000000;144
2018-12-16T00:02:00.0000000;Sigma;636805153200000000;627
2018-02-14T00:01:00.0000000;Zeta;6.36542E+017;964
2018-01-21T00:01:00.0000000;Gamma;636,520,896,600,000,000.00000000;481
2013-05-16T00:02:00.0000000;Beta;6.350425932E+17;638
2017-08-17T00:01:00.0000000;Lambda;6.36385E+017;811
2018-02-13T00:02:00.0000000;Alpha;6.36541E+017;446
2019-10-05T00:01:00.0000000;Upsilon;6.37058E+017;556
2017-08-11T00:02:00.0000000;Omega;636,380,065,200,000,000.00000000;947
2017-10-29T00:01:00.0000000;Lambda;6.36448E+017;547
2014-10-09T00:01:00.0000000;Iota;6.354840966E+17;64
2018-12-20T00:01:00.0000000;Tau;6.36809E+017;608
2011-02-25T00:01:00.0000000;Phi;6.343418886E+17;630
2013-01-02T00:02:00.0000000;Rho;634926817200000000;923
2016-08-29T00:01:00.0000000;Gamma;636080256600000000;257
2016-03-03T00:03:00.0000000;Delta;635,925,601,800,000,000.00000000;517
2011-05-27T00:01:00.0000000;Beta;6.344205126E+17;384
2018-04-07T00:02:00.0000000;Omicron;636586561200000000;637
2012-02-04T00:02:00.0000000;Pi;6.346391052E+17;451
2019-03-22T00:03:00.0000000;Lambda;6.368880978E+17;69
2015-04-25T00:03:00.0000000;Phi;6.356551698E+17;458
2013-04-24T00:02:00.0000000;Zeta;6.35024E+017;582
2015-09-05T00:03:00.0000000;Omicron;635,770,081,800,000,000.00000000;191
2011-08-02T00:01:00.0000000;Epsilon;6.34478E+017;595
2014-12-12T00:02:00.0000000;Nu;635539393200000000;963
2011-03-05T00:01:00.0000000;Epsilon;634348800600000000;440
2013-02-03T00:02:00.0000000;Kappa;634954465200000000;674
2017-07-28T00:02:00.0000000;Eta;636367969200000000;813
2016-05-10T00:02:00.0000000;Alpha;6.359843532E+17;397
2015-06-06T00:01:00.0000000;Theta;635,691,456,600,000,000.00000000;944
2011-07-31T00:01:00.0000000;Xi;6.34477E+017;705
2019-12-19T00:01:00.0000000;Chi;6.371231046E+17;402
2019-10-04T00:02:00.0000000;Iota;6.37057E+017;935
2014-07-01T00:02:00.0000000;Tau;635397697200000000;812
2012-01-13T00:01:00.0000000;Omega;6.346200966E+17;3
